pos	val_A	val_C	val_G	val_T
0	-0.007250	-0.004850	-0.001835	+0.013936
1	+0.008224	-0.003422	-0.013758	+0.008956
2	+0.018826	-0.011954	-0.018872	+0.011999
3	+0.007072	-0.008349	-0.010946	+0.012223
4	+0.006070	-0.016685	+0.000952	+0.009663
5	-0.002878	-0.010070	-0.002050	+0.014998
6	-0.006950	+0.003452	-0.002417	+0.005914
7	+0.018333	-0.005402	-0.020110	+0.007179
8	+0.011212	-0.018259	-0.004295	+0.011342
9	+0.017633	+0.004496	-0.020681	-0.001449
10	+0.020339	-0.012691	-0.028639	+0.020992
11	-0.003651	-0.018802	-0.005731	+0.028184
12	+0.011997	-0.007140	-0.021046	+0.016189
13	+0.007686	-0.002378	-0.024843	+0.019535
14	-0.006098	-0.011176	-0.006670	+0.023943
15	+0.016183	-0.027220	-0.001521	+0.012558
16	+0.057952	-0.043127	-0.010422	-0.004403
17	+0.080747	-0.093017	-0.046950	+0.059220
18	+0.082723	-0.110479	-0.072717	+0.100473
19	-0.065617	-0.100522	-0.053789	+0.219928
20	-0.087754	-0.050489	-0.099337	+0.237580
21	+0.022323	-0.087553	-0.063307	+0.128538
22	+0.196544	-0.094129	-0.045605	-0.056810
23	-0.047978	+0.041208	-0.129050	+0.135820
24	+0.038498	-0.107375	+0.147629	-0.078752
25	-0.049814	-0.124976	-0.066131	+0.240921
26	-0.084505	-0.038786	-0.113723	+0.237014
27	-0.040618	-0.092302	-0.053587	+0.186507
28	+0.093707	-0.114309	-0.064652	+0.085254
29	-0.173653	-0.064381	+0.227461	+0.010573
30	-0.223745	+0.005014	+0.092488	+0.126243
31	-0.061182	+0.014755	-0.056779	+0.103206
32	+0.007711	+0.039009	+0.022444	-0.069164
33	-0.069787	+0.060260	+0.013423	-0.003896
34	+0.005365	-0.002594	+0.024645	-0.027415
35	+0.062419	-0.006363	+0.042202	-0.098258
36	+0.023916	-0.028298	+0.001189	+0.003194
37	+0.040108	-0.022914	-0.041274	+0.024080
38	+0.023332	-0.003711	-0.032716	+0.013096
39	-0.021829	+0.020830	-0.004066	+0.005064
40	-0.002365	+0.009115	+0.001641	-0.008391
41	-0.005380	+0.018492	+0.002425	-0.015537
42	+0.036832	-0.010951	-0.011256	-0.014626
43	+0.043522	-0.039310	+0.052142	-0.056354
44	+0.010867	+0.022105	-0.081659	+0.048688
45	+0.078782	-0.171145	-0.013957	+0.106320
46	-0.042804	-0.012384	-0.143989	+0.199177
47	-0.012312	-0.013261	-0.085683	+0.111255
48	+0.005466	+0.042555	-0.032114	-0.015906
49	+0.041629	-0.039345	+0.059113	-0.061398
