pos	val_A	val_C	val_G	val_T
0	-0.002358	-0.093296	-0.004208	+0.099861
1	+0.053169	-0.015228	-0.041325	+0.003384
2	+0.043571	+0.002789	-0.128544	+0.082184
3	+0.027010	+0.024998	-0.014696	-0.037312
4	+0.042612	-0.011733	-0.037987	+0.007108
5	-0.045124	+0.054689	-0.003144	-0.006420
6	-0.005763	+0.037078	-0.047311	+0.015996
7	-0.001430	-0.029266	+0.024479	+0.006218
8	+0.025785	-0.056686	-0.019198	+0.050099
9	+0.081617	-0.072361	-0.066165	+0.056909
10	+0.038096	-0.029278	-0.035941	+0.027124
11	-0.087948	+0.042475	-0.030803	+0.076276
12	+0.032601	+0.017972	-0.071752	+0.021179
13	+0.020445	+0.052057	-0.103305	+0.030803
14	+0.057327	+0.045049	-0.085319	-0.017058
15	+0.114030	+0.002700	-0.100682	-0.016048
16	+0.084440	-0.141325	-0.011418	+0.068302
17	+0.054770	-0.049259	-0.124715	+0.119204
18	+0.087770	-0.080857	-0.062909	+0.055996
19	-0.126936	-0.076687	-0.081016	+0.284639
20	+0.011863	-0.006365	-0.138717	+0.133219
21	-0.051865	-0.021640	-0.059252	+0.132756
22	+0.117300	+0.025913	-0.118791	-0.024421
23	-0.022542	-0.012894	-0.023600	+0.059036
24	-0.088754	-0.039703	+0.058296	+0.070162
25	-0.081837	-0.144998	+0.079381	+0.147454
26	+0.015166	-0.119202	-0.083038	+0.187074
27	-0.137077	+0.028835	+0.026136	+0.082106
28	+0.018294	-0.145681	-0.045303	+0.172690
29	-0.052192	-0.041271	+0.041942	+0.051520
30	-0.149018	-0.077877	+0.106988	+0.119907
31	-0.075024	+0.037326	-0.068882	+0.106579
32	-0.053857	-0.012476	+0.050568	+0.015765
33	-0.043348	+0.043058	-0.025573	+0.025863
34	+0.022542	-0.040974	-0.002735	+0.021167
35	+0.084791	-0.032521	+0.050160	-0.102429
36	+0.026011	-0.029972	-0.007287	+0.011248
37	+0.048032	-0.085855	-0.001050	+0.038873
38	-0.030328	+0.057862	-0.017761	-0.009774
39	-0.062868	+0.049393	-0.020462	+0.033937
40	-0.048485	-0.009283	+0.042678	+0.015090
41	-0.049157	-0.011078	+0.055763	+0.004472
42	-0.016004	-0.034842	+0.074305	-0.023460
43	+0.034960	-0.046578	+0.015425	-0.003806
44	-0.087559	-0.038435	+0.065434	+0.060560
45	+0.152513	-0.041773	-0.190855	+0.080115
46	-0.035632	-0.133385	-0.000261	+0.169278
47	-0.035735	-0.042109	+0.044018	+0.033826
48	-0.022218	+0.003671	+0.040414	-0.021867
49	+0.067628	-0.041713	+0.057710	-0.083625
