pos	val_A	val_C	val_G	val_T
0	+0.020586	+0.018315	-0.022810	-0.016091
1	-0.005835	+0.014705	-0.028059	+0.019189
2	+0.071858	-0.040680	-0.034967	+0.003788
3	+0.012881	-0.012946	+0.007185	-0.007120
4	+0.038128	+0.009528	-0.026750	-0.020905
5	+0.026459	-0.058244	-0.017383	+0.049168
6	-0.012466	+0.022569	-0.004421	-0.005682
7	-0.002325	+0.006605	-0.030094	+0.025814
8	+0.014409	+0.007794	-0.014273	-0.007930
9	+0.020873	-0.014524	-0.030012	+0.023663
10	-0.005898	+0.005390	-0.031356	+0.031864
11	-0.022734	-0.004413	+0.003242	+0.023905
12	+0.004037	-0.005714	-0.036395	+0.038071
13	+0.011030	-0.014888	-0.003378	+0.007237
14	+0.048638	-0.025465	-0.025426	+0.002253
15	+0.029703	-0.040521	-0.008209	+0.019026
16	+0.058754	-0.076113	-0.031638	+0.048997
17	+0.116175	-0.092982	-0.051855	+0.028662
18	+0.095273	-0.125812	-0.073451	+0.103991
19	-0.050625	-0.065045	-0.075069	+0.190739
20	-0.045648	-0.072788	-0.046316	+0.164753
21	+0.068143	-0.099546	-0.163010	+0.194413
22	+0.170277	-0.074740	-0.019939	-0.075598
23	-0.037743	+0.024449	-0.126064	+0.139358
24	-0.014500	-0.052393	+0.107935	-0.041042
25	+0.001946	-0.110105	-0.100813	+0.208972
26	-0.117050	-0.057697	+0.011853	+0.162893
27	-0.050835	-0.082466	-0.011201	+0.144501
28	+0.054570	-0.071451	-0.141322	+0.158204
29	-0.093594	-0.094900	+0.085873	+0.102621
30	-0.162812	-0.096624	+0.142652	+0.116783
31	-0.137346	+0.036128	-0.006970	+0.108188
32	+0.033041	+0.029472	+0.024847	-0.087360
33	-0.079798	+0.077409	+0.001475	+0.000913
34	+0.012915	-0.018399	+0.046579	-0.041095
35	+0.095303	-0.043018	+0.048745	-0.101031
36	+0.047665	-0.078641	+0.014731	+0.016246
37	+0.088561	-0.062541	+0.004154	-0.030175
38	+0.041012	+0.008913	-0.082090	+0.032165
39	-0.053102	+0.027033	+0.003067	+0.023002
40	-0.032955	-0.005373	+0.039713	-0.001384
41	+0.027390	+0.038422	-0.044254	-0.021558
42	+0.074208	-0.086830	+0.020802	-0.008179
43	+0.005855	-0.045118	+0.043234	-0.003971
44	+0.019660	+0.011027	-0.085786	+0.055099
45	+0.051905	-0.060335	-0.140089	+0.148519
46	-0.144859	+0.002351	-0.066682	+0.209190
47	-0.071173	-0.015120	-0.061819	+0.148112
48	-0.036811	+0.081840	-0.032195	-0.012834
49	+0.062194	-0.037708	+0.050184	-0.074671
