pos	val_A	val_C	val_G	val_T
0	-0.001794	-0.014815	-0.055709	+0.072317
1	+0.014981	-0.033437	+0.013446	+0.005010
2	+0.030858	+0.003242	-0.022899	-0.011200
3	+0.024879	-0.034663	+0.002494	+0.007290
4	+0.058193	-0.045827	-0.060959	+0.048593
5	+0.090654	-0.101588	+0.000227	+0.010707
6	-0.022493	+0.024741	-0.000822	-0.001426
7	+0.029518	+0.010828	-0.027827	-0.012518
8	+0.016131	+0.029990	-0.062223	+0.016102
9	+0.016804	-0.007057	-0.005998	-0.003750
10	+0.062942	-0.035256	-0.070361	+0.042675
11	+0.028195	-0.003567	-0.036098	+0.011470
12	+0.022459	-0.008091	-0.031781	+0.017413
13	+0.015633	-0.017524	+0.048189	-0.046298
14	+0.013535	+0.074494	-0.096951	+0.008923
15	+0.014774	-0.005718	+0.018074	-0.027129
16	+0.039026	-0.044456	-0.001242	+0.006672
17	+0.093836	-0.078622	-0.075885	+0.060670
18	+0.082689	-0.084531	-0.093004	+0.094846
19	-0.037054	-0.063578	-0.089467	+0.190099
20	-0.101592	+0.006610	-0.126081	+0.221062
21	+0.077392	-0.079071	-0.127967	+0.129646
22	+0.151633	-0.103667	-0.021442	-0.026523
23	-0.060094	-0.019319	-0.071803	+0.151216
24	-0.124909	+0.001813	+0.152410	-0.029314
25	-0.032553	-0.071839	-0.137057	+0.241449
26	-0.115474	-0.023623	-0.050903	+0.190000
27	-0.060039	+0.007331	-0.139333	+0.192041
28	+0.050186	-0.138143	-0.028395	+0.116351
29	-0.111045	-0.004000	+0.060402	+0.054643
30	-0.122955	-0.060387	+0.089263	+0.094079
31	-0.089193	-0.020431	-0.006059	+0.115683
32	+0.043622	+0.034903	-0.008237	-0.070288
33	+0.018856	+0.044265	-0.050150	-0.012970
34	-0.018841	-0.023400	+0.062276	-0.020035
35	+0.054650	+0.005625	+0.055049	-0.115323
36	+0.023918	-0.008854	-0.025624	+0.010560
37	+0.141148	-0.014127	-0.035559	-0.091462
38	+0.043755	-0.076704	-0.004595	+0.037544
39	-0.045695	+0.000232	+0.006851	+0.038612
40	-0.014415	-0.003897	+0.017777	+0.000536
41	-0.027037	+0.028500	+0.010088	-0.011551
42	+0.016228	-0.011752	-0.029593	+0.025117
43	+0.040212	-0.032821	+0.083350	-0.090742
44	+0.047229	+0.017493	-0.130382	+0.065660
45	+0.005664	-0.080538	-0.066903	+0.141777
46	-0.021419	-0.082362	-0.077986	+0.181767
47	-0.064518	-0.023519	-0.086115	+0.174152
48	-0.018263	+0.066684	-0.042601	-0.005820
49	+0.048706	-0.005365	+0.040993	-0.084334
