pos	val_A	val_C	val_G	val_T
0	+0.010936	+0.011475	-0.036126	+0.013715
1	-0.004174	-0.007098	+0.021514	-0.010242
2	+0.027145	-0.000841	-0.021017	-0.005286
3	+0.011597	-0.001966	-0.002881	-0.006750
4	-0.016760	+0.006270	-0.006807	+0.017297
5	+0.034293	-0.029234	-0.005844	+0.000785
6	+0.005923	+0.016922	-0.038870	+0.016026
7	+0.011365	-0.014619	-0.009801	+0.013054
8	-0.023062	+0.009620	-0.003585	+0.017028
9	+0.039367	-0.033811	-0.005212	-0.000344
10	-0.020343	-0.003981	+0.002852	+0.021472
11	-0.034010	-0.006077	+0.009585	+0.030502
12	-0.004440	-0.001893	-0.013303	+0.019636
13	+0.017753	+0.008446	-0.049906	+0.023707
14	+0.000250	+0.008878	-0.028004	+0.018876
15	+0.011871	-0.005740	-0.014266	+0.008135
16	+0.021961	-0.023065	-0.003405	+0.004509
17	+0.081291	-0.100810	-0.015657	+0.035177
18	+0.054547	-0.119910	-0.021227	+0.086590
19	-0.030007	-0.058969	-0.160282	+0.249258
20	-0.041302	-0.121357	-0.059850	+0.222509
21	+0.084019	-0.070197	-0.141786	+0.127963
22	+0.233990	-0.166395	-0.044454	-0.023141
23	-0.036997	+0.056380	-0.128657	+0.109273
24	+0.056390	-0.114243	+0.162937	-0.105083
25	+0.018635	-0.167358	-0.057098	+0.205821
26	-0.193038	-0.031500	-0.050311	+0.274849
27	-0.052149	-0.145320	-0.043855	+0.241324
28	+0.110973	-0.069017	-0.107581	+0.065624
29	-0.076581	-0.128277	+0.191565	+0.013293
30	-0.138595	+0.042512	+0.033867	+0.062216
31	-0.047302	+0.008619	-0.026896	+0.065580
32	+0.028679	+0.034457	+0.008214	-0.071350
33	-0.053397	+0.021958	+0.032707	-0.001268
34	+0.011526	-0.009578	+0.024737	-0.026686
35	+0.023746	+0.014153	+0.024811	-0.062710
36	+0.040030	-0.032095	-0.015424	+0.007489
37	+0.024616	-0.016441	-0.037892	+0.029717
38	+0.029439	-0.005378	-0.030378	+0.006317
39	-0.034256	+0.042199	-0.003360	-0.004583
40	-0.015527	+0.007426	+0.021733	-0.013632
41	+0.000047	+0.003594	+0.011046	-0.014686
42	+0.022846	+0.007380	-0.023615	-0.006611
43	+0.057686	-0.024435	+0.038561	-0.071812
44	+0.021697	+0.030524	-0.093030	+0.040810
45	+0.082852	-0.123586	-0.062162	+0.102896
46	-0.019691	-0.067412	-0.068107	+0.155209
47	-0.034433	+0.040428	-0.097327	+0.091333
48	-0.039332	+0.034734	+0.004292	+0.000306
49	+0.003269	-0.027380	+0.050980	-0.026868
