pos	val_A	val_C	val_G	val_T
87	+0.001767	-0.021350	-0.026950	+0.046533
88	-0.002352	-0.003996	-0.011576	+0.017924
89	-0.023613	+0.027639	-0.005861	+0.001834
90	+0.016275	+0.027841	+0.000609	-0.044725
91	+0.029423	-0.017827	-0.006097	-0.005500
92	+0.024175	-0.022169	+0.019373	-0.021380
93	-0.013182	-0.002409	+0.021701	-0.006111
94	-0.006995	+0.041481	-0.050353	+0.015867
95	+0.048593	-0.002315	-0.035502	-0.010776
96	+0.008595	-0.031916	+0.004635	+0.018685
97	+0.000297	-0.007786	+0.005575	+0.001914
98	+0.029739	-0.023180	-0.011764	+0.005205
99	-0.023714	+0.014169	-0.028360	+0.037906
100	+0.002852	+0.007990	-0.026673	+0.015831
101	-0.007800	-0.027154	+0.014061	+0.020892
102	+0.054818	-0.008251	-0.032898	-0.013668
103	+0.018741	-0.038173	-0.039734	+0.059166
104	+0.051661	-0.089514	-0.055990	+0.093842
105	+0.044206	-0.101526	-0.095051	+0.152371
106	+0.022886	-0.082547	-0.194968	+0.254629
107	+0.006874	-0.130169	-0.116865	+0.240160
108	+0.001083	+0.004385	-0.161289	+0.155820
109	+0.305668	-0.141169	-0.125949	-0.038550
110	-0.052383	+0.075113	-0.127942	+0.105212
111	+0.047998	-0.077352	+0.085975	-0.056621
112	+0.050264	-0.134961	-0.120521	+0.205219
113	-0.035282	-0.038817	-0.159358	+0.233458
114	+0.007969	-0.116155	-0.124417	+0.232603
115	+0.116853	-0.105249	-0.046116	+0.034512
116	-0.154956	-0.071520	+0.176290	+0.050186
117	-0.058703	-0.044019	+0.044891	+0.057831
118	-0.063307	+0.007554	-0.009070	+0.064822
119	-0.004989	+0.024553	+0.001839	-0.021404
120	-0.047654	+0.019393	-0.002356	+0.030616
121	+0.047525	-0.046487	+0.055283	-0.056321
122	+0.044798	-0.026507	+0.019384	-0.037675
123	+0.080361	+0.011869	-0.098045	+0.005815
124	+0.094189	-0.046769	-0.085948	+0.038528
125	+0.032632	-0.014582	-0.020864	+0.002813
126	+0.000212	+0.000359	-0.030498	+0.029926
127	-0.016836	-0.032212	+0.017946	+0.031102
128	-0.036374	+0.028684	+0.001451	+0.006239
129	+0.010885	-0.015188	+0.024860	-0.020557
130	-0.002401	-0.012055	+0.015780	-0.001324
131	-0.002429	+0.037874	-0.064592	+0.029148
132	+0.039920	-0.043651	-0.049519	+0.053250
133	-0.021613	+0.004599	-0.040881	+0.057895
134	+0.020359	+0.026502	-0.091780	+0.044919
135	+0.003382	+0.033429	-0.001172	-0.035640
136	+0.043504	-0.010058	-0.047929	+0.014482
