pos	val_A	val_C	val_G	val_T
87	+0.004461	-0.001711	-0.014182	+0.011432
88	-0.023245	+0.019785	-0.008654	+0.012114
89	+0.005879	-0.002610	-0.004746	+0.001477
90	-0.014312	+0.007227	-0.002164	+0.009249
91	-0.007315	-0.001130	-0.012281	+0.020726
92	-0.002749	-0.003368	+0.000154	+0.005963
93	-0.001201	-0.013560	+0.017246	-0.002485
94	+0.000217	+0.003493	-0.013636	+0.009926
95	+0.017017	-0.009488	+0.000092	-0.007621
96	+0.006902	-0.005667	+0.004871	-0.006106
97	+0.003334	+0.000849	-0.025465	+0.021282
98	+0.016074	+0.002360	-0.009974	-0.008460
99	-0.009562	+0.007598	-0.002218	+0.004182
100	+0.007721	-0.015491	-0.017382	+0.025152
101	+0.025269	-0.019908	-0.019026	+0.013665
102	+0.049907	-0.043260	-0.014987	+0.008339
103	+0.045189	-0.062394	-0.044154	+0.061359
104	+0.069605	-0.134030	-0.056120	+0.120545
105	+0.060217	-0.101621	-0.074275	+0.115680
106	-0.039764	-0.164517	-0.049772	+0.254053
107	-0.008320	-0.129426	-0.122777	+0.260523
108	+0.025665	-0.050680	-0.141450	+0.166465
109	+0.253082	-0.055426	-0.073091	-0.124565
110	-0.093931	+0.096482	-0.177516	+0.174965
111	+0.127625	-0.173395	+0.201223	-0.155453
112	+0.028105	-0.123174	-0.119461	+0.214530
113	-0.027917	-0.092448	-0.097755	+0.218119
114	-0.013027	-0.115307	-0.046866	+0.175201
115	+0.057904	-0.035901	-0.080694	+0.058691
116	-0.023357	-0.100842	+0.085950	+0.038249
117	-0.086032	-0.081403	+0.093653	+0.073782
118	-0.008638	+0.011098	-0.058872	+0.056413
119	+0.021506	+0.020321	+0.030701	-0.072528
120	-0.051710	+0.041705	+0.015698	-0.005693
121	+0.023068	-0.025845	+0.050485	-0.047708
122	+0.056626	-0.023635	+0.013562	-0.046553
123	+0.043535	-0.037900	+0.011602	-0.017238
124	+0.074658	-0.076117	-0.027515	+0.028974
125	+0.036481	-0.034440	-0.031832	+0.029792
126	-0.007258	+0.007544	-0.026762	+0.026477
127	+0.003354	+0.001985	+0.009717	-0.015055
128	-0.019002	+0.014440	-0.024952	+0.029514
129	-0.000131	-0.005348	+0.032317	-0.026838
130	+0.011477	-0.005419	-0.011679	+0.005621
131	+0.006042	+0.035993	-0.064350	+0.022315
132	+0.067754	-0.040547	-0.107370	+0.080164
133	+0.015973	-0.016084	-0.077647	+0.077758
134	-0.024415	-0.012787	-0.074662	+0.111864
135	-0.033138	+0.041498	-0.019571	+0.011210
136	+0.024727	-0.025210	+0.017727	-0.017244
