pos	val_A	val_C	val_G	val_T
0	-0.001394	-0.005974	-0.010939	+0.018307
1	+0.000792	-0.002693	+0.000237	+0.001664
2	+0.009565	-0.009288	+0.001728	-0.002005
3	-0.000443	-0.003861	+0.003752	+0.000551
4	+0.004910	-0.005445	-0.001720	+0.002255
5	+0.003852	-0.010138	+0.005889	+0.000396
6	+0.005977	-0.011847	+0.005203	+0.000667
7	+0.006822	-0.007570	-0.000959	+0.001707
8	+0.002903	-0.011702	-0.002732	+0.011531
9	+0.016991	-0.006013	-0.017072	+0.006095
10	+0.008651	-0.012806	-0.022838	+0.026992
11	-0.001337	-0.002746	-0.016240	+0.020322
12	+0.000071	-0.015159	-0.009167	+0.024255
13	+0.007467	-0.000017	-0.017215	+0.009765
14	+0.017079	-0.002374	-0.005859	-0.008846
15	+0.030679	-0.020229	-0.006254	-0.004196
16	+0.060005	-0.053518	-0.008646	+0.002159
17	+0.085895	-0.066687	-0.084855	+0.065646
18	+0.090015	-0.112321	-0.091859	+0.114165
19	-0.058540	-0.044447	-0.138004	+0.240992
20	-0.034699	-0.117722	-0.089290	+0.241711
21	+0.033662	-0.083504	-0.079115	+0.128957
22	+0.192559	-0.114869	-0.059336	-0.018354
23	-0.101820	+0.068362	-0.104525	+0.137984
24	+0.044707	-0.094392	+0.201853	-0.152168
25	-0.037436	-0.079695	-0.096548	+0.213679
26	-0.088878	-0.061783	-0.084128	+0.234789
27	-0.046936	-0.119257	-0.092839	+0.259032
28	+0.051421	-0.033411	-0.125477	+0.107467
29	-0.127876	-0.012932	+0.036180	+0.104628
30	-0.128089	-0.063217	+0.101890	+0.089416
31	-0.067918	+0.019753	-0.042046	+0.090211
32	-0.000177	+0.036192	+0.019353	-0.055368
33	-0.053798	+0.056855	+0.010994	-0.014051
34	+0.009647	-0.001368	+0.036296	-0.044575
35	+0.056613	+0.008263	+0.029511	-0.094387
36	+0.028727	-0.034014	+0.008624	-0.003337
37	+0.046400	-0.038677	-0.037104	+0.029381
38	+0.016847	-0.036662	-0.002242	+0.022057
39	-0.015450	+0.021069	-0.020519	+0.014901
40	+0.005876	+0.006673	-0.002384	-0.010166
41	-0.008564	+0.024561	+0.004597	-0.020594
42	+0.041061	-0.007683	-0.024791	-0.008587
43	+0.043363	-0.047934	+0.058912	-0.054341
44	-0.007854	+0.035371	-0.084729	+0.057212
45	+0.087258	-0.127903	-0.073457	+0.114102
46	-0.037531	-0.141241	-0.010322	+0.189095
47	-0.045669	-0.000832	-0.092122	+0.138624
48	-0.015655	+0.051610	-0.020167	-0.015789
49	+0.049415	-0.031845	+0.052193	-0.069763
