pos	val_A	val_C	val_G	val_T
87	+0.002750	+0.007432	-0.035455	+0.025273
88	-0.011381	+0.010543	-0.003029	+0.003867
89	-0.008300	+0.007139	-0.001285	+0.002446
90	+0.004726	-0.009050	+0.001970	+0.002354
91	-0.004870	+0.001411	+0.004278	-0.000819
92	+0.000255	-0.004189	-0.005878	+0.009812
93	+0.003450	-0.014811	+0.005984	+0.005377
94	+0.003527	-0.004242	+0.000644	+0.000071
95	+0.016256	-0.010450	+0.003137	-0.008942
96	+0.000095	+0.009686	+0.000100	-0.009881
97	-0.003770	+0.006013	+0.001151	-0.003394
98	+0.016837	-0.009856	+0.006336	-0.013317
99	-0.005057	+0.006902	-0.001412	-0.000433
100	-0.001499	-0.001457	-0.009800	+0.012756
101	+0.005123	+0.006694	-0.011722	-0.000095
102	+0.048581	-0.036563	-0.034588	+0.022571
103	+0.015866	-0.032375	-0.045688	+0.062197
104	+0.070482	-0.090442	-0.112042	+0.132002
105	+0.049234	-0.121042	-0.054266	+0.126074
106	-0.102726	-0.093774	-0.067696	+0.264196
107	-0.121359	-0.125471	-0.052721	+0.299552
108	+0.023598	-0.062834	-0.147015	+0.186251
109	+0.249681	-0.108405	-0.099856	-0.041420
110	-0.113287	+0.059646	-0.099142	+0.152783
111	+0.103322	-0.202262	+0.197056	-0.098115
112	-0.004470	-0.105326	-0.081703	+0.191499
113	-0.077108	-0.069705	-0.095481	+0.242293
114	-0.026174	-0.139146	-0.054785	+0.220106
115	+0.041902	-0.065148	-0.072860	+0.096105
116	+0.020685	-0.048487	+0.000827	+0.026975
117	-0.054214	-0.090863	+0.065514	+0.079564
118	-0.017097	+0.021037	-0.078688	+0.074749
119	+0.018595	+0.023705	+0.009519	-0.051819
120	-0.083101	+0.063384	+0.019654	+0.000063
121	+0.036924	-0.038742	+0.059511	-0.057693
122	+0.070019	-0.015256	+0.026264	-0.081027
123	+0.044254	-0.027644	+0.001899	-0.018509
124	+0.089099	-0.047407	-0.034502	-0.007191
125	+0.031010	-0.030383	-0.050998	+0.050370
126	-0.013126	+0.017205	-0.021802	+0.017723
127	-0.002345	-0.016157	+0.012372	+0.006130
128	-0.012384	+0.018144	-0.033874	+0.028115
129	+0.005836	-0.018611	+0.029903	-0.017128
130	+0.009836	+0.005168	-0.000959	-0.014045
131	-0.000278	+0.021434	-0.038695	+0.017539
132	+0.045169	-0.040380	-0.083080	+0.078291
133	-0.024483	-0.003661	-0.044874	+0.073018
134	-0.021641	-0.017095	-0.096526	+0.135261
135	-0.042507	+0.056120	-0.038074	+0.024461
136	+0.009099	-0.000105	+0.011240	-0.020234
