pos	val_A	val_C	val_G	val_T
0	-0.006046	-0.022906	+0.023428	+0.005524
1	+0.057652	-0.026419	-0.025061	-0.006172
2	+0.005532	-0.004836	-0.006464	+0.005768
3	+0.010364	-0.001674	-0.006015	-0.002675
4	+0.005288	+0.003100	-0.032548	+0.024160
5	-0.000743	-0.009678	+0.016947	-0.006526
6	+0.007391	-0.001464	-0.004143	-0.001784
7	-0.002556	-0.010941	-0.000725	+0.014223
8	+0.005599	-0.012558	-0.023017	+0.029975
9	+0.025000	-0.004007	-0.029412	+0.008419
10	+0.012814	-0.003362	-0.036578	+0.027126
11	+0.016269	+0.013425	-0.054824	+0.025129
12	+0.001050	-0.016969	-0.030190	+0.046108
13	+0.012916	-0.002015	-0.040148	+0.029246
14	+0.011878	-0.010209	-0.004799	+0.003130
15	+0.034211	-0.033781	+0.001303	-0.001732
16	+0.060366	-0.053367	-0.023432	+0.016432
17	+0.080490	-0.040653	-0.092244	+0.052407
18	+0.054504	-0.046299	-0.088412	+0.080207
19	-0.134083	-0.085897	-0.009738	+0.229719
20	+0.006398	-0.085566	-0.136896	+0.216064
21	+0.017870	-0.046141	-0.107252	+0.135523
22	+0.158774	+0.034264	-0.036162	-0.156877
23	-0.099243	+0.051899	-0.111202	+0.158547
24	-0.013245	-0.070754	+0.135353	-0.051353
25	-0.040525	-0.095527	-0.094402	+0.230454
26	-0.152276	-0.094679	-0.061822	+0.308777
27	-0.151519	+0.009493	-0.086152	+0.228178
28	+0.122127	-0.044765	-0.146317	+0.068954
29	-0.112835	-0.006331	+0.188467	-0.069301
30	-0.205733	-0.019584	+0.102871	+0.122446
31	+0.014005	-0.004819	-0.085096	+0.075910
32	+0.006017	+0.029591	+0.045086	-0.080694
33	-0.064227	+0.052670	+0.000123	+0.011434
34	+0.008753	-0.019164	+0.036975	-0.026564
35	+0.064964	-0.005550	+0.026067	-0.085480
36	+0.024499	-0.004837	-0.006301	-0.013362
37	+0.029799	-0.054626	-0.036114	+0.060942
38	+0.011323	-0.018940	-0.003993	+0.011611
39	-0.034368	+0.022866	-0.007967	+0.019469
40	+0.008762	+0.002479	+0.013000	-0.024241
41	+0.024557	+0.024376	-0.029567	-0.019367
42	+0.022504	-0.006019	-0.016013	-0.000472
43	+0.033876	-0.042899	+0.058761	-0.049738
44	-0.039067	+0.000866	+0.017658	+0.020542
45	+0.058646	-0.135912	-0.041622	+0.118889
46	+0.049804	-0.048316	-0.122498	+0.121010
47	-0.046491	-0.028595	+0.008012	+0.067073
48	+0.004515	+0.036419	-0.031817	-0.009116
49	+0.034257	-0.034474	+0.061294	-0.061078
