pos	val_A	val_C	val_G	val_T
0	-0.004284	-0.015143	+0.028814	-0.009387
1	-0.001396	-0.035219	+0.036809	-0.000194
2	-0.012843	-0.033177	-0.012477	+0.058497
3	-0.002275	-0.024447	+0.010261	+0.016461
4	+0.003982	-0.011150	+0.008561	-0.001393
5	-0.012193	+0.013733	-0.006250	+0.004710
6	+0.010492	-0.001540	-0.018825	+0.009872
7	+0.016956	+0.002492	-0.020014	+0.000565
8	-0.018238	+0.024234	-0.012504	+0.006508
9	+0.023693	-0.002230	-0.034713	+0.013250
10	+0.028518	-0.001287	-0.048784	+0.021553
11	+0.006683	-0.004886	-0.051013	+0.049216
12	+0.033512	-0.039962	-0.007063	+0.013513
13	+0.034537	+0.021456	-0.047677	-0.008315
14	+0.037197	+0.007075	-0.051023	+0.006751
15	+0.007325	-0.019356	+0.039250	-0.027219
16	+0.088496	-0.070023	-0.015641	-0.002832
17	+0.090765	-0.091219	-0.041779	+0.042233
18	+0.062681	-0.094303	-0.077332	+0.108954
19	-0.143565	-0.036830	-0.085629	+0.266024
20	+0.003772	-0.178002	-0.037390	+0.211620
21	+0.082083	-0.090617	-0.142633	+0.151167
22	+0.157460	-0.067980	-0.118802	+0.029322
23	-0.090022	-0.006028	+0.005866	+0.090184
24	-0.003669	-0.063291	+0.110886	-0.043926
25	-0.043176	-0.123773	-0.022430	+0.189379
26	-0.040753	-0.075588	-0.083618	+0.199959
27	+0.006422	-0.129736	-0.041806	+0.165120
28	+0.051031	-0.111389	-0.005128	+0.065486
29	-0.063114	-0.038010	+0.219109	-0.117985
30	-0.209046	-0.034640	+0.085065	+0.158621
31	+0.014479	+0.012059	-0.113272	+0.086733
32	-0.011662	+0.030654	+0.077482	-0.096474
33	-0.054595	+0.071505	+0.003882	-0.020793
34	+0.068223	-0.038905	-0.003711	-0.025608
35	+0.064671	-0.013609	+0.039746	-0.090808
36	+0.043837	-0.069799	+0.012343	+0.013618
37	+0.055243	-0.048014	-0.051335	+0.044106
38	+0.030108	-0.034191	-0.004994	+0.009078
39	-0.043076	+0.056433	-0.023577	+0.010220
40	+0.006380	+0.004165	-0.029371	+0.018827
41	+0.004837	-0.013821	+0.017151	-0.008167
42	+0.029836	-0.017811	+0.004114	-0.016139
43	+0.048911	-0.023594	+0.059380	-0.084697
44	+0.005969	+0.029349	-0.076391	+0.041073
45	+0.115473	-0.146055	-0.068300	+0.098883
46	-0.051511	-0.123313	-0.015499	+0.190323
47	-0.066534	+0.028186	-0.090039	+0.128386
48	+0.005955	+0.035575	-0.021768	-0.019763
49	+0.064167	-0.025285	+0.045714	-0.084596
