pos	val_A	val_C	val_G	val_T
0	-0.000734	-0.028377	-0.023486	+0.052597
1	+0.027683	-0.018824	-0.018322	+0.009464
2	+0.027011	-0.023298	-0.018339	+0.014626
3	-0.000525	-0.016663	+0.011992	+0.005197
4	+0.018629	-0.016173	-0.006393	+0.003937
5	-0.001215	-0.001085	-0.008201	+0.010500
6	+0.004668	-0.004415	-0.011893	+0.011641
7	+0.018797	-0.008168	-0.022769	+0.012140
8	+0.011431	-0.019956	-0.009062	+0.017587
9	-0.000303	+0.003446	-0.019615	+0.016472
10	+0.011043	+0.004310	-0.037976	+0.022624
11	+0.009509	-0.000550	-0.048875	+0.039916
12	-0.003002	-0.017364	-0.009786	+0.030152
13	+0.013515	+0.008245	-0.034280	+0.012521
14	-0.023806	+0.005202	-0.010777	+0.029381
15	+0.034801	-0.016306	-0.011253	-0.007242
16	+0.042361	-0.048875	-0.013132	+0.019646
17	+0.066640	-0.067969	-0.050630	+0.051958
18	+0.061333	-0.089733	-0.056695	+0.085094
19	-0.055171	-0.084189	-0.114102	+0.253461
20	-0.023131	-0.097125	-0.124637	+0.244894
21	+0.063607	-0.036385	-0.169865	+0.142643
22	+0.242388	-0.090748	-0.081576	-0.070064
23	-0.100217	+0.042923	-0.071641	+0.128935
24	+0.039445	-0.094251	+0.141387	-0.086581
25	+0.024567	-0.139763	-0.144544	+0.259740
26	-0.105174	-0.039775	-0.105142	+0.250092
27	-0.105109	-0.100933	-0.046242	+0.252284
28	+0.105190	-0.101864	-0.068611	+0.065285
29	-0.164606	-0.064916	+0.206813	+0.022709
30	-0.142948	-0.004122	+0.069281	+0.077789
31	-0.092192	+0.041076	-0.020067	+0.071183
32	-0.017352	+0.032845	+0.039394	-0.054886
33	-0.023263	+0.042309	-0.015781	-0.003265
34	+0.008951	-0.008178	+0.017327	-0.018100
35	+0.037921	-0.000159	+0.019655	-0.057417
36	+0.028862	-0.019249	-0.015075	+0.005462
37	+0.034408	-0.020650	-0.042261	+0.028504
38	+0.023876	+0.001263	-0.031300	+0.006161
39	-0.001172	+0.011242	-0.015228	+0.005158
40	+0.002508	-0.012990	+0.008122	+0.002360
41	+0.007958	+0.006834	+0.010731	-0.025523
42	+0.016740	+0.006662	-0.003180	-0.020222
43	+0.043857	-0.046557	+0.042006	-0.039307
44	+0.004448	+0.007962	-0.051422	+0.039013
45	+0.073402	-0.095246	-0.082154	+0.103998
46	+0.005622	-0.073107	-0.095038	+0.162523
47	-0.038803	-0.000445	-0.042916	+0.082164
48	+0.008333	+0.014015	-0.043279	+0.020931
49	+0.028785	-0.027909	+0.016658	-0.017534
