pos	val_A	val_C	val_G	val_T
0	-0.006600	+0.000222	-0.000390	+0.006768
1	-0.005294	+0.001705	+0.004864	-0.001275
2	+0.025210	-0.008304	-0.020381	+0.003475
3	+0.004902	+0.009551	-0.018342	+0.003890
4	-0.003013	+0.000735	+0.001245	+0.001033
5	+0.008261	-0.015533	+0.009364	-0.002092
6	+0.002852	-0.009666	+0.002446	+0.004368
7	+0.012715	-0.007394	-0.015253	+0.009932
8	+0.004693	-0.001667	-0.015417	+0.012391
9	+0.012256	+0.001988	-0.018864	+0.004620
10	+0.004880	-0.015949	-0.016222	+0.027291
11	-0.005237	+0.011608	-0.023781	+0.017410
12	+0.005460	-0.002662	-0.022806	+0.020007
13	+0.014634	+0.000653	-0.009684	-0.005604
14	+0.020091	-0.002637	-0.009352	-0.008103
15	+0.026019	-0.011849	-0.008765	-0.005405
16	+0.055169	-0.053918	-0.012230	+0.010980
17	+0.081186	-0.072406	-0.053541	+0.044761
18	+0.091570	-0.111463	-0.088274	+0.108166
19	-0.043058	-0.155366	-0.034637	+0.233061
20	-0.082536	-0.078445	-0.062928	+0.223908
21	+0.050803	-0.092885	-0.096118	+0.138200
22	+0.204454	-0.110578	-0.061186	-0.032690
23	-0.088421	+0.063328	-0.112438	+0.137531
24	+0.045864	-0.090952	+0.178707	-0.133618
25	-0.071648	-0.094864	-0.069420	+0.235932
26	-0.124717	-0.060240	-0.066742	+0.251700
27	-0.026282	-0.091884	-0.090871	+0.209037
28	+0.050011	-0.041132	-0.121118	+0.112239
29	-0.119180	-0.021965	+0.031867	+0.109278
30	-0.121328	-0.068671	+0.104727	+0.085271
31	-0.066691	+0.002680	-0.019999	+0.084011
32	+0.017195	+0.036380	+0.038123	-0.091698
33	-0.049255	+0.052107	+0.017810	-0.020662
34	-0.002823	+0.002067	+0.045951	-0.045195
35	+0.049255	+0.012415	+0.033452	-0.095121
36	+0.025312	-0.029817	+0.009579	-0.005074
37	+0.046313	-0.039680	-0.014083	+0.007450
38	+0.037391	-0.037207	-0.016247	+0.016064
39	-0.019604	+0.033408	-0.013695	-0.000108
40	-0.004683	+0.010311	-0.003474	-0.002154
41	-0.007168	+0.017045	+0.012151	-0.022029
42	+0.033699	-0.010892	-0.024895	+0.002088
43	+0.040989	-0.039826	+0.049981	-0.051144
44	-0.007009	+0.037381	-0.075988	+0.045615
45	+0.068702	-0.126395	-0.047464	+0.105158
46	-0.045845	-0.000699	-0.165423	+0.211967
47	+0.004019	+0.022709	-0.184440	+0.157713
48	-0.018070	+0.048196	-0.016610	-0.013516
49	+0.051955	-0.027588	+0.041359	-0.065726
