pos	val_A	val_C	val_G	val_T
0	+0.002005	-0.003647	+0.009218	-0.007575
1	-0.003540	+0.002811	-0.015521	+0.016250
2	+0.022663	-0.009141	-0.011346	-0.002176
3	-0.008285	+0.000596	-0.003767	+0.011455
4	+0.003845	-0.017832	+0.008753	+0.005233
5	-0.005079	-0.003189	-0.004246	+0.012513
6	+0.016191	-0.024558	-0.003631	+0.011998
7	-0.001641	-0.005858	+0.000878	+0.006621
8	+0.015625	+0.000086	-0.021242	+0.005532
9	+0.020260	+0.009984	-0.033006	+0.002762
10	-0.004420	-0.011008	-0.008090	+0.023518
11	-0.003671	-0.014305	-0.005155	+0.023132
12	+0.003907	-0.011915	-0.009739	+0.017747
13	-0.002863	+0.017694	-0.041601	+0.026771
14	-0.003509	+0.005712	-0.015291	+0.013087
15	+0.026966	-0.030967	+0.009241	-0.005240
16	+0.071089	-0.068353	-0.013597	+0.010862
17	+0.058896	+0.019300	-0.098645	+0.020449
18	+0.113698	-0.148952	-0.076129	+0.111383
19	+0.032997	-0.056795	-0.093270	+0.117068
20	-0.103369	-0.101494	-0.025670	+0.230533
21	+0.008488	-0.105121	-0.079577	+0.176209
22	+0.173753	-0.126492	-0.039874	-0.007387
23	-0.063917	+0.056628	-0.123507	+0.130796
24	-0.008056	-0.102038	+0.142386	-0.032292
25	-0.191947	-0.090831	+0.109523	+0.173255
26	-0.132172	-0.057319	-0.080714	+0.270205
27	-0.064168	-0.053371	-0.140056	+0.257594
28	+0.033247	-0.151317	-0.072715	+0.190785
29	-0.043778	+0.065862	-0.085547	+0.063463
30	-0.128633	-0.069779	+0.095873	+0.102539
31	+0.003781	-0.005788	-0.056883	+0.058890
32	-0.021257	+0.038722	+0.002263	-0.019728
33	-0.063172	+0.088778	-0.000733	-0.024873
34	+0.003752	+0.003638	+0.042564	-0.049954
35	+0.069786	+0.003362	+0.028029	-0.101176
36	+0.024143	-0.023968	+0.005206	-0.005381
37	+0.030164	-0.096263	+0.044581	+0.021518
38	+0.038195	-0.035722	-0.029858	+0.027386
39	-0.018431	+0.017143	-0.018152	+0.019440
40	-0.015610	+0.008710	+0.006403	+0.000497
41	+0.004871	+0.020782	+0.004216	-0.029868
42	+0.021370	+0.000198	-0.018268	-0.003300
43	+0.033426	-0.103318	+0.040594	+0.029298
44	-0.029330	+0.018639	-0.031525	+0.042216
45	+0.086211	-0.100483	-0.110073	+0.124345
46	-0.037815	-0.103089	-0.000674	+0.141578
47	-0.022304	+0.023846	-0.153906	+0.152363
48	-0.021910	+0.064410	-0.020807	-0.021693
49	+0.068187	-0.035938	+0.074523	-0.106772
