pos	val_A	val_C	val_G	val_T
87	+0.003833	+0.002426	-0.031469	+0.025209
88	-0.015794	+0.014633	-0.002018	+0.003179
89	-0.001243	-0.009192	+0.005206	+0.005229
90	+0.004538	+0.003650	+0.000582	-0.008770
91	-0.014240	-0.018587	+0.019980	+0.012847
92	-0.001899	+0.005116	-0.009720	+0.006503
93	+0.032371	-0.010861	-0.010729	-0.010782
94	-0.000359	+0.005547	-0.000835	-0.004353
95	+0.027190	-0.006884	-0.004150	-0.016156
96	-0.002473	+0.004887	+0.009149	-0.011563
97	+0.003932	+0.007510	-0.015979	+0.004538
98	+0.034721	+0.000300	-0.020679	-0.014341
99	-0.002402	-0.000746	-0.010519	+0.013667
100	+0.006653	-0.005626	-0.011570	+0.010543
101	+0.022866	-0.014369	-0.017658	+0.009161
102	+0.037155	-0.041888	-0.014614	+0.019346
103	+0.048203	-0.046499	-0.042241	+0.040537
104	+0.041153	-0.085308	-0.042005	+0.086160
105	+0.043443	-0.085620	-0.071644	+0.113821
106	+0.017133	-0.095384	-0.158331	+0.236582
107	+0.036822	-0.136483	-0.151498	+0.251159
108	+0.024757	-0.003040	-0.168654	+0.146937
109	+0.278059	-0.165178	-0.053672	-0.059209
110	-0.068322	+0.074826	-0.132142	+0.125637
111	+0.071443	-0.104153	+0.120525	-0.087815
112	+0.093593	-0.110144	-0.212293	+0.228843
113	-0.074858	-0.028311	-0.124148	+0.227317
114	-0.004627	-0.198166	-0.066595	+0.269389
115	+0.113832	-0.065893	-0.078627	+0.030687
116	-0.111480	-0.067360	+0.192036	-0.013196
117	-0.081407	-0.032200	+0.034906	+0.078700
118	-0.021806	+0.021826	-0.074944	+0.074923
119	+0.015933	+0.019007	+0.008250	-0.043190
120	-0.046809	+0.048749	+0.004765	-0.006704
121	+0.024107	-0.026770	+0.044527	-0.041865
122	+0.066525	-0.027666	+0.021748	-0.060606
123	+0.050074	-0.031824	-0.004001	-0.014249
124	+0.074096	-0.045405	-0.043250	+0.014559
125	+0.037322	-0.035039	-0.026817	+0.024534
126	-0.006893	+0.023607	-0.040223	+0.023509
127	-0.003710	-0.014940	+0.008515	+0.010135
128	-0.020315	+0.015241	-0.011435	+0.016509
129	-0.007609	-0.034555	+0.033404	+0.008760
130	+0.006419	-0.008072	+0.003599	-0.001945
131	+0.017015	+0.012110	-0.044271	+0.015146
132	+0.049017	-0.026737	-0.086146	+0.063867
133	-0.006065	-0.010916	-0.039354	+0.056336
134	-0.011168	-0.005372	-0.053676	+0.070216
135	-0.013332	+0.020794	-0.032763	+0.025301
136	+0.016447	-0.016192	+0.012574	-0.012829
