pos	val_A	val_C	val_G	val_T
0	+0.036850	+0.023086	-0.093470	+0.033534
1	+0.007388	-0.022647	-0.023843	+0.039102
2	+0.047982	+0.011773	-0.015475	-0.044280
3	-0.009026	+0.000790	+0.002731	+0.005505
4	+0.009512	-0.011875	-0.015788	+0.018151
5	-0.005314	-0.017233	-0.016757	+0.039304
6	-0.017320	+0.004912	-0.022563	+0.034971
7	+0.036310	-0.001536	-0.063374	+0.028599
8	+0.030670	-0.009639	-0.032450	+0.011418
9	-0.006709	-0.001769	-0.010276	+0.018754
10	+0.025787	-0.066370	+0.003076	+0.037507
11	+0.006631	-0.016136	-0.052838	+0.062342
12	+0.004260	+0.016514	-0.083002	+0.062228
13	+0.009568	+0.025780	-0.070312	+0.034965
14	+0.008557	+0.008401	-0.045300	+0.028342
15	+0.028847	+0.050499	-0.067071	-0.012274
16	+0.072284	-0.061552	-0.009364	-0.001368
17	+0.106428	-0.152592	-0.022049	+0.068213
18	+0.098102	-0.177961	-0.030417	+0.110275
19	-0.041528	-0.071566	-0.058455	+0.171548
20	+0.019590	-0.150323	-0.084484	+0.215217
21	-0.008134	-0.144574	-0.037829	+0.190537
22	+0.172381	-0.026011	-0.114730	-0.031640
23	-0.056242	+0.003055	-0.062075	+0.115261
24	-0.011153	-0.101757	+0.149674	-0.036764
25	-0.018413	-0.081949	-0.039610	+0.139972
26	-0.017110	-0.125821	-0.087515	+0.230447
27	-0.042983	-0.043427	-0.107552	+0.193962
28	+0.058212	-0.078573	-0.056157	+0.076518
29	-0.056456	-0.071372	+0.181058	-0.053231
30	-0.174657	-0.039821	+0.079853	+0.134624
31	-0.058093	-0.008836	-0.019522	+0.086452
32	-0.002704	+0.084416	+0.048475	-0.130187
33	-0.081497	+0.054611	+0.008106	+0.018780
34	+0.001859	-0.013245	+0.004665	+0.006721
35	+0.062878	-0.014576	+0.037453	-0.085755
36	-0.009696	-0.013883	+0.014279	+0.009300
37	+0.054908	-0.022706	+0.060094	-0.092295
38	+0.013150	+0.018478	-0.047595	+0.015968
39	-0.053430	+0.057731	-0.012737	+0.008436
40	+0.018202	+0.019038	+0.012448	-0.049688
41	+0.058786	-0.043489	-0.001464	-0.013833
42	-0.000443	+0.000116	+0.002644	-0.002317
43	+0.010748	-0.054539	+0.051853	-0.008062
44	+0.057809	+0.083467	-0.182414	+0.041138
45	+0.027027	-0.084095	-0.047218	+0.104286
46	-0.111682	-0.045495	-0.040967	+0.198144
47	-0.055593	-0.042398	-0.071873	+0.169864
48	-0.008720	+0.052046	-0.033671	-0.009655
49	+0.039534	-0.025460	+0.024188	-0.038262
