pos	val_A	val_C	val_G	val_T
0	-0.003159	+0.000452	-0.006592	+0.009299
1	+0.013584	-0.006274	-0.015206	+0.007897
2	+0.019434	-0.000519	-0.016520	-0.002395
3	+0.007294	+0.000088	-0.014940	+0.007558
4	-0.022674	+0.009441	+0.002320	+0.010913
5	-0.002390	-0.009128	-0.003162	+0.014680
6	-0.012742	-0.008434	+0.000466	+0.020710
7	+0.006810	-0.013110	+0.007316	-0.001017
8	+0.002608	-0.007660	-0.024284	+0.029336
9	+0.011846	+0.001167	-0.021760	+0.008747
10	+0.019302	-0.014590	-0.023774	+0.019061
11	+0.000685	+0.004735	-0.025279	+0.019859
12	+0.002614	-0.012802	-0.015188	+0.025376
13	+0.011671	-0.004745	-0.012747	+0.005821
14	+0.010906	-0.012431	-0.008213	+0.009738
15	+0.014967	-0.011944	-0.007561	+0.004538
16	+0.047390	-0.043190	-0.010064	+0.005864
17	+0.095679	-0.092164	-0.049281	+0.045766
18	+0.064908	-0.096786	-0.057358	+0.089236
19	-0.109227	-0.064488	-0.050488	+0.224203
20	-0.082441	-0.001050	-0.114570	+0.198061
21	+0.064670	-0.049034	-0.177361	+0.161725
22	+0.202059	-0.053482	-0.087622	-0.060955
23	-0.076872	+0.055850	-0.120382	+0.141404
24	+0.045715	-0.119254	+0.143751	-0.070212
25	-0.085052	-0.075705	-0.081637	+0.242394
26	-0.104564	-0.031723	-0.095620	+0.231907
27	-0.040473	-0.054392	-0.073697	+0.168563
28	+0.088848	-0.133616	-0.062273	+0.107041
29	-0.092735	-0.129439	+0.208438	+0.013737
30	-0.219326	+0.000244	+0.096831	+0.122251
31	-0.056226	+0.034222	-0.092543	+0.114547
32	+0.038164	+0.039686	+0.010155	-0.088005
33	-0.060061	+0.064696	+0.007595	-0.012229
34	+0.012890	-0.001852	+0.031650	-0.042689
35	+0.043728	+0.000312	+0.044460	-0.088500
36	+0.027516	-0.027585	+0.011935	-0.011867
37	+0.044947	-0.035660	-0.039977	+0.030690
38	+0.029183	-0.023511	-0.019148	+0.013476
39	-0.021655	+0.018488	-0.012201	+0.015368
40	+0.006423	+0.006699	-0.000562	-0.012560
41	-0.000868	+0.017132	+0.006146	-0.022410
42	+0.032285	-0.017907	-0.003757	-0.010621
43	+0.051515	-0.042737	+0.044756	-0.053534
44	-0.005458	+0.031505	-0.072096	+0.046048
45	+0.086489	-0.139184	-0.059097	+0.111792
46	-0.010792	+0.011653	-0.177300	+0.176439
47	-0.016418	-0.017649	-0.077912	+0.111978
48	-0.017850	+0.045171	-0.029151	+0.001830
49	+0.052393	-0.038199	+0.056534	-0.070728
