pos	val_A	val_C	val_G	val_T
0	0.026762145596519304	0.01610822080406088	-0.037720509716938515	-0.005149856683641678
1	-0.010536804826201037	0.0018780152889515003	-0.009580765792209772	0.018239555329459308
2	0.0745101256781659	-0.03195778224041122	-0.05194584171419567	0.009393498276440985
3	0.005191022355712668	-0.0058706188664262	0.006110769235485177	-0.005431172724771645
4	0.037945209997487225	-0.001090838463946653	-0.01535655844425582	-0.021497813089284754
5	0.03567943896367559	-0.06540167635014596	-0.019271237582029383	0.048993474968499755
6	-0.00383255517736998	0.014682250218871304	-0.013020691706867394	0.0021709966653660692
7	-0.013114377310686386	0.01459001630122106	-0.028003907576081392	0.026528268585546716
8	0.020616224817376533	0.0040265626646365385	-0.005216115788058208	-0.019426671693954865
9	0.011781781253708212	-0.021721061683664705	-0.018278076858865788	0.028217357288822284
10	-0.005470005329785715	0.0019673976801988396	-0.027304609610220534	0.03080721725980741
11	-0.018145506804098127	-0.0012391696828321726	-0.006987639527344953	0.026372316014275254
12	-0.004268683179210246	0.0009544836559533206	-0.038381441691196685	0.04169564121445362
13	0.014112774473244402	-0.004346659464845978	-0.02024780760612155	0.010481692597723125
14	0.038660735740877326	-0.032321325933813976	-0.00860035916895734	0.0022609493618939882
15	0.033357363244890297	-0.061880300472234515	0.014707965802432025	0.013814971424912203
16	0.0608642238459785	-0.07738296076018814	-0.03350719799587917	0.05002593491008879
17	0.14150564974973046	-0.10933908393069222	-0.10093008810633691	0.06876352228729864
18	0.09609058118720021	-0.10760815555819588	-0.09371883706306983	0.10523641143406548
19	-0.08752024081437526	-0.07134513875468267	-0.05833326085669697	0.2171986404257549
20	-0.03969075892354026	-0.07677304518557462	-0.06959673830222673	0.1860605424113416
21	0.00470076719815186	-0.08747031317935718	-0.06966019772617493	0.15242974370738024
22	0.17003791924530237	-0.07572446115832553	-0.04496053525390762	-0.04935292283306923
23	-0.09391579976860848	0.017721355213150047	-0.06095443577217941	0.13714888032763783
24	-0.005641459835502053	-0.1032084577022559	0.13671524093065832	-0.02786532339290035
25	-0.08454723938670924	-0.08646284297824446	-0.050233111264743294	0.221243193629697
26	-0.10835546285949468	-0.05633905882831084	-0.033332529042217736	0.19802705073002327
27	-0.058547695642195224	-0.10131229633619504	0.007828165819051379	0.15203182615933888
28	0.03951562335646746	-0.08503282841015622	-0.09935640845347701	0.14487361350716577
29	-0.08973784697494512	-0.12621146196479632	0.10131151864717605	0.11463779029256538
30	-0.16838745576330247	-0.10010345652510283	0.1410846607607929	0.12740625152761242
31	-0.09628966957605738	0.012798739260852387	-0.017582978413707394	0.1010739087289124
32	0.018593870446503576	0.026452262445425714	0.015616462114396719	-0.06066259500632601
33	-0.08065335046870956	0.0789732311121195	0.011482682057011051	-0.009802562700420977
34	0.024534377632768185	-0.018747230721045127	0.03478452628657563	-0.04057167319829869
35	0.09280360077960734	-0.041132905440324476	0.05654566487768478	-0.10821636021696765
36	0.04875586505023607	-0.07778761827972729	0.013406892073689575	0.015624861155801634
37	0.09219290751597485	-0.08747876406669668	-0.017931175710469063	0.013217032261190873
38	0.025244874320502257	0.0007005941142258145	-0.05423204004623899	0.028286571611510915
39	-0.04962392153321416	0.026017845359427194	-0.0011510834399497893	0.024757159613736757
40	-0.027414315607830378	-0.001483260342920615	0.025348047730352725	0.0035495282203982705
41	0.026400572048631287	0.039395029712591983	-0.04251511805671316	-0.023280483704510115
42	0.07442120990032992	-0.07316135368959308	0.004694234610392477	-0.005954090821129341
43	0.02307538118723954	-0.05672525919513302	0.044001644693513454	-0.010351766685619974
44	0.03377285656476047	0.017502565369145545	-0.10793908815873635	0.05666366622483033
45	0.042246970882971135	-0.09107692377374808	-0.08631725959389265	0.13514721248466957
46	-0.06311641124492538	-0.04548298673685394	-0.07832240909510799	0.1869218070768873
47	-0.05346357960362409	0.003151351442683902	-0.10943541367717573	0.1597476418381159
48	-0.04625388393839495	0.0894932897014453	-0.03281562507427345	-0.010423780688776904
49	0.06979437500491514	-0.03251673326131468	0.0486414410725778	-0.08591908281617826
