pos	val_A	val_C	val_G	val_T
87	0.013559327641017822	0.03034089898691352	-0.05590695283634524	0.0120067262084139
88	-0.0017839098757253845	-0.0014038738013251119	-0.01814661984016046	0.02133440351721096
89	-0.02833287053974451	0.026294747343981108	0.00626684622308676	-0.004228723027323354
90	-0.02582391346153493	0.0065241409167009976	0.0546046616505828	-0.03530488910574886
91	-0.015388841845671243	0.011352139748372566	0.03376379146782949	-0.029727089370530816
92	-0.01482674794914273	0.03928155577453755	0.007645709542218235	-0.032100517367613046
93	-0.014851450293978748	0.026814061504026453	-0.013182167515288688	0.001219556305240983
94	0.017030340905949067	-0.009816229089306492	-0.026458727774462197	0.019244615957819622
95	0.005998355872145594	0.011104808162654769	-0.016316335292112988	-0.0007868287426873749
96	0.03556377584237747	-0.012690945211013197	-0.025348200737593078	0.002475370106228803
97	-0.010950688127617576	-0.06946268554152414	-0.01719129131908021	0.09760466498822193
98	0.03206954956317205	0.007560509562835795	-0.022924340926313395	-0.01670571819969445
99	-0.03067712820030522	0.023843668732778163	-0.02435846354491172	0.03119192301243878
100	0.023664178721963438	-0.02705235439392068	0.019900589035970254	-0.016512413364013014
101	-0.03223486525553617	-0.0017758983044272147	-0.0577784250778615	0.09178918863782488
102	0.028756456694022006	-0.0680720102903505	0.033605717003369485	0.005709836592959008
103	0.02434613805060685	-0.053989157278733164	-0.029346591090094108	0.05898961031822042
104	0.08601012385185351	-0.011473443154823034	-0.13735741413878952	0.06282073344175906
105	0.022377499828987162	-0.04290591873111192	-0.02134657494283702	0.04187499384496178
106	-0.04582197661496623	-0.10366264543906735	-0.12783252892111452	0.2773171509751481
107	-0.024280196656075774	-0.1372770416446765	-0.07772086943824205	0.23927810773899433
108	0.021418987221878155	-0.02015326166922017	-0.13561643806822613	0.13435071251556815
109	0.18140559805460565	-0.14595069741192124	-0.12045746669134078	0.08500256604865634
110	-0.11564846966338925	0.055809016512847774	-0.0724687708900303	0.13230822404057177
111	0.10183272038460377	-0.13647085160468525	0.13673810940619593	-0.10209997818611444
112	0.009725790774844485	-0.14238847548913391	-0.08668032260468102	0.2193430073189704
113	0.0770087126485517	-0.053852292935722794	-0.13306454718485458	0.10990812747202566
114	-0.08243511422872489	-0.11629283623440277	-0.07355747153073455	0.2722854219938622
115	0.10917856092162968	-0.07612168790841096	-0.13040378110179	0.09734690808857126
116	-0.03501878356919698	-0.1533540055661436	0.1655110514488507	0.022861737686489896
117	-0.0937550022669997	-0.0322242858729245	0.02863530735625035	0.09734398078367386
118	0.03828483413508343	-0.04805361007131615	-0.042258778923879796	0.052027554860112527
119	0.040790863908395605	0.0024396775289709342	0.011122371992039208	-0.05435291342940574
120	-0.01755663951276717	0.06236391980908468	-0.042887789983238514	-0.0019194903130789944
121	0.0350063040062133	-0.047728781940156464	0.028261382672776246	-0.015538904738833079
122	0.06271355299753294	-0.0027771392917931266	-0.022196571843836877	-0.03773984186190293
123	0.041453359227282556	-0.08532462094359744	-0.040255013043491224	0.08412627475980611
124	0.09887131495295277	-0.0992147853942486	-0.07640132256045278	0.07674479300174862
125	0.04326746656405489	-0.00012032763815132925	-0.059025302895478284	0.015878163969574727
126	0.013825044755740394	0.02245884809139933	-0.046511125815287484	0.010227232968147757
127	0.025290014133228823	-0.05953506479743736	0.03469539341237285	-0.00045034274816432195
128	-0.006402632085345451	0.01359219562583082	-0.04427825980950707	0.037088696269021705
129	-0.008285916258903884	-0.013710982577194037	0.04156906480506957	-0.019572165968971645
130	0.03034228560502282	0.00027116087470722045	-0.006941718392504867	-0.02367172808722517
131	0.02819446550994604	-0.008006949237803575	-0.06270626041340255	0.042518744141260084
132	0.05095441515596818	-0.08320653610353118	-0.0404748690481544	0.0727269899957174
133	0.026430944056049968	0.021282790509809305	-0.09022883241505417	0.042515097849194904
134	0.007830694669243878	0.012300740603811405	-0.09075518237809853	0.07062374710504325
135	-0.031202810532408084	0.012493737302135221	-0.045443481227354074	0.06415255445762694
136	0.027765332883231356	0.06101191579629257	-0.04814553771634001	-0.040631710963183916
