pos	val_A	val_C	val_G	val_T
0	0.0004897631304753552	-0.01769718367393638	0.0017993537160529748	0.015408066827408052
1	0.0186621689913174	-0.006925463999180124	-0.015810835869883418	0.004074130877746143
2	0.0187883079031832	-0.01569415611854046	-0.00869699369518452	0.005602841910541779
3	-0.006062718118939637	0.004561529218090785	-0.007754700300121601	0.009255889200970452
4	0.005749106695860441	-0.002913874273188746	-0.0052207018883555925	0.0023854694656838984
5	0.01400559533584548	-0.0038591362345859618	-0.00252539460086491	-0.007621064500394608
6	0.007255830211908827	-0.012411374584960786	-0.004931996233674313	0.010087540606726269
7	0.015163487150272166	-0.001638397043113724	-0.016366309977182362	0.0028412198700239213
8	0.0022101731079094845	-0.02060129689850049	-0.0019462222775752244	0.02033734606816623
9	0.008671081633113961	-0.015678407622563596	-0.0029878368581280072	0.009995162847577642
10	0.009522003562700897	-0.022193354117989002	-0.010175188785613477	0.022846539340901587
11	-0.0008749723483631013	-0.004550560617058977	-0.008613773208456943	0.01403930617387902
12	0.003844796549750801	-0.00240448841609685	-0.026159861887445977	0.024719553753792027
13	0.014806101952432999	-0.0049953424203671905	-0.016904224259893682	0.007093464727827877
14	0.008946403581949093	0.0034526439055218155	-0.011791698941347215	-0.000607348546123692
15	0.018263173550114444	-0.006543978067881157	-0.013989343693032298	0.0022701482107990102
16	0.038302405117760174	-0.042247378202622594	-0.011850667750564094	0.01579564083542651
17	0.07595937347388713	-0.08049795919624166	-0.02277353273495133	0.027312118457305856
18	0.06944462823719624	-0.09686351445316954	-0.05226196251808224	0.07968084873405552
19	-0.01795922254629263	-0.10279702446454181	-0.10601495037091964	0.22677119738175405
20	0.010984500471836621	-0.11454338987593647	-0.13682313430572185	0.2403820237098217
21	0.05178845103042007	-0.046232804293125256	-0.14670901366045047	0.14115336692315564
22	0.25777334442195826	-0.13196600632129218	-0.08006560511979058	-0.04574173298087545
23	-0.061986834885187976	0.07391413189892383	-0.13382312129415486	0.121895824280419
24	0.06617266436059749	-0.13137485910329805	0.16907303518531974	-0.10387084044261918
25	-0.0009188970671739733	-0.14475569701248314	-0.08585853590509465	0.23153312998475176
26	-0.08927938093056093	-0.05010839342925893	-0.1131575222299725	0.25254529658979236
27	-0.07210466493146078	-0.1153835444632261	-0.0876639776978671	0.27515218709255396
28	0.10074534261007359	-0.08991329562964238	-0.10134841440808856	0.09051636742765735
29	-0.1580315784916115	-0.07334170174324084	0.21331151636331738	0.01806176387153496
30	-0.15901824943763798	0.01223260651401575	0.0682396921935735	0.07854595073004872
31	-0.06823259782318138	0.025952666020248778	-0.023971575666916475	0.06625150746984906
32	0.011711094818168512	0.031220512767167693	0.028875445992440418	-0.07180705357777663
33	-0.04274046210221767	0.03789183729932183	0.014613044511336437	-0.009764419708440598
34	0.005654967922784684	0.00011914517084093202	0.0191189760040137	-0.024893089097639317
35	0.03678466268599635	-0.0027983014448856956	0.02803332913248911	-0.062019690373599765
36	0.021479891904085103	-0.02107828009933328	-0.0021386256277845677	0.0017370138230327395
37	0.033374836576245494	-0.01850624378674136	-0.04198770412039706	0.027119111330892925
38	0.015820546603824426	-0.015404947317022858	-0.00931365045778016	0.008898051170978595
39	-0.0006086064132144953	0.010172622736748238	-0.0125696142649839	0.003005597941450157
40	-0.0039162434005084535	0.009388569021708433	0.004154231854088526	-0.009626557475288506
41	0.000784657491243391	0.01926745463541217	-0.005250689439800354	-0.014801422686855208
42	0.016766714229527017	0.007089590497188201	-0.020396516136117638	-0.003459788590597581
43	0.03170277900978187	-0.03408105347570637	0.04269814745328303	-0.04031987298735853
44	0.012040303793173675	0.021407690333072972	-0.06354422528765394	0.030096231161407284
45	0.07050943788690345	-0.10311023337015195	-0.06276007094324686	0.09536086642649536
46	-0.0012598796781490614	-0.06683400056225848	-0.07929231874704808	0.1473861989874556
47	-0.011820378311017543	0.0016508750846544987	-0.08072875265006232	0.09089825587642537
48	-0.014075381802043275	0.021509376308693547	-0.012393663816322268	0.0049596693096719945
49	0.027530987331105716	-0.014840215307935598	0.018507753227250328	-0.031198525250420443
