,ARS,Heights
0,ARS102,41.285714285714285
1,ARS102.5,33.80612244897958
2,ARS103,28.275510204081627
3,ARS104,10.622448979591828
4,ARS105,22.346938775510182
5,ARS106,58.397959183673464
6,ARS107,66.77551020408166
7,ARS107.5,20.8061224489796
8,ARS108,21.489795918367335
9,ARS109,44.744897959183675
10,ARS110,15.79591836734695
11,ARS111,8.071428571428564
12,ARS112,29.775510204081638
13,ARS113,28.142857142857174
14,ARS200,22.59183673469386
15,ARS201,48.90816326530613
16,ARS201.5,11.938775510204056
17,ARS201.7,12.244897959183666
18,ARS202,104.88775510204083
19,ARS203,7.979591836734726
20,ARS206,21.234693877551038
21,ARS207,26.33673469387756
22,ARS207.1,16.02040816326529
23,ARS207.5,6.816326530612238
24,ARS207.8,5.1224489795918595
25,ARS208,44.07142857142854
26,ARS209,101.56122448979592
27,ARS210.5,15.591836734693814
28,ARS211,2.5510204081632786
29,ARS212,2.9591836734693926
30,ARS213,5.3673469387754995
31,ARS214,34.8979591836735
32,ARS215,17.80612244897965
33,ARS215.5,2.5204081632652935
34,ARS216,59.1734693877551
35,ARS217,3.7346938775510146
36,ARS218,1.6428571428571352
37,ARS219,51.78571428571424
38,ARS219.5,46.857142857142804
39,ARS220,86.66326530612241
40,ARS221,54.35714285714286
41,ARS221.5,1.9693877551020293
42,ARS222,4.673469387755102
43,ARS222.5,4.816326530612252
44,ARS223,5.632653061224511
45,ARS224,47.1224489795918
46,ARS225,17.602040816326525
47,ARS227,6.765306122448949
48,ARS228,7.826530612244901
49,ARS228.5,10.724489795918391
50,ARS229,19.76530612244899
51,ARS300,33.27551020408162
52,ARS301,40.84693877551018
53,ARS302,42.82653061224489
54,ARS302,37.25510204081635
55,ARS303,36.16326530612247
56,ARS320,33.35714285714288
57,ARS304,80.18367346938768
58,ARS305,104.11224489795916
59,ARS306,9.193877551020405
60,ARS307,3.928571428571431
61,ARS308,5.0306122448979345
62,ARS309,19.867346938775476
63,ARS310,18.397959183673485
64,ARS313,41.32653061224489
65,ARS314,47.89795918367346
66,ARS314.5,23.846938775510203
67,ARS315,7.4591836734694
68,ARS316,6.857142857142851
69,ARS317,72.3469387755102
70,ARS318,67.07142857142857
71,ARS319,34.29591836734697
72,ARS400,18.755102040816322
73,ARS403,10.653061224489804
74,ARS402.5,6.3265306122449205
75,ARS404,71.35714285714288
76,ARS405,5.224489795918399
77,ARS405.5,2.0918367346938616
78,ARS406,4.663265306122454
79,ARS407,1.6224489795918282
80,ARS408,1.3673469387754864
81,ARS409,82.95918367346937
82,ARS409.3,11.693877551020394
83,ARS409.5,8.9387755102041
84,ARS410,20.336734693877553
85,ARS412,11.928571428571432
86,ARS413,35.73469387755103
87,ARS413.5,3.806122448979581
88,ARS414,12.316326530612267
89,ARS415,22.193877551020424
90,ARS416,39.89795918367345
91,ARS417,12.08163265306119
92,ARS417.5,33.081632653061206
93,ARS418,90.06122448979589
94,ARS419,43.97959183673469
95,ARS420,8.071428571428582
96,ARS421,13.32653061224494
97,ARS422,70.38775510204079
98,ARS422.5,50.64285714285714
99,ARS423,66.7857142857143
100,ARS425,6.510204081632641
101,ARS426.5,1.061224489795962
102,ARS427.5,49.19387755102037
103,ARS428,79.99999999999997
104,ARS429,56.50000000000002
105,ARS429.5,5.357142857142821
106,ARS430,30.918367346938712
107,ARS430.5,6.622448979591805
108,ARS431,15.734693877550994
109,ARS431.5,7.336734693877553
110,ARS431.7,2.5612244897959497
111,ARS432,29.336734693877563
112,ARS432.5,27.693877551020446
113,ARS433,3.8775510204081676
114,ARS434,2.66326530612245
115,ARS435,9.734693877551011
116,ARS437,73.68367346938777
117,ARS439.5,6.2040816326530335
118,ARS440,34.428571428571395
119,ARS441,67.8061224489796
120,ARS442,80.06122448979592
121,ARS446,11.663265306122403
122,ARS447,43.20408163265309
123,ARS502,45.46938775510204
124,ARS503,32.255102040816325
125,ARS504,16.06122448979592
126,ARS504.2,12.948979591836732
127,ARS507,12.612244897959176
128,ARS508,26.693877551020414
129,ARS510,10.25510204081631
130,ARS511,38.38775510204087
131,ARS511.5,5.530612244897952
132,ARS512,2.785714285714231
133,ARS513.5,39.15306122448981
134,ARS513.7,53.61224489795919
135,ARS514,96.5408163265307
136,ARS514.5,29.357142857142847
