pos	val_A	val_C	val_G	val_T
0	+0.029351	-0.040572	-0.013429	+0.024650
1	+0.000212	-0.003393	-0.024108	+0.027289
2	-0.000490	+0.017782	-0.011683	-0.005610
3	+0.007087	-0.040934	+0.052413	-0.018566
4	+0.040446	-0.030353	-0.060601	+0.050508
5	+0.064416	-0.082166	+0.022903	-0.005154
6	-0.014070	+0.020135	-0.005755	-0.000309
7	+0.004551	+0.025656	-0.032828	+0.002621
8	+0.019752	+0.000925	-0.021080	+0.000404
9	-0.017182	+0.009698	+0.011648	-0.004163
10	+0.073586	-0.015471	-0.105037	+0.046921
11	+0.029346	-0.011635	-0.051708	+0.033997
12	-0.012098	-0.036477	+0.031035	+0.017540
13	+0.027455	-0.000580	+0.027827	-0.054703
14	-0.044544	+0.054984	-0.041497	+0.031057
15	+0.000289	-0.036329	+0.076707	-0.040667
16	+0.019164	-0.036592	+0.025407	-0.007980
17	+0.119236	-0.092505	-0.080744	+0.054012
18	+0.064497	-0.037214	-0.120684	+0.093401
19	-0.022023	-0.054216	-0.139751	+0.215989
20	-0.060614	-0.033880	-0.098702	+0.193195
21	+0.099988	-0.067090	-0.175532	+0.142633
22	+0.187693	-0.165731	-0.001702	-0.020260
23	-0.094659	+0.067865	-0.099840	+0.126634
24	+0.018895	-0.146439	+0.165161	-0.037617
25	-0.075680	-0.065453	-0.043384	+0.184517
26	-0.120175	+0.098367	-0.144184	+0.165992
27	-0.034325	-0.057600	-0.088976	+0.180902
28	+0.052745	-0.097557	-0.088426	+0.133238
29	-0.122983	+0.033219	+0.072514	+0.017250
30	-0.029805	-0.030079	+0.033775	+0.026110
31	-0.009141	+0.008345	-0.074645	+0.075442
32	+0.054553	+0.049394	+0.033986	-0.137933
33	-0.015339	+0.027009	-0.030848	+0.019177
34	-0.004927	-0.026701	+0.014383	+0.017246
35	+0.006067	+0.031596	+0.029104	-0.066767
36	+0.025641	+0.001387	-0.054636	+0.027608
37	+0.080243	-0.041008	-0.003019	-0.036216
38	+0.010447	-0.012126	-0.044331	+0.046010
39	-0.021581	-0.004891	+0.017896	+0.008576
40	-0.002954	-0.000940	+0.028918	-0.025024
41	-0.021356	+0.010945	-0.001185	+0.011597
42	+0.014246	-0.023549	-0.017739	+0.027042
43	+0.061530	-0.009031	+0.078750	-0.131249
44	+0.012859	+0.033049	-0.162477	+0.116569
45	+0.056984	-0.072547	-0.121072	+0.136635
46	-0.072756	+0.012068	-0.117489	+0.178177
47	-0.067426	+0.041995	-0.140430	+0.165862
48	+0.033612	+0.000512	-0.037553	+0.003429
49	-0.002743	+0.019371	-0.005923	-0.010704
