pos	val_A	val_C	val_G	val_T
0	+0.010544	-0.012300	-0.010505	+0.012261
1	+0.001377	-0.006611	-0.004363	+0.009597
2	+0.009649	-0.007688	-0.026062	+0.024101
3	+0.011861	-0.012539	-0.015518	+0.016196
4	+0.006977	-0.008971	+0.005164	-0.003170
5	-0.003108	-0.001059	+0.009558	-0.005392
6	+0.005221	-0.003301	-0.006626	+0.004706
7	+0.003341	-0.021423	+0.010819	+0.007263
8	+0.009504	+0.000333	-0.018941	+0.009104
9	+0.015930	-0.014182	-0.005821	+0.004073
10	-0.002334	-0.003184	-0.012326	+0.017844
11	+0.006084	-0.000672	-0.029074	+0.023662
12	+0.007188	+0.009756	-0.042168	+0.025224
13	+0.001129	+0.005481	-0.025685	+0.019075
14	+0.001155	+0.008941	-0.013813	+0.003717
15	+0.020594	-0.014144	-0.004061	-0.002389
16	+0.052270	-0.044869	-0.012826	+0.005425
17	+0.093823	-0.159061	-0.011273	+0.076510
18	+0.115534	-0.127446	-0.106350	+0.118261
19	-0.062573	-0.090407	-0.087267	+0.240246
20	-0.063391	-0.045806	-0.121265	+0.230462
21	+0.062593	-0.055139	-0.162645	+0.155191
22	+0.188071	-0.082947	-0.137384	+0.032261
23	-0.098255	+0.055787	-0.073060	+0.115528
24	-0.009251	-0.087959	+0.147546	-0.050336
25	-0.090390	-0.105332	-0.016942	+0.212664
26	-0.034189	-0.022864	-0.217448	+0.274501
27	-0.047579	-0.027818	-0.117187	+0.192584
28	+0.045020	-0.087187	-0.093309	+0.135476
29	-0.028027	+0.037830	-0.038857	+0.029055
30	-0.078291	-0.037737	+0.044339	+0.071689
31	-0.039335	+0.010136	-0.050011	+0.079211
32	+0.018736	+0.034743	+0.024223	-0.077701
33	-0.046913	+0.041003	+0.012044	-0.006134
34	+0.012724	-0.008397	+0.017146	-0.021473
35	+0.045872	+0.013085	+0.015357	-0.074313
36	+0.035749	-0.029429	-0.007076	+0.000756
37	+0.055853	-0.024608	-0.038916	+0.007670
38	+0.012391	-0.018619	-0.007232	+0.013460
39	-0.014738	+0.027983	-0.022054	+0.008809
40	+0.010220	+0.003506	-0.021711	+0.007984
41	+0.006212	-0.001155	+0.012801	-0.017858
42	+0.027849	-0.005009	-0.028280	+0.005440
43	+0.045494	-0.042061	+0.054153	-0.057586
44	+0.007663	+0.023136	-0.087234	+0.056435
45	+0.129606	-0.075421	-0.197430	+0.143244
46	-0.057823	-0.111758	-0.046777	+0.216358
47	-0.053591	+0.014134	-0.086845	+0.126302
48	-0.015324	+0.042623	-0.015594	-0.011705
49	+0.056340	-0.016786	+0.048586	-0.088141
