pos	val_A	val_C	val_G	val_T
0	+0.005607	-0.012705	+0.000317	+0.006781
1	+0.009249	-0.005601	-0.008948	+0.005300
2	+0.004412	+0.004926	-0.011593	+0.002255
3	-0.013489	+0.000860	+0.005696	+0.006932
4	+0.004395	+0.004096	-0.008233	-0.000258
5	-0.007186	+0.007755	+0.007516	-0.008086
6	-0.003823	+0.006931	-0.013419	+0.010311
7	+0.002230	+0.002335	-0.011421	+0.006856
8	+0.001761	-0.008226	-0.005021	+0.011486
9	+0.004310	+0.007201	-0.012624	+0.001113
10	+0.020986	-0.017694	-0.017793	+0.014502
11	+0.018456	-0.007914	-0.022373	+0.011831
12	-0.000485	-0.001605	-0.015681	+0.017771
13	+0.008627	-0.000261	-0.016821	+0.008456
14	+0.005759	+0.006492	-0.021768	+0.009517
15	+0.015482	-0.042593	+0.021577	+0.005533
16	+0.032510	-0.043619	-0.015019	+0.026129
17	+0.061371	-0.046674	-0.046723	+0.032025
18	+0.081661	-0.114583	-0.062759	+0.095681
19	-0.096539	-0.002904	-0.151833	+0.251276
20	+0.009492	-0.071085	-0.161382	+0.222975
21	+0.091478	-0.027139	-0.238399	+0.174060
22	+0.204252	-0.258644	-0.036563	+0.090956
23	-0.008894	+0.081970	-0.208188	+0.135111
24	+0.055635	-0.224269	+0.146042	+0.022591
25	-0.124268	-0.119625	+0.057615	+0.186278
26	-0.072906	-0.023115	-0.145989	+0.242009
27	-0.097198	-0.069422	-0.027660	+0.194280
28	+0.042550	-0.089181	-0.064085	+0.110716
29	-0.015371	+0.022585	-0.025523	+0.018309
30	-0.056269	-0.032362	+0.036877	+0.051754
31	-0.021255	+0.029118	-0.066911	+0.059048
32	+0.012941	+0.023365	+0.016599	-0.052904
33	-0.030926	+0.031557	+0.000513	-0.001144
34	+0.009308	-0.007653	+0.008107	-0.009763
35	+0.034620	-0.002867	+0.023055	-0.054808
36	+0.015566	-0.015243	-0.000943	+0.000620
37	+0.049996	-0.036959	-0.036529	+0.023492
38	+0.020771	-0.023642	-0.018140	+0.021011
39	-0.015285	+0.014986	-0.007412	+0.007711
40	-0.006262	+0.014049	-0.015006	+0.007219
41	+0.004364	+0.005685	-0.000376	-0.009672
42	+0.032796	+0.006055	-0.038653	-0.000199
43	+0.033600	-0.030172	+0.040999	-0.044427
44	+0.028884	+0.016544	-0.082186	+0.036758
45	+0.063588	-0.060428	-0.096403	+0.093243
46	+0.034483	-0.084539	-0.144150	+0.194206
47	-0.053201	+0.010013	-0.074055	+0.117243
48	-0.014127	+0.035197	-0.015404	-0.005666
49	+0.040068	-0.020802	+0.029339	-0.048604
