pos	val_A	val_C	val_G	val_T
0	+0.021299	-0.004643	+0.022793	-0.039449
1	-0.005073	+0.002100	+0.021632	-0.018659
2	+0.055070	+0.018653	-0.057374	-0.016349
3	+0.046259	-0.006519	-0.046114	+0.006374
4	+0.000179	-0.033793	+0.025360	+0.008254
5	+0.025829	-0.029506	-0.002966	+0.006644
6	+0.036317	-0.011706	-0.020793	-0.003818
7	-0.006589	-0.016148	+0.031370	-0.008632
8	+0.003945	-0.058460	-0.006189	+0.060705
9	+0.027048	-0.009318	-0.034376	+0.016646
10	+0.021830	+0.018963	-0.038609	-0.002184
11	+0.005056	+0.008216	-0.053907	+0.040635
12	-0.006416	+0.014523	-0.031869	+0.023762
13	-0.008963	+0.002750	-0.017052	+0.023265
14	-0.007763	-0.023300	+0.025334	+0.005730
15	+0.024699	-0.028425	-0.004092	+0.007818
16	+0.037854	-0.066539	-0.006571	+0.035256
17	+0.091695	-0.094113	-0.075147	+0.077566
18	+0.055947	-0.067672	-0.003449	+0.015175
19	-0.025667	-0.038754	-0.156657	+0.221077
20	-0.060094	-0.069710	-0.063740	+0.193545
21	+0.026402	-0.059048	-0.097109	+0.129755
22	+0.210826	-0.128702	-0.050754	-0.031370
23	-0.146677	+0.085075	-0.071243	+0.132845
24	+0.078837	-0.169577	+0.156511	-0.065771
25	-0.044674	-0.092802	-0.052306	+0.189782
26	-0.140432	+0.052790	-0.062768	+0.150410
27	-0.096065	-0.013133	-0.130089	+0.239286
28	+0.147664	-0.179329	-0.100071	+0.131736
29	-0.078744	-0.014969	+0.167626	-0.073914
30	-0.139803	+0.015762	+0.066816	+0.057225
31	+0.034164	-0.037013	-0.041866	+0.044715
32	-0.014615	+0.061799	+0.010019	-0.057203
33	+0.008936	-0.012676	+0.012546	-0.008806
34	+0.003139	+0.009462	+0.024403	-0.037004
35	+0.025074	+0.007503	+0.011455	-0.044032
36	+0.010729	-0.016050	+0.013472	-0.008151
37	+0.027602	-0.054874	+0.000508	+0.026763
38	+0.044585	-0.063319	+0.000735	+0.018000
39	-0.048902	+0.037008	+0.016319	-0.004424
40	+0.012721	+0.013099	-0.012118	-0.013702
41	-0.030465	-0.000588	+0.042452	-0.011399
42	+0.000648	+0.066251	-0.093906	+0.027006
43	+0.020014	+0.023226	+0.043568	-0.086808
44	+0.087195	+0.058663	-0.172763	+0.026905
45	+0.106762	-0.084141	-0.145627	+0.123006
46	+0.015303	-0.045141	-0.156093	+0.185930
47	+0.003507	-0.079912	-0.027429	+0.103833
48	-0.021204	+0.034210	-0.025417	+0.012411
49	+0.055115	+0.002555	-0.007565	-0.050106
