pos	val_A	val_C	val_G	val_T
0	+0.007382	-0.007537	+0.005092	-0.004937
1	-0.005289	-0.013462	+0.014435	+0.004316
2	+0.017885	-0.004372	-0.010268	-0.003245
3	+0.017474	-0.016907	-0.009727	+0.009160
4	+0.005493	+0.008042	-0.014676	+0.001141
5	+0.006565	-0.014068	+0.006258	+0.001245
6	+0.000801	-0.009551	+0.000311	+0.008439
7	+0.017129	-0.012659	-0.016683	+0.012212
8	+0.006757	+0.002219	-0.011220	+0.002244
9	+0.020993	-0.011027	-0.007511	-0.002455
10	-0.010044	-0.002423	-0.003816	+0.016283
11	+0.001271	-0.005247	-0.010959	+0.014934
12	-0.002731	+0.001929	-0.016101	+0.016903
13	+0.006957	-0.002516	-0.014467	+0.010026
14	-0.007775	-0.003354	+0.005460	+0.005670
15	+0.005982	-0.005323	-0.001118	+0.000459
16	+0.026931	-0.025647	-0.012031	+0.010747
17	+0.055367	-0.039090	-0.028227	+0.011950
18	+0.053896	-0.086226	-0.031436	+0.063766
19	-0.001148	-0.091328	-0.164330	+0.256805
20	+0.051495	-0.056761	-0.243702	+0.248968
21	+0.098740	-0.008502	-0.253529	+0.163291
22	+0.237729	-0.179961	-0.038981	-0.018787
23	-0.060062	+0.089540	-0.165513	+0.136035
24	+0.103554	-0.172324	+0.165639	-0.096870
25	-0.025998	-0.132757	-0.042322	+0.201077
26	-0.037575	+0.022117	-0.200348	+0.215806
27	+0.004428	-0.122968	-0.039715	+0.158255
28	+0.078863	-0.078505	-0.086876	+0.086518
29	-0.082624	-0.116726	+0.191635	+0.007715
30	-0.135478	+0.021788	+0.044448	+0.069242
31	-0.030937	+0.029474	-0.060105	+0.061568
32	+0.004260	+0.035405	+0.023734	-0.063399
33	-0.026290	+0.027114	+0.001030	-0.001854
34	+0.010904	-0.007033	+0.004394	-0.008266
35	+0.027805	+0.005315	+0.006435	-0.039554
36	+0.009406	-0.019579	+0.001378	+0.008795
37	+0.029578	-0.001649	-0.043774	+0.015845
38	+0.022119	-0.024039	-0.000789	+0.002709
39	-0.006753	+0.003883	-0.009217	+0.012087
40	-0.003557	+0.006816	-0.001977	-0.001281
41	-0.006823	+0.010121	-0.001045	-0.002254
42	+0.015977	+0.007675	-0.018765	-0.004888
43	+0.021584	-0.018498	+0.032174	-0.035260
44	-0.009349	+0.022289	-0.046929	+0.033988
45	+0.066929	-0.064213	-0.077032	+0.074316
46	+0.018417	-0.009388	-0.164159	+0.155130
47	-0.015453	-0.005777	-0.049089	+0.070318
48	-0.012016	+0.009093	-0.000990	+0.003913
49	+0.031524	-0.010649	+0.025050	-0.045925
