pos	val_A	val_C	val_G	val_T
0	+0.007080	-0.014493	-0.023117	+0.030530
1	+0.023362	-0.017377	-0.018301	+0.012317
2	+0.010586	-0.016188	-0.016122	+0.021725
3	+0.011625	-0.027635	+0.003640	+0.012370
4	+0.014959	-0.018431	-0.010523	+0.013995
5	-0.006262	-0.009369	-0.001465	+0.017096
6	+0.010443	-0.013488	-0.003063	+0.006108
7	+0.020275	-0.014244	-0.012330	+0.006300
8	+0.009113	-0.031246	-0.010155	+0.032287
9	+0.013809	-0.008927	-0.019560	+0.014678
10	+0.012310	-0.015568	-0.025753	+0.029011
11	+0.023741	-0.018255	-0.047177	+0.041691
12	-0.002253	-0.018737	-0.008997	+0.029987
13	+0.008833	-0.006482	-0.028488	+0.026136
14	-0.009456	-0.002326	-0.006566	+0.018348
15	+0.032300	-0.017481	-0.021319	+0.006499
16	+0.035609	-0.030837	-0.006856	+0.002083
17	+0.067081	-0.067036	-0.031640	+0.031596
18	+0.067795	-0.095187	-0.051912	+0.079304
19	-0.026287	-0.092180	-0.117230	+0.235698
20	+0.016313	-0.091673	-0.175609	+0.250969
21	+0.089409	-0.014565	-0.213038	+0.138194
22	+0.245336	-0.060162	-0.142638	-0.042536
23	-0.101202	+0.083484	-0.112231	+0.129950
24	+0.050142	-0.065910	+0.144901	-0.129134
25	+0.002604	-0.191604	-0.039503	+0.228503
26	-0.068492	-0.027240	-0.135343	+0.231076
27	-0.152364	-0.109282	+0.006852	+0.254794
28	+0.098071	-0.097584	-0.078735	+0.078247
29	-0.174412	-0.050771	+0.197827	+0.027356
30	-0.081229	+0.009583	+0.019399	+0.052247
31	-0.063827	+0.034247	-0.026156	+0.055736
32	-0.005720	+0.017069	+0.036618	-0.047967
33	-0.029714	+0.033845	-0.005087	+0.000955
34	+0.007736	+0.003214	-0.000787	-0.010162
35	+0.031031	-0.003038	+0.011770	-0.039763
36	+0.000632	+0.003827	-0.008269	+0.003809
37	+0.035559	-0.027057	-0.032536	+0.024034
38	+0.024112	-0.010691	-0.023013	+0.009592
39	-0.002931	+0.014440	-0.013098	+0.001589
40	-0.000755	-0.002059	+0.005045	-0.002231
41	+0.004832	+0.014694	-0.007830	-0.011696
42	+0.016760	-0.000720	-0.009173	-0.006867
43	+0.042453	-0.047036	+0.037938	-0.033355
44	+0.010255	+0.007619	-0.049003	+0.031128
45	+0.077935	-0.097178	-0.082633	+0.101876
46	+0.023408	-0.101531	-0.083894	+0.162016
47	-0.041694	+0.018852	-0.063509	+0.086351
48	+0.000223	+0.007176	-0.026772	+0.019374
49	+0.026725	-0.013207	+0.021890	-0.035408
