pos	val_A	val_C	val_G	val_T
0	+0.016916	-0.005551	-0.023033	+0.011668
1	+0.009162	-0.011247	-0.003063	+0.005147
2	+0.037248	-0.000762	-0.020740	-0.015745
3	+0.004226	-0.005903	-0.006468	+0.008146
4	+0.000745	+0.032032	-0.033562	+0.000785
5	+0.002307	-0.015210	+0.006014	+0.006889
6	+0.014155	+0.001641	-0.030135	+0.014338
7	-0.006977	-0.004700	-0.004016	+0.015693
8	+0.012007	-0.000077	-0.006850	-0.005080
9	+0.037093	-0.009211	-0.040611	+0.012729
10	+0.016613	-0.022509	-0.018718	+0.024613
11	-0.000380	-0.001277	-0.024401	+0.026058
12	-0.003070	-0.005901	-0.002222	+0.011192
13	+0.008087	+0.001117	-0.034323	+0.025120
14	+0.021707	+0.009738	-0.003024	-0.028421
15	+0.018605	-0.016360	+0.035171	-0.037417
16	+0.020214	-0.012045	+0.003684	-0.011853
17	+0.069089	-0.063509	-0.041547	+0.035967
18	+0.044837	-0.061603	-0.032947	+0.049713
19	+0.012129	-0.125844	-0.099114	+0.212830
20	+0.056939	-0.101546	-0.156075	+0.200681
21	+0.093792	-0.000654	-0.212968	+0.119830
22	+0.255395	-0.258902	-0.037990	+0.041497
23	+0.014209	+0.094081	-0.248864	+0.140574
24	+0.056219	-0.145621	+0.154262	-0.064860
25	-0.045856	-0.158857	+0.038457	+0.166256
26	-0.136178	+0.006822	-0.089443	+0.218799
27	-0.021645	-0.077510	-0.130313	+0.229468
28	+0.137768	-0.123941	-0.155733	+0.141906
29	-0.066806	-0.160046	+0.182599	+0.044253
30	-0.099295	+0.023383	+0.020583	+0.055329
31	-0.022243	-0.004680	-0.007161	+0.034085
32	+0.009139	+0.027894	-0.017075	-0.019957
33	-0.042302	+0.010114	+0.016462	+0.015726
34	+0.015513	-0.013951	+0.006697	-0.008259
35	+0.042937	-0.008961	+0.004828	-0.038803
36	+0.017493	-0.015058	-0.004009	+0.001574
37	+0.032616	-0.022737	-0.029972	+0.020093
38	+0.019194	-0.014816	-0.020600	+0.016223
39	-0.023442	+0.006733	-0.015713	+0.032422
40	+0.023837	+0.000668	+0.008201	-0.032706
41	+0.017520	+0.009666	-0.017067	-0.010118
42	+0.029020	-0.018241	-0.003638	-0.007141
43	+0.040093	-0.039387	+0.024245	-0.024951
44	+0.005782	+0.001739	-0.058176	+0.050655
45	+0.042547	-0.070536	-0.022141	+0.050130
46	+0.006184	-0.040164	-0.096707	+0.130687
47	+0.000622	-0.015363	-0.090112	+0.104853
48	-0.006942	+0.038364	-0.033207	+0.001785
49	+0.021275	-0.002977	+0.041305	-0.059602
