pos	val_A	val_C	val_G	val_T
0	+0.004602	-0.008668	-0.006657	+0.010723
1	+0.008049	-0.008205	-0.007726	+0.007882
2	+0.023005	-0.005218	-0.012709	-0.005078
3	-0.004087	-0.000451	-0.004116	+0.008654
4	+0.011222	-0.006208	-0.008742	+0.003728
5	+0.006311	-0.015125	+0.002484	+0.006329
6	+0.010686	-0.005750	-0.009947	+0.005010
7	+0.017506	-0.009093	-0.015111	+0.006698
8	+0.012218	-0.014438	-0.002014	+0.004233
9	+0.021367	-0.005524	-0.011942	-0.003900
10	+0.006022	-0.018165	-0.003454	+0.015597
11	-0.006463	-0.006037	-0.008534	+0.021034
12	-0.000158	+0.002875	-0.018363	+0.015646
13	+0.005723	+0.002435	-0.024981	+0.016822
14	-0.009223	-0.001679	-0.002499	+0.013401
15	+0.014388	-0.019868	+0.010187	-0.004708
16	+0.027333	-0.026469	-0.002901	+0.002037
17	+0.055474	-0.026818	-0.062529	+0.033874
18	+0.041710	-0.064953	-0.039705	+0.062947
19	+0.017310	-0.074733	-0.189487	+0.246910
20	+0.038054	-0.060815	-0.196329	+0.219089
21	+0.112065	+0.016708	-0.290294	+0.161521
22	+0.235630	-0.232649	-0.037380	+0.034399
23	-0.041412	+0.076962	-0.165175	+0.129626
24	+0.084066	-0.147575	+0.138919	-0.075410
25	-0.018273	-0.151010	-0.025509	+0.194793
26	-0.051034	+0.012718	-0.206479	+0.244794
27	-0.011472	-0.111220	-0.039109	+0.161801
28	+0.079702	-0.069101	-0.087782	+0.077182
29	-0.064322	-0.179939	+0.208386	+0.035874
30	-0.133478	+0.023959	+0.042147	+0.067373
31	-0.027147	+0.009891	-0.039105	+0.056361
32	-0.002474	+0.010753	+0.003230	-0.011509
33	-0.032833	+0.019647	+0.011041	+0.002145
34	-0.000882	-0.008399	+0.011525	-0.002244
35	+0.027050	+0.001734	+0.015677	-0.044460
36	+0.016709	-0.016952	-0.003621	+0.003864
37	+0.018012	-0.019171	-0.003506	+0.004664
38	+0.019159	-0.024502	-0.001881	+0.007224
39	-0.013380	+0.011793	-0.003307	+0.004895
40	-0.001396	+0.001846	+0.007187	-0.007636
41	+0.007096	+0.005714	-0.004996	-0.007815
42	+0.020852	-0.003716	-0.012683	-0.004453
43	+0.028295	-0.030899	+0.039313	-0.036709
44	-0.009194	+0.008339	-0.033967	+0.034822
45	+0.062076	-0.095561	-0.040550	+0.074035
46	-0.004244	-0.031792	-0.095331	+0.131368
47	-0.001193	+0.025758	-0.117772	+0.093207
48	-0.013175	+0.024446	-0.009440	-0.001830
49	+0.039785	-0.004876	+0.014176	-0.049085
