pos	val_A	val_C	val_G	val_T
0	+0.001505	+0.001767	+0.004366	-0.007638
1	+0.004164	-0.000890	-0.005941	+0.002667
2	+0.013372	-0.006123	-0.005947	-0.001302
3	+0.009320	-0.002683	-0.014144	+0.007507
4	+0.002284	+0.000103	-0.007726	+0.005339
5	+0.003144	-0.004840	+0.002588	-0.000892
6	+0.011253	-0.005847	-0.010189	+0.004784
7	+0.010760	-0.007610	-0.008345	+0.005195
8	-0.000789	-0.000050	-0.006599	+0.007439
9	+0.010854	-0.000481	-0.012407	+0.002034
10	+0.000130	-0.006534	-0.008318	+0.014722
11	-0.007435	+0.000862	-0.006278	+0.012851
12	-0.001853	-0.006668	-0.007727	+0.016249
13	+0.009966	+0.003097	-0.018020	+0.004956
14	+0.010368	+0.007030	-0.012825	-0.004573
15	+0.016475	-0.008439	-0.008720	+0.000684
16	+0.031084	-0.028105	-0.006628	+0.003650
17	+0.048319	-0.051084	-0.025330	+0.028094
18	+0.068903	-0.080646	-0.059201	+0.070943
19	-0.126579	-0.103505	-0.019970	+0.250054
20	+0.043480	-0.082673	-0.198083	+0.237276
21	+0.110292	+0.003201	-0.276831	+0.163338
22	+0.218883	-0.199118	-0.040563	+0.020798
23	-0.029490	+0.097225	-0.204726	+0.136991
24	+0.091770	-0.247579	+0.177324	-0.021515
25	-0.011062	-0.154900	-0.022583	+0.188545
26	-0.099495	-0.008762	-0.165627	+0.273884
27	-0.061293	-0.093929	-0.071390	+0.226612
28	+0.039681	-0.007015	-0.095889	+0.063223
29	-0.064051	-0.023043	+0.029646	+0.057449
30	-0.055868	-0.024559	+0.043559	+0.036867
31	-0.036583	+0.013666	-0.031403	+0.054320
32	+0.004474	+0.021269	+0.018783	-0.044527
33	-0.034303	+0.027207	+0.012255	-0.005159
34	-0.006564	+0.003150	+0.017249	-0.013835
35	+0.028524	+0.000710	+0.018007	-0.047241
36	+0.022277	-0.016607	-0.005883	+0.000214
37	+0.033599	-0.025291	-0.016213	+0.007905
38	+0.019649	-0.015153	-0.019601	+0.015105
39	-0.009017	+0.014049	-0.011933	+0.006901
40	+0.000106	+0.004072	+0.004700	-0.008878
41	-0.000335	+0.009889	-0.000714	-0.008841
42	+0.018927	-0.000051	-0.020516	+0.001640
43	+0.034946	-0.027147	+0.036757	-0.044556
44	+0.008932	+0.028065	-0.076012	+0.039014
45	+0.063913	-0.085879	-0.058328	+0.080294
46	+0.002383	-0.062692	-0.094996	+0.155305
47	+0.003640	+0.010728	-0.124055	+0.109687
48	-0.010071	+0.021173	-0.010648	-0.000453
49	+0.033394	-0.011913	+0.025440	-0.046921
