pos	val_A	val_C	val_G	val_T
0	+0.021003	-0.030132	+0.010061	-0.000932
1	-0.003372	-0.016711	-0.005654	+0.025737
2	+0.048861	-0.004070	-0.031944	-0.012848
3	+0.019660	-0.027343	-0.023505	+0.031188
4	+0.008291	-0.027167	+0.017491	+0.001384
5	+0.025277	-0.070412	+0.034523	+0.010613
6	+0.019542	+0.001771	-0.056520	+0.035207
7	+0.006716	+0.004774	-0.019233	+0.007743
8	+0.020797	-0.010979	-0.013565	+0.003746
9	+0.013165	-0.024300	-0.000752	+0.011886
10	+0.008012	+0.015728	-0.072482	+0.048741
11	+0.012016	+0.002304	-0.044478	+0.030157
12	-0.000737	-0.012060	-0.034872	+0.047670
13	+0.021727	+0.017705	-0.045053	+0.005620
14	+0.018934	-0.016893	+0.001325	-0.003366
15	+0.048236	-0.017326	-0.032958	+0.002048
16	+0.036700	-0.047104	-0.004093	+0.014498
17	+0.086764	-0.082208	-0.005340	+0.000784
18	+0.060317	-0.088893	-0.069190	+0.097765
19	-0.095024	-0.017231	-0.126090	+0.238345
20	+0.019051	-0.107883	-0.105004	+0.193836
21	+0.076074	-0.074558	-0.145133	+0.143617
22	+0.201459	-0.182451	-0.053193	+0.034185
23	-0.101843	+0.124384	-0.129955	+0.107413
24	+0.057776	-0.164868	+0.142871	-0.035779
25	-0.053298	-0.128153	-0.013134	+0.194585
26	-0.094178	+0.072814	-0.160483	+0.181847
27	+0.039523	-0.096806	-0.094787	+0.152070
28	+0.099626	-0.159471	-0.085362	+0.145207
29	-0.042690	-0.116360	+0.174776	-0.015726
30	-0.147609	+0.020172	+0.044708	+0.082729
31	+0.001760	+0.039352	-0.111498	+0.070385
32	+0.069917	+0.016923	+0.002087	-0.088928
33	-0.060229	+0.054792	+0.024163	-0.018726
34	-0.012797	+0.015250	+0.016097	-0.018551
35	+0.020474	-0.007102	+0.028254	-0.041626
36	-0.001820	-0.019632	-0.025196	+0.046648
37	+0.041439	-0.067178	-0.034143	+0.059882
38	-0.010313	-0.034710	+0.045790	-0.000767
39	+0.014157	-0.012160	+0.000829	-0.002826
40	-0.039323	+0.035759	-0.006102	+0.009666
41	+0.003160	+0.019038	-0.023937	+0.001739
42	+0.032732	+0.009230	-0.047389	+0.005426
43	+0.000232	-0.018646	+0.030122	-0.011709
44	-0.018785	+0.005109	-0.060250	+0.073926
45	+0.070582	-0.058355	-0.127508	+0.115281
46	+0.063164	-0.012514	-0.188606	+0.137956
47	-0.055299	+0.046613	-0.109349	+0.118035
48	-0.003704	+0.035324	-0.026974	-0.004646
49	+0.048190	-0.005041	+0.019563	-0.062713
