pos	val_A	val_C	val_G	val_T
0	+0.037715	-0.032831	-0.023915	+0.019031
1	-0.011234	+0.068907	-0.054327	-0.003346
2	+0.011045	+0.042296	-0.090994	+0.037653
3	-0.009407	+0.053353	-0.038821	-0.005124
4	+0.024727	-0.023247	-0.040241	+0.038762
5	-0.056236	+0.071941	+0.007141	-0.022845
6	-0.035839	+0.068660	-0.043737	+0.010916
7	-0.034644	+0.018517	-0.007889	+0.024016
8	+0.051243	-0.035598	-0.006779	-0.008865
9	+0.004147	-0.061488	+0.035029	+0.022312
10	+0.014174	-0.021123	-0.048097	+0.055046
11	-0.080573	+0.029355	-0.029446	+0.080665
12	+0.004671	+0.037310	-0.090174	+0.048193
13	+0.027347	+0.017805	-0.116174	+0.071022
14	+0.047849	+0.063408	-0.065259	-0.045999
15	+0.119288	-0.005481	-0.051015	-0.062792
16	+0.048480	-0.066985	+0.019645	-0.001139
17	+0.102181	-0.043075	-0.111922	+0.052816
18	+0.050215	-0.073004	-0.065679	+0.088467
19	-0.041932	-0.147639	+0.026116	+0.163455
20	-0.048364	-0.018188	-0.049593	+0.116144
21	+0.007133	-0.024250	-0.136069	+0.153186
22	+0.126806	+0.037264	-0.165494	+0.001424
23	-0.094017	+0.117782	-0.064950	+0.041185
24	-0.040565	-0.036034	+0.089724	-0.013126
25	-0.081791	-0.183792	+0.076126	+0.189457
26	-0.002542	-0.046429	-0.105970	+0.154942
27	-0.076695	-0.022077	+0.007567	+0.091205
28	+0.026468	-0.125840	-0.075548	+0.174920
29	+0.079393	-0.118556	+0.010845	+0.028317
30	-0.066644	-0.091006	+0.103356	+0.054295
31	-0.021175	+0.042007	-0.165657	+0.144825
32	-0.026750	+0.049999	+0.021450	-0.044699
33	-0.037859	+0.020726	-0.019204	+0.036337
34	+0.033222	-0.037922	-0.020130	+0.024830
35	+0.081189	-0.075014	+0.092219	-0.098394
36	-0.030807	+0.103570	-0.080521	+0.007759
37	+0.088096	-0.094480	-0.044414	+0.050798
38	-0.049951	+0.038635	-0.005556	+0.016873
39	-0.054026	+0.097429	+0.003830	-0.047233
40	-0.070837	-0.017357	-0.015201	+0.103395
41	-0.016544	-0.008076	+0.001076	+0.023544
42	-0.045286	-0.053331	+0.099530	-0.000913
43	-0.010345	+0.080218	+0.003111	-0.072983
44	-0.086157	-0.000247	-0.036297	+0.122701
45	+0.094894	-0.007667	-0.200525	+0.113298
46	-0.061300	-0.091440	-0.008316	+0.161055
47	-0.086487	-0.015425	+0.039573	+0.062339
48	-0.061587	+0.059110	+0.027922	-0.025445
49	+0.052301	-0.027417	+0.091986	-0.116871
