pos	val_A	val_C	val_G	val_T
0	+0.003425	-0.004637	+0.004153	-0.002940
1	+0.003544	-0.002033	-0.005383	+0.003872
2	+0.018590	-0.006275	-0.022197	+0.009882
3	+0.003654	-0.006501	-0.003100	+0.005948
4	+0.004251	+0.001222	-0.008252	+0.002779
5	+0.007727	-0.010477	+0.004935	-0.002185
6	+0.002503	-0.002445	-0.004522	+0.004465
7	+0.008780	-0.009461	-0.004126	+0.004808
8	+0.003546	-0.003935	-0.007369	+0.007757
9	+0.012228	-0.000834	-0.014300	+0.002906
10	-0.000533	-0.005866	-0.004208	+0.010607
11	-0.001716	-0.005269	-0.012195	+0.019181
12	+0.006603	-0.006493	-0.014841	+0.014732
13	+0.002059	-0.000291	-0.004481	+0.002712
14	+0.014006	+0.002045	-0.013325	-0.002726
15	+0.020172	-0.015015	-0.005138	-0.000019
16	+0.034933	-0.034381	-0.006122	+0.005570
17	+0.059749	-0.083598	-0.013100	+0.036949
18	+0.071692	-0.088768	-0.060239	+0.077315
19	-0.029348	-0.121278	-0.096581	+0.247207
20	+0.044535	-0.103774	-0.211037	+0.270275
21	+0.117259	-0.033575	-0.256285	+0.172601
22	+0.244992	-0.233268	-0.059327	+0.047602
23	-0.087863	+0.070008	-0.106608	+0.124463
24	+0.045967	-0.158939	+0.160435	-0.047464
25	-0.069556	-0.095474	-0.053515	+0.218545
26	-0.072176	-0.038531	-0.145949	+0.256656
27	-0.003326	-0.117576	-0.121241	+0.242143
28	+0.043994	-0.025160	-0.094584	+0.075751
29	-0.087553	-0.017916	+0.034809	+0.070660
30	-0.060283	-0.023044	+0.044523	+0.038804
31	-0.045465	+0.016334	-0.024127	+0.053259
32	+0.006293	+0.026854	+0.016316	-0.049463
33	-0.031689	+0.024540	+0.009846	-0.002697
34	-0.003955	+0.005420	+0.015978	-0.017443
35	+0.032994	-0.000792	+0.020856	-0.053059
36	+0.017629	-0.017485	+0.000160	-0.000304
37	+0.036041	-0.023873	-0.021227	+0.009059
38	+0.014710	-0.007635	-0.019101	+0.012027
39	-0.015641	+0.016966	-0.010424	+0.009099
40	+0.004309	+0.002691	-0.000204	-0.006797
41	+0.000368	+0.009852	+0.004918	-0.015137
42	+0.025217	-0.002866	-0.021452	-0.000900
43	+0.042702	-0.038053	+0.049664	-0.054313
44	+0.008158	+0.021858	-0.077176	+0.047160
45	+0.071565	-0.122659	-0.039639	+0.090733
46	+0.014519	-0.046525	-0.122636	+0.154642
47	-0.017903	-0.011672	-0.074113	+0.103688
48	-0.015597	+0.020873	-0.004093	-0.001183
49	+0.032072	-0.011380	+0.023952	-0.044643
