pos	val_A	val_C	val_G	val_T
87	-0.000909	+0.000375	-0.018117	+0.018651
88	-0.017677	+0.021986	-0.009146	+0.004836
89	+0.002480	-0.007216	+0.005793	-0.001057
90	+0.008647	-0.000447	+0.011321	-0.019521
91	-0.011954	-0.010114	+0.016946	+0.005122
92	+0.000038	-0.003666	+0.003840	-0.000212
93	+0.018929	-0.012557	+0.009045	-0.015417
94	-0.004718	+0.001757	-0.003635	+0.006595
95	+0.026427	-0.009763	-0.002584	-0.014080
96	+0.001608	-0.000686	+0.004388	-0.005310
97	-0.001629	+0.004501	-0.011179	+0.008307
98	+0.028484	-0.011456	-0.005602	-0.011426
99	-0.006684	-0.002776	-0.003627	+0.013086
100	+0.007429	-0.005751	-0.000611	-0.001068
101	+0.022154	-0.001733	-0.015485	-0.004936
102	+0.021031	-0.037186	-0.010602	+0.026758
103	+0.029740	-0.030683	-0.028839	+0.029782
104	+0.042045	-0.075768	-0.035349	+0.069073
105	+0.031277	-0.066357	-0.057767	+0.092846
106	+0.058784	-0.062130	-0.242902	+0.246248
107	+0.060612	-0.127444	-0.175794	+0.242626
108	+0.037999	+0.025692	-0.180222	+0.116530
109	+0.282333	-0.267054	-0.041648	+0.026369
110	-0.051218	+0.086146	-0.127152	+0.092224
111	+0.057746	-0.072585	+0.087640	-0.072800
112	+0.125262	-0.080961	-0.259177	+0.214875
113	-0.054750	+0.000226	-0.158804	+0.213328
114	+0.035244	-0.247834	-0.050631	+0.263221
115	+0.082368	-0.027963	-0.091839	+0.037434
116	-0.106104	-0.054452	+0.149950	+0.010607
117	-0.082413	-0.009489	+0.030961	+0.060941
118	-0.017842	+0.020953	-0.051305	+0.048194
119	+0.010326	+0.010204	+0.002238	-0.022768
120	-0.023085	+0.035466	-0.011115	-0.001266
121	+0.019692	-0.027767	+0.035468	-0.027393
122	+0.052988	-0.025501	+0.013194	-0.040681
123	+0.049782	-0.022290	-0.011749	-0.015743
124	+0.055971	-0.040490	-0.029892	+0.014411
125	+0.035901	-0.027375	-0.027675	+0.019149
126	-0.008814	+0.019377	-0.023495	+0.012932
127	+0.002613	-0.015635	+0.013143	-0.000121
128	-0.020931	+0.018562	-0.016302	+0.018671
129	-0.002616	-0.022263	+0.030973	-0.006094
130	+0.008869	-0.002246	+0.000225	-0.006848
131	+0.010534	+0.008278	-0.038951	+0.020139
132	+0.033881	-0.020983	-0.055774	+0.042876
133	+0.003387	-0.006830	-0.042533	+0.045976
134	-0.006571	-0.003134	-0.036179	+0.045885
135	-0.007166	+0.004884	-0.012043	+0.014325
136	+0.021348	-0.017485	+0.012574	-0.016436
