pos	val_A	val_C	val_G	val_T
0	+0.008371	+0.006452	-0.007733	-0.007091
1	-0.001580	+0.001074	-0.004277	+0.004783
2	+0.008207	+0.002280	-0.013885	+0.003398
3	+0.003575	-0.006060	-0.006584	+0.009068
4	+0.008897	-0.002262	-0.017224	+0.010590
5	+0.007264	-0.009525	+0.010677	-0.008415
6	-0.002975	-0.005065	-0.000698	+0.008737
7	+0.009584	-0.008616	-0.010293	+0.009326
8	+0.004219	-0.014782	+0.000126	+0.010437
9	+0.013800	-0.009126	-0.007664	+0.002989
10	-0.002595	-0.009017	-0.008404	+0.020016
11	-0.002696	-0.009620	-0.005122	+0.017439
12	-0.002207	-0.007613	-0.010886	+0.020706
13	+0.007230	-0.001033	-0.014010	+0.007814
14	+0.009254	+0.006504	-0.014607	-0.001151
15	+0.022113	-0.013775	-0.003499	-0.004839
16	+0.028955	-0.026902	-0.003281	+0.001229
17	+0.091527	-0.096445	-0.045365	+0.050283
18	+0.071734	-0.109463	-0.043164	+0.080892
19	-0.097727	-0.067391	-0.098090	+0.263208
20	+0.003023	-0.074775	-0.180354	+0.252107
21	+0.113229	-0.039325	-0.251138	+0.177234
22	+0.203463	-0.220099	+0.000426	+0.016210
23	-0.022543	+0.094175	-0.224669	+0.153037
24	+0.030348	-0.154255	+0.163994	-0.040087
25	-0.006402	-0.177092	-0.014113	+0.197607
26	-0.116815	-0.070002	-0.023886	+0.210703
27	-0.090031	-0.050753	-0.126896	+0.267680
28	+0.047457	-0.022994	-0.102282	+0.077819
29	-0.089021	-0.021960	+0.039913	+0.071069
30	-0.055838	-0.025522	+0.039736	+0.041623
31	-0.038623	+0.008581	-0.028804	+0.058846
32	+0.013380	+0.023557	+0.022317	-0.059253
33	-0.044330	+0.034207	+0.004024	+0.006098
34	-0.004396	-0.005376	+0.026185	-0.016413
35	+0.031637	-0.005007	+0.018910	-0.045540
36	+0.022130	-0.025526	-0.005024	+0.008420
37	+0.039068	-0.033885	-0.031909	+0.026727
38	+0.020577	-0.012472	-0.026644	+0.018539
39	-0.013977	+0.014508	-0.005749	+0.005218
40	+0.002601	+0.006448	+0.000325	-0.009375
41	-0.001813	+0.011819	-0.003955	-0.006050
42	+0.024739	-0.010112	-0.020369	+0.005742
43	+0.046425	-0.025937	+0.051529	-0.072017
44	+0.010340	+0.028052	-0.077373	+0.038981
45	+0.083707	-0.100981	-0.084979	+0.102253
46	+0.001671	-0.098543	-0.060817	+0.157689
47	-0.028790	-0.001786	-0.071875	+0.102451
48	-0.016816	+0.025014	-0.006340	-0.001858
49	+0.030069	-0.009631	+0.024727	-0.045165
