pos	val_A	val_C	val_G	val_T
87	+0.010556	+0.067446	-0.065927	-0.012075
88	+0.010421	-0.004593	-0.032804	+0.026977
89	-0.024738	+0.012817	+0.021204	-0.009283
90	-0.029498	+0.017959	+0.063079	-0.051540
91	+0.010659	+0.013787	+0.001723	-0.026168
92	+0.005634	+0.034998	-0.005623	-0.035010
93	-0.022687	+0.023020	-0.013724	+0.013390
94	+0.027928	-0.003188	-0.021756	-0.002984
95	-0.004605	+0.000561	-0.019832	+0.023876
96	+0.031511	+0.014416	-0.025994	-0.019932
97	+0.010785	-0.051907	-0.006312	+0.047434
98	+0.012432	-0.007367	-0.018085	+0.013020
99	-0.032849	-0.011747	+0.066862	-0.022266
100	+0.022190	-0.012646	+0.028767	-0.038311
101	-0.046936	+0.012031	-0.047460	+0.082366
102	+0.025295	-0.032806	+0.024571	-0.017060
103	-0.001036	-0.017574	-0.024723	+0.043332
104	+0.057038	+0.034225	-0.131892	+0.040629
105	+0.013431	-0.001221	-0.027050	+0.014840
106	+0.015014	-0.106797	-0.139013	+0.230796
107	+0.040763	+0.003381	-0.284091	+0.239946
108	+0.042680	+0.019996	-0.166293	+0.103618
109	+0.169968	-0.196746	-0.087909	+0.114688
110	-0.074874	+0.040104	-0.062240	+0.097011
111	+0.098880	-0.161818	+0.126029	-0.063091
112	+0.056566	-0.129282	-0.117747	+0.190462
113	+0.106004	+0.079688	-0.293378	+0.107686
114	-0.036880	-0.040844	-0.114070	+0.191794
115	+0.067217	-0.017382	-0.136680	+0.086845
116	+0.044579	-0.180068	+0.128902	+0.006587
117	-0.103589	+0.005100	+0.005471	+0.093017
118	+0.018637	-0.019731	-0.052496	+0.053590
119	+0.044535	-0.004310	+0.003935	-0.044159
120	+0.048644	+0.039676	-0.067737	-0.020583
121	+0.007294	-0.036180	+0.012727	+0.016160
122	+0.045321	-0.005757	-0.033985	-0.005579
123	+0.037051	-0.069600	-0.025779	+0.058328
124	+0.077850	-0.089114	-0.066491	+0.077754
125	+0.021360	+0.056140	-0.074217	-0.003283
126	-0.002302	+0.041266	-0.055303	+0.016339
127	+0.011663	-0.042817	+0.044916	-0.013762
128	-0.021337	-0.002381	-0.068019	+0.091738
129	-0.021144	-0.000523	+0.040357	-0.018691
130	-0.008206	+0.049264	+0.015603	-0.056661
131	+0.009773	-0.009802	-0.047063	+0.047093
132	+0.012237	-0.070745	+0.012351	+0.046156
133	+0.062441	-0.000940	-0.092523	+0.031022
134	+0.032044	+0.006107	-0.064687	+0.026536
135	-0.001460	+0.004677	-0.041913	+0.038696
136	+0.011385	+0.079636	-0.051517	-0.039504
