pos	val_A	val_C	val_G	val_T
0	+0.013452	-0.055749	+0.047660	-0.005364
1	-0.054381	-0.031675	+0.087857	-0.001802
2	-0.005258	-0.021885	-0.035888	+0.063031
3	-0.001473	-0.037590	-0.006667	+0.045730
4	+0.075145	-0.051617	-0.042075	+0.018548
5	-0.014610	-0.017530	+0.053319	-0.021179
6	-0.008513	-0.002228	-0.037396	+0.048138
7	-0.026322	-0.063158	+0.057262	+0.032217
8	+0.062511	-0.009830	-0.027604	-0.025076
9	+0.043010	-0.058853	-0.008891	+0.024734
10	-0.033407	-0.030732	+0.003792	+0.060347
11	+0.101100	-0.047365	-0.061130	+0.007395
12	+0.008938	-0.035344	-0.024290	+0.050697
13	+0.052466	-0.026741	-0.026566	+0.000841
14	-0.031448	+0.050704	-0.026863	+0.007606
15	+0.070770	-0.042381	-0.018676	-0.009714
16	+0.017029	+0.008344	-0.014609	-0.010764
17	+0.097543	-0.028615	-0.070662	+0.001734
18	+0.023667	-0.061882	-0.057199	+0.095415
19	-0.085664	+0.041320	-0.146269	+0.190613
20	-0.028289	-0.045813	-0.109585	+0.183687
21	+0.084529	-0.027087	-0.155613	+0.098172
22	+0.197031	-0.192250	+0.010232	-0.015013
23	+0.109109	+0.089560	-0.222642	+0.023973
24	+0.062544	-0.182448	+0.173825	-0.053921
25	-0.097543	-0.097997	+0.036088	+0.159453
26	-0.024929	-0.017595	-0.159085	+0.201609
27	-0.048386	-0.043134	-0.119042	+0.210562
28	+0.124779	-0.026379	-0.088619	-0.009781
29	-0.019286	-0.148359	+0.192858	-0.025213
30	-0.084078	-0.014498	+0.056223	+0.042352
31	-0.012783	-0.038819	-0.024534	+0.076135
32	+0.099110	+0.029225	-0.059933	-0.068402
33	-0.009442	+0.000713	-0.042032	+0.050762
34	-0.056811	+0.018434	+0.055827	-0.017451
35	+0.066528	-0.034250	-0.036911	+0.004634
36	+0.088640	-0.069767	-0.030615	+0.011742
37	+0.064130	-0.055975	+0.003832	-0.011987
38	+0.055017	-0.048470	-0.045522	+0.038974
39	-0.065786	-0.018202	+0.000594	+0.083394
40	-0.004408	-0.002230	-0.044527	+0.051164
41	-0.021298	+0.008827	-0.034703	+0.047174
42	+0.041599	+0.036777	-0.087610	+0.009233
43	+0.023446	-0.022700	+0.071085	-0.071831
44	+0.011727	+0.068548	-0.099178	+0.018902
45	+0.025946	-0.060341	-0.062882	+0.097276
46	-0.029726	-0.099280	+0.000075	+0.128931
47	-0.067911	+0.002371	-0.057871	+0.123412
48	-0.040885	+0.057924	-0.044695	+0.027656
49	+0.013840	+0.050585	-0.018694	-0.045731
