pos	val_A	val_C	val_G	val_T
87	-0.027301	+0.048306	-0.049823	+0.028818
88	-0.057348	+0.105058	-0.034173	-0.013537
89	-0.053713	+0.107309	-0.010920	-0.042676
90	-0.002644	+0.046437	-0.017000	-0.026792
91	-0.021455	-0.064302	+0.119836	-0.034079
92	+0.034233	-0.026135	-0.013321	+0.005223
93	+0.043691	-0.037617	-0.037937	+0.031863
94	-0.046811	+0.091338	+0.035650	-0.080177
95	-0.000842	-0.035336	-0.005179	+0.041357
96	+0.021029	-0.042089	+0.044012	-0.022951
97	-0.010230	+0.112056	-0.056450	-0.045376
98	-0.014505	-0.059690	+0.054004	+0.020191
99	+0.047493	+0.001341	-0.037987	-0.010847
100	+0.028292	+0.037841	-0.039172	-0.026962
101	-0.054690	-0.019790	+0.136835	-0.062354
102	+0.044449	+0.007841	-0.017433	-0.034858
103	-0.022064	+0.001534	-0.040548	+0.061078
104	+0.009231	-0.071526	-0.041199	+0.103493
105	+0.000345	-0.079687	-0.031865	+0.111207
106	-0.016713	-0.051561	-0.118897	+0.187171
107	-0.021291	-0.041408	-0.124028	+0.186726
108	+0.038625	-0.004534	-0.194342	+0.160251
109	+0.193642	-0.193007	-0.024045	+0.023410
110	-0.021631	+0.080145	-0.217533	+0.159019
111	+0.083980	-0.116506	+0.120353	-0.087827
112	+0.008564	-0.111818	-0.070433	+0.173687
113	-0.007080	-0.027106	-0.171491	+0.205677
114	+0.012662	-0.092533	-0.061704	+0.141575
115	+0.065506	-0.093784	-0.072099	+0.100377
116	-0.038885	-0.101820	+0.161039	-0.020334
117	-0.099024	-0.010863	+0.081902	+0.027985
118	-0.022633	-0.021136	-0.044635	+0.088404
119	-0.000927	+0.120339	-0.048189	-0.071224
120	-0.040371	+0.000186	-0.009957	+0.050141
121	-0.029155	+0.005587	+0.088774	-0.065206
122	+0.073871	-0.034815	-0.022727	-0.016329
123	+0.075415	-0.037505	-0.036420	-0.001490
124	+0.084841	-0.054876	-0.066510	+0.036546
125	+0.056608	-0.056396	-0.048979	+0.048767
126	-0.023142	-0.019229	-0.025890	+0.068260
127	-0.007384	-0.022284	+0.059260	-0.029592
128	-0.023984	+0.057607	-0.037717	+0.004094
129	+0.048473	-0.042861	+0.041446	-0.047057
130	+0.058820	-0.016463	-0.017249	-0.025108
131	-0.009954	+0.003901	-0.056813	+0.062866
132	+0.068964	-0.034929	-0.084215	+0.050180
133	-0.031689	-0.045045	+0.014902	+0.061832
134	-0.016468	-0.023156	-0.082833	+0.122457
135	-0.025555	+0.093561	-0.053792	-0.014214
136	+0.070115	-0.019729	-0.016712	-0.033675
