pos	val_A	val_C	val_G	val_T
0	+0.004725	-0.015427	-0.009587	+0.020289
1	+0.016033	-0.020114	-0.000663	+0.004744
2	+0.011022	-0.014029	-0.021712	+0.024719
3	+0.002600	-0.020491	+0.004819	+0.013072
4	+0.007030	+0.004481	-0.016663	+0.005152
5	+0.000503	-0.006330	-0.005358	+0.011186
6	+0.003900	-0.016791	+0.001049	+0.011843
7	+0.004348	-0.018494	+0.006295	+0.007850
8	+0.006063	+0.002106	-0.027251	+0.019083
9	+0.015345	-0.023258	-0.005907	+0.013820
10	-0.016529	+0.001875	-0.015569	+0.030223
11	+0.002129	-0.014149	-0.009686	+0.021706
12	-0.005084	-0.014608	-0.007172	+0.026864
13	+0.000703	+0.029273	-0.017957	-0.012019
14	-0.015646	+0.004377	+0.001483	+0.009785
15	+0.026483	-0.022000	-0.004301	-0.000182
16	+0.049890	-0.037283	-0.014637	+0.002030
17	+0.091365	-0.074593	-0.032543	+0.015771
18	+0.088809	-0.111765	-0.051504	+0.074460
19	-0.087906	-0.010664	-0.111961	+0.210532
20	+0.007307	-0.118667	-0.117199	+0.228559
21	+0.058530	-0.046705	-0.161673	+0.149847
22	+0.259107	-0.127461	-0.118978	-0.012668
23	-0.056481	+0.086425	-0.160113	+0.130169
24	+0.086887	-0.142588	+0.146955	-0.091255
25	-0.053837	-0.206107	+0.070659	+0.189285
26	-0.081872	-0.084771	-0.071033	+0.237676
27	-0.055614	-0.108523	-0.088532	+0.252669
28	+0.122102	-0.089881	-0.132144	+0.099924
29	-0.088850	-0.083730	+0.182684	-0.010103
30	-0.160537	+0.022505	+0.045439	+0.092593
31	-0.078952	+0.022034	-0.027504	+0.084423
32	-0.007562	+0.030075	+0.049950	-0.072463
33	-0.046983	+0.031435	+0.014421	+0.001127
34	+0.004861	+0.001154	+0.015171	-0.021186
35	+0.026111	+0.002163	+0.034351	-0.062625
36	+0.016879	-0.022469	+0.000640	+0.004950
37	+0.034709	-0.032635	-0.027825	+0.025751
38	+0.022194	-0.008964	-0.027406	+0.014176
39	-0.013403	+0.026074	-0.004990	-0.007681
40	-0.019304	-0.006429	-0.016941	+0.042674
41	+0.027273	+0.002777	-0.006769	-0.023281
42	+0.019305	+0.013809	-0.035461	+0.002347
43	+0.033747	-0.042025	+0.048693	-0.040416
44	+0.013209	+0.028632	-0.081208	+0.039367
45	+0.071004	-0.103816	-0.063280	+0.096093
46	-0.030590	-0.070131	-0.022951	+0.123672
47	-0.030764	+0.022044	-0.107716	+0.116437
48	-0.012202	+0.044813	-0.032089	-0.000522
49	+0.027033	-0.010284	+0.035405	-0.052154
