pos	val_A	val_C	val_G	val_T
0	+0.007148	-0.019656	-0.006456	+0.018965
1	+0.023524	-0.019703	-0.008661	+0.004840
2	+0.024007	-0.021506	-0.012022	+0.009520
3	-0.003686	-0.005473	-0.000964	+0.010123
4	+0.009309	-0.005628	-0.007416	+0.003735
5	-0.000922	-0.012966	-0.001734	+0.015622
6	+0.004447	-0.017014	-0.003728	+0.016295
7	+0.018821	-0.015095	-0.005262	+0.001537
8	+0.017552	-0.022782	-0.004932	+0.010162
9	+0.024691	-0.019829	-0.015590	+0.010728
10	-0.003548	-0.007410	-0.014117	+0.025075
11	+0.003833	-0.008522	-0.017302	+0.021991
12	+0.002094	-0.017100	-0.016544	+0.031550
13	+0.013388	+0.003393	-0.011483	-0.005298
14	-0.001971	-0.004587	+0.004417	+0.002141
15	+0.021994	-0.007409	-0.011014	-0.003571
16	+0.036546	-0.038300	-0.010151	+0.011905
17	+0.077714	-0.077581	-0.045252	+0.045118
18	+0.076797	-0.113287	-0.032623	+0.069113
19	-0.026353	-0.111500	-0.109000	+0.246853
20	-0.003403	-0.133026	-0.077553	+0.213982
21	+0.067613	-0.046413	-0.176617	+0.155417
22	+0.267271	-0.180948	+0.008716	-0.095039
23	-0.049459	+0.078936	-0.152587	+0.123110
24	+0.072346	-0.111297	+0.166376	-0.127424
25	+0.017531	-0.155958	-0.089451	+0.227878
26	-0.100280	-0.072688	-0.062784	+0.235751
27	-0.038294	-0.062851	-0.159004	+0.260148
28	+0.088882	-0.100216	-0.072967	+0.084302
29	-0.108041	-0.110150	+0.195848	+0.022342
30	-0.147991	+0.000772	+0.078113	+0.069107
31	-0.063162	+0.013754	-0.020344	+0.069751
32	+0.020498	+0.034333	+0.015033	-0.069864
33	-0.030486	+0.039327	+0.006257	-0.015098
34	+0.003968	+0.005418	+0.015138	-0.024523
35	+0.038736	+0.002215	+0.013912	-0.054864
36	+0.022284	-0.018648	+0.000404	-0.004039
37	+0.025562	-0.020749	-0.046613	+0.041799
38	+0.021805	-0.014108	-0.010485	+0.002788
39	-0.005019	+0.019138	-0.011511	-0.002609
40	-0.009491	+0.008161	-0.008056	+0.009385
41	+0.007455	+0.017526	-0.007736	-0.017245
42	+0.026963	-0.009903	-0.005973	-0.011088
43	+0.033444	-0.032258	+0.044141	-0.045326
44	-0.002345	+0.020463	-0.046633	+0.028515
45	+0.079091	-0.120039	-0.043883	+0.084831
46	-0.018853	-0.063632	-0.066960	+0.149444
47	-0.012555	+0.003895	-0.082096	+0.090756
48	-0.003004	+0.011181	-0.011115	+0.002938
49	+0.015004	-0.014218	+0.024301	-0.025086
