pos	val_A	val_C	val_G	val_T
0	+0.003645	-0.018727	-0.002554	+0.017636
1	+0.014429	-0.006610	-0.014093	+0.006273
2	+0.026936	-0.010602	-0.015199	-0.001135
3	-0.003999	+0.003092	-0.012052	+0.012959
4	+0.007527	-0.005970	-0.003032	+0.001475
5	+0.017131	-0.002475	-0.002264	-0.012392
6	+0.002349	-0.005604	-0.005869	+0.009124
7	+0.020850	-0.001944	-0.017603	-0.001303
8	+0.002560	-0.015827	-0.002555	+0.015822
9	+0.001360	-0.015400	+0.002327	+0.011712
10	+0.006749	-0.019180	-0.010261	+0.022692
11	-0.002980	-0.006469	-0.005690	+0.015139
12	+0.004514	+0.000408	-0.027926	+0.023004
13	+0.016998	-0.005543	-0.015166	+0.003712
14	+0.009101	+0.002725	+0.000376	-0.012202
15	+0.010910	-0.012517	-0.011281	+0.012889
16	+0.046604	-0.043904	-0.013078	+0.010378
17	+0.080462	-0.082929	-0.019128	+0.021595
18	+0.063215	-0.091058	-0.045567	+0.073411
19	-0.035763	-0.089810	-0.092104	+0.217678
20	+0.008143	-0.102237	-0.137763	+0.231857
21	+0.062579	-0.032404	-0.176935	+0.146760
22	+0.262258	-0.149405	-0.079901	-0.032953
23	-0.056866	+0.068844	-0.126008	+0.114030
24	+0.059528	-0.123679	+0.158164	-0.094013
25	-0.008681	-0.146436	-0.076472	+0.231590
26	-0.056069	-0.031675	-0.174864	+0.262608
27	-0.120575	-0.076569	-0.074537	+0.271680
28	+0.101687	-0.085869	-0.102959	+0.087141
29	-0.167060	-0.063677	+0.215782	+0.014955
30	-0.155156	+0.012474	+0.071042	+0.071641
31	-0.058622	+0.023209	-0.034577	+0.069990
32	+0.016384	+0.031885	+0.022011	-0.070280
33	-0.038642	+0.032831	+0.015185	-0.009374
34	+0.006158	+0.000722	+0.018614	-0.025493
35	+0.037431	-0.011192	+0.036472	-0.062711
36	+0.027417	-0.025687	-0.003367	+0.001637
37	+0.029659	-0.015742	-0.053184	+0.039268
38	+0.019625	-0.011905	-0.015572	+0.007852
39	-0.002701	+0.014912	-0.013581	+0.001370
40	-0.004486	+0.004928	+0.004826	-0.005268
41	-0.004714	+0.021203	-0.002487	-0.014002
42	+0.015592	+0.005097	-0.017316	-0.003372
43	+0.033075	-0.033562	+0.046505	-0.046017
44	+0.003075	+0.022909	-0.059884	+0.033900
45	+0.067314	-0.101381	-0.055411	+0.089478
46	-0.004415	-0.060661	-0.085049	+0.150125
47	-0.011496	-0.000561	-0.077660	+0.089716
48	-0.009962	+0.019465	-0.011827	+0.002324
49	+0.018969	-0.017484	+0.023105	-0.024590
