pos	val_A	val_C	val_G	val_T
0	-0.004663	-0.005807	-0.001212	+0.011682
1	+0.012236	-0.006369	-0.020157	+0.014289
2	+0.024630	-0.017821	-0.009513	+0.002704
3	-0.005889	-0.013744	+0.014601	+0.005032
4	-0.000689	-0.006348	+0.002918	+0.004119
5	-0.004523	+0.000209	+0.007136	-0.002823
6	-0.003186	-0.000226	-0.014050	+0.017462
7	+0.009237	-0.014777	-0.001872	+0.007412
8	-0.000367	-0.004273	-0.002554	+0.007195
9	+0.010851	+0.005888	-0.017600	+0.000860
10	+0.017279	-0.007693	-0.030710	+0.021123
11	+0.007961	-0.007642	-0.028882	+0.028563
12	+0.005265	-0.013909	-0.020257	+0.028901
13	+0.009055	+0.008767	-0.047040	+0.029218
14	+0.013811	-0.009550	-0.002895	-0.001366
15	+0.021267	-0.037364	+0.003134	+0.012964
16	+0.081526	-0.075719	-0.020789	+0.014982
17	+0.111034	-0.081143	-0.100026	+0.070135
18	+0.093384	-0.110466	-0.097695	+0.114777
19	-0.064101	-0.116458	-0.089040	+0.269599
20	-0.059198	-0.111201	-0.043158	+0.213557
21	+0.025527	-0.072721	-0.136131	+0.183325
22	+0.131661	-0.058467	-0.135307	+0.062113
23	-0.005110	-0.014271	-0.091174	+0.110555
24	-0.032753	-0.143791	+0.131376	+0.045169
25	-0.073962	-0.095509	+0.016781	+0.152690
26	-0.106383	-0.066346	-0.060151	+0.232880
27	-0.126529	-0.007944	-0.105306	+0.239779
28	+0.031547	-0.127323	-0.092572	+0.188348
29	-0.050003	+0.072432	-0.086552	+0.064124
30	-0.138130	-0.073732	+0.082967	+0.128895
31	-0.032115	+0.015369	-0.078994	+0.095740
32	+0.003850	+0.017034	-0.007734	-0.013150
33	-0.057381	+0.063254	+0.004445	-0.010318
34	+0.004192	+0.001502	+0.032042	-0.037736
35	+0.066119	+0.003668	+0.048597	-0.118385
36	+0.037114	-0.040674	+0.011009	-0.007449
37	+0.049827	-0.064718	-0.022022	+0.036913
38	+0.044886	-0.029027	-0.033676	+0.017817
39	-0.030101	+0.031318	-0.026673	+0.025456
40	+0.013548	+0.001475	+0.016677	-0.031700
41	+0.005682	+0.026980	+0.003566	-0.036228
42	+0.054484	-0.003091	-0.041883	-0.009510
43	+0.068137	-0.056724	+0.061419	-0.072832
44	-0.017811	+0.009182	-0.002330	+0.010959
45	+0.051217	-0.050627	-0.107867	+0.107276
46	-0.064789	-0.089828	-0.053347	+0.207964
47	-0.067736	+0.005764	-0.096286	+0.158257
48	-0.020419	+0.072118	-0.031595	-0.020104
49	+0.074261	-0.056964	+0.065203	-0.082501
