pos	val_A	val_C	val_G	val_T
0	+0.003760	-0.002810	+0.016258	-0.017208
1	-0.004990	-0.015687	+0.006486	+0.014191
2	+0.000490	-0.012079	-0.006911	+0.018501
3	+0.026108	-0.016132	-0.018437	+0.008462
4	+0.001739	-0.018173	+0.002184	+0.014250
5	+0.030989	-0.013572	-0.002422	-0.014995
6	-0.003497	-0.000348	-0.013431	+0.017276
7	-0.007493	+0.004789	+0.003298	-0.000593
8	-0.001811	-0.025629	+0.003764	+0.023675
9	+0.015098	+0.006853	-0.023066	+0.001116
10	+0.005930	-0.025965	-0.007452	+0.027487
11	-0.006706	-0.006648	+0.000641	+0.012713
12	-0.020078	-0.013200	+0.017056	+0.016223
13	-0.009115	-0.009872	-0.016040	+0.035026
14	+0.011402	-0.005527	-0.001111	-0.004765
15	+0.020667	-0.005522	+0.000638	-0.015783
16	+0.086488	-0.073624	-0.013900	+0.001036
17	+0.088693	-0.120469	+0.012672	+0.019104
18	+0.096110	-0.110714	-0.089109	+0.103713
19	-0.120770	-0.074182	-0.042298	+0.237250
20	-0.121810	-0.075199	-0.027997	+0.225006
21	+0.063158	-0.117968	-0.149202	+0.204012
22	+0.141133	-0.130374	-0.026995	+0.016235
23	-0.030043	-0.007693	-0.052916	+0.090652
24	-0.092454	-0.070021	+0.123393	+0.039082
25	-0.086999	-0.130923	+0.046688	+0.171235
26	-0.128260	-0.151965	+0.040610	+0.239615
27	-0.020543	-0.058369	-0.170735	+0.249646
28	+0.037173	-0.112414	-0.107781	+0.183023
29	-0.053360	+0.064258	-0.090173	+0.079275
30	-0.137845	-0.061942	+0.087400	+0.112387
31	-0.020221	+0.001072	-0.062598	+0.081746
32	-0.000388	+0.021100	+0.021939	-0.042651
33	-0.088922	+0.068689	+0.022434	-0.002201
34	-0.002312	-0.008607	+0.053754	-0.042835
35	+0.066860	+0.000212	+0.046108	-0.113181
36	+0.011222	-0.030131	+0.026298	-0.007389
37	+0.055151	-0.040514	-0.038158	+0.023521
38	+0.038201	-0.034889	-0.021856	+0.018544
39	-0.031849	+0.048315	-0.037018	+0.020552
40	+0.023567	+0.005958	+0.014869	-0.044394
41	+0.013384	+0.017840	+0.011888	-0.043112
42	+0.023270	-0.018617	+0.002340	-0.006993
43	+0.045785	-0.052761	+0.038227	-0.031251
44	-0.013683	+0.018139	-0.043411	+0.038955
45	+0.035700	-0.046167	-0.090319	+0.100786
46	-0.057986	-0.062297	-0.060855	+0.181138
47	-0.024891	+0.031304	-0.166912	+0.160499
48	-0.022189	+0.052845	-0.016309	-0.014347
49	+0.056305	-0.060515	+0.065948	-0.061738
