pos	val_A	val_C	val_G	val_T
0	-0.003203	+0.002979	-0.000316	+0.000540
1	+0.008516	-0.003517	-0.007645	+0.002646
2	+0.014628	-0.009562	-0.009063	+0.003996
3	+0.004132	-0.003713	-0.003955	+0.003537
4	+0.007868	-0.007771	-0.001615	+0.001518
5	+0.000040	-0.011046	+0.001435	+0.009571
6	+0.000832	-0.010689	+0.000659	+0.009198
7	+0.000713	-0.002384	-0.008271	+0.009942
8	-0.003308	+0.000652	-0.005710	+0.008367
9	+0.011071	-0.012002	-0.001441	+0.002372
10	-0.004238	-0.008116	-0.016263	+0.028617
11	-0.001484	+0.000229	-0.019640	+0.020895
12	-0.002189	-0.012641	-0.011699	+0.026528
13	+0.016048	+0.006773	-0.002771	-0.020049
14	+0.027026	-0.001702	-0.015750	-0.009573
15	+0.025075	-0.006108	-0.015039	-0.003928
16	+0.060517	-0.055966	-0.013255	+0.008703
17	+0.080772	-0.085748	-0.048551	+0.053528
18	+0.087440	-0.123583	-0.071839	+0.107982
19	-0.014575	-0.082771	-0.142725	+0.240070
20	-0.031841	-0.114624	-0.068676	+0.215142
21	+0.061709	-0.100344	-0.101292	+0.139926
22	+0.235132	-0.139658	-0.021438	-0.074036
23	-0.120540	+0.058552	-0.073547	+0.135535
24	+0.021459	-0.124923	+0.189184	-0.085720
25	-0.049443	-0.088340	-0.092495	+0.230278
26	-0.078761	-0.096433	-0.046491	+0.221685
27	-0.051112	-0.105576	-0.094915	+0.251603
28	+0.050726	-0.029150	-0.139814	+0.118238
29	-0.106007	-0.032929	+0.031869	+0.107067
30	-0.131910	-0.067669	+0.106928	+0.092652
31	-0.050109	-0.000372	-0.037747	+0.088228
32	+0.021514	+0.047982	+0.038117	-0.107613
33	-0.058872	+0.057301	+0.019469	-0.017898
34	-0.003171	+0.000103	+0.048971	-0.045903
35	+0.055872	+0.003127	+0.034484	-0.093483
36	+0.031919	-0.035008	+0.003353	-0.000264
37	+0.051598	-0.055272	-0.018487	+0.022160
38	+0.027838	-0.032579	-0.019887	+0.024628
39	-0.017634	+0.024968	-0.016124	+0.008790
40	+0.006099	+0.004589	-0.000628	-0.010061
41	-0.000357	+0.013874	+0.011678	-0.025196
42	+0.042487	-0.017641	-0.022664	-0.002183
43	+0.047466	-0.056373	+0.055584	-0.046677
44	+0.008585	+0.047468	-0.122072	+0.066018
45	+0.060133	-0.072744	-0.099427	+0.112038
46	-0.086155	-0.019866	-0.088865	+0.194886
47	-0.039123	-0.019697	-0.069939	+0.128759
48	-0.016441	+0.045237	-0.013935	-0.014861
49	+0.054194	-0.025273	+0.040106	-0.069027
