pos	val_A	val_C	val_G	val_T
0	-0.006135	+0.004741	-0.007090	+0.008483
1	+0.014226	-0.011196	-0.011519	+0.008489
2	+0.000512	+0.001006	-0.029933	+0.028415
3	+0.008670	+0.002451	-0.018568	+0.007447
4	-0.013427	+0.010044	-0.007890	+0.011274
5	+0.007655	-0.010702	-0.006396	+0.009443
6	+0.007672	-0.007112	-0.014622	+0.014062
7	+0.009742	-0.005044	-0.005821	+0.001123
8	-0.002093	-0.002738	-0.006544	+0.011375
9	+0.011052	-0.010571	-0.006950	+0.006469
10	+0.009321	-0.007288	-0.021163	+0.019130
11	-0.004873	+0.011418	-0.034021	+0.027475
12	-0.013469	+0.001011	-0.008582	+0.021040
13	+0.006274	-0.002867	+0.003112	-0.006519
14	+0.012846	-0.014370	-0.009529	+0.011054
15	+0.024876	-0.035161	+0.003154	+0.007131
16	+0.052100	-0.055150	-0.007341	+0.010392
17	+0.090402	-0.058632	-0.071488	+0.039719
18	+0.083996	-0.112665	-0.074440	+0.103109
19	-0.119630	-0.096111	-0.054809	+0.270551
20	-0.026527	-0.086379	-0.088545	+0.201452
21	+0.043907	-0.080116	-0.117296	+0.153504
22	+0.230065	-0.058395	-0.036223	-0.135447
23	-0.130134	+0.087377	-0.123772	+0.166528
24	+0.017884	-0.094407	+0.138354	-0.061831
25	-0.071629	-0.104893	-0.051194	+0.227716
26	-0.091379	-0.094508	-0.035880	+0.221767
27	-0.020794	-0.099283	-0.060188	+0.180266
28	+0.104145	-0.142739	-0.075926	+0.114519
29	-0.057648	-0.086834	+0.199511	-0.055029
30	-0.225179	+0.003881	+0.093338	+0.127960
31	-0.057926	+0.037396	-0.089982	+0.110513
32	+0.018947	+0.040594	+0.014072	-0.073613
33	-0.068236	+0.064657	+0.008647	-0.005068
34	+0.016710	-0.010678	+0.030495	-0.036526
35	+0.055257	-0.004796	+0.040181	-0.090642
36	+0.033854	-0.030195	+0.002871	-0.006530
37	+0.041287	-0.048685	-0.036591	+0.043989
38	+0.018477	-0.018120	-0.007879	+0.007522
39	-0.023366	+0.028449	-0.009735	+0.004652
40	-0.007004	+0.003322	+0.004816	-0.001134
41	-0.014827	+0.020058	+0.014702	-0.019933
42	+0.037877	-0.017203	-0.017747	-0.002927
43	+0.043719	-0.057459	+0.048970	-0.035230
44	-0.005700	+0.025315	-0.057463	+0.037848
45	+0.075292	-0.118530	-0.063230	+0.106468
46	-0.018239	-0.071313	-0.065763	+0.155315
47	-0.031699	-0.033560	-0.045394	+0.110654
48	-0.002113	+0.042816	-0.035345	-0.005358
49	+0.042041	-0.041059	+0.062865	-0.063847
