pos	val_A	val_C	val_G	val_T
0	+0.025409	-0.011958	-0.023232	+0.009782
1	+0.012171	-0.016303	-0.012822	+0.016955
2	+0.016452	+0.010187	-0.033836	+0.007197
3	+0.007370	-0.025436	-0.010125	+0.028191
4	+0.003663	-0.002258	-0.026109	+0.024704
5	-0.015429	-0.019471	+0.004331	+0.030569
6	-0.003270	-0.017645	-0.009321	+0.030236
7	+0.008588	-0.023982	-0.010638	+0.026032
8	+0.022408	-0.007832	-0.037476	+0.022900
9	+0.005418	-0.004673	-0.032033	+0.031288
10	+0.002924	-0.023696	-0.016061	+0.036833
11	+0.001103	-0.008949	-0.036385	+0.044230
12	-0.000119	-0.028448	-0.021944	+0.050511
13	+0.027439	-0.018369	-0.019869	+0.010799
14	+0.010458	+0.020186	-0.038713	+0.008069
15	+0.046046	-0.010564	-0.010353	-0.025130
16	+0.033242	-0.026243	+0.011542	-0.018542
17	+0.090940	-0.080366	-0.011398	+0.000824
18	+0.056358	-0.089129	-0.055339	+0.088111
19	-0.034580	-0.124633	-0.093340	+0.252552
20	+0.056789	-0.112240	-0.192966	+0.248417
21	+0.023595	-0.069932	-0.083987	+0.130324
22	+0.221626	-0.065511	-0.134800	-0.021316
23	-0.068113	+0.073711	-0.141699	+0.136101
24	+0.071596	-0.153453	+0.161046	-0.079188
25	-0.015476	-0.177407	-0.016636	+0.209519
26	-0.114414	-0.036514	-0.121697	+0.272625
27	-0.043855	-0.114156	-0.086640	+0.244652
28	+0.107982	-0.076845	-0.107288	+0.076151
29	-0.121658	-0.065192	+0.216927	-0.030077
30	-0.091949	-0.007714	+0.036713	+0.062950
31	-0.054377	+0.010960	-0.053210	+0.096626
32	-0.005049	+0.045899	+0.019984	-0.060834
33	-0.024969	+0.014282	-0.003659	+0.014345
34	+0.011580	-0.011949	-0.004854	+0.005223
35	+0.025395	-0.017463	+0.010055	-0.017987
36	+0.018503	-0.016854	-0.024456	+0.022807
37	+0.043370	-0.009242	-0.054507	+0.020379
38	+0.001339	-0.007961	-0.018807	+0.025429
39	-0.026178	+0.004845	+0.008699	+0.012634
40	-0.003875	+0.021726	-0.016335	-0.001515
41	-0.003567	-0.005586	+0.001786	+0.007367
42	+0.010628	-0.009036	-0.014720	+0.013128
43	+0.014578	-0.046084	+0.055576	-0.024070
44	-0.001321	+0.040203	-0.090673	+0.051791
45	+0.052383	-0.103944	-0.050394	+0.101955
46	-0.010210	-0.073181	-0.063668	+0.147059
47	-0.032828	-0.016033	-0.073260	+0.122121
48	-0.015567	+0.021312	-0.030034	+0.024289
49	+0.022805	+0.010546	+0.002989	-0.036339
