pos	val_A	val_C	val_G	val_T
87	+0.001623	+0.000551	-0.031550	+0.029375
88	-0.015461	+0.015821	-0.000682	+0.000323
89	+0.003571	-0.005800	+0.003202	-0.000973
90	+0.010789	+0.003231	+0.008761	-0.022781
91	-0.016547	-0.015386	+0.023493	+0.008439
92	-0.006935	-0.000186	-0.009548	+0.016668
93	+0.021439	-0.008714	+0.001480	-0.014205
94	-0.001858	+0.006153	-0.016479	+0.012183
95	+0.032664	-0.011157	-0.005546	-0.015960
96	-0.000241	+0.004055	+0.006159	-0.009973
97	+0.001794	+0.004577	-0.002512	-0.003859
98	+0.042302	-0.001861	-0.023224	-0.017218
99	-0.008251	-0.001329	-0.004847	+0.014428
100	+0.005685	-0.015329	+0.004099	+0.005545
101	+0.018933	-0.013140	-0.012872	+0.007080
102	+0.035171	-0.038632	-0.022681	+0.026142
103	+0.043069	-0.041694	-0.041253	+0.039878
104	+0.050970	-0.080934	-0.056221	+0.086185
105	+0.031333	-0.069481	-0.071821	+0.109969
106	+0.032847	-0.066047	-0.217171	+0.250370
107	+0.020303	-0.116757	-0.154850	+0.251304
108	+0.037829	+0.001303	-0.183468	+0.144336
109	+0.279216	-0.179756	-0.057313	-0.042147
110	-0.054691	+0.069885	-0.134735	+0.119541
111	+0.072912	-0.104236	+0.118639	-0.087314
112	+0.083315	-0.108337	-0.198667	+0.223688
113	-0.062793	-0.028764	-0.130172	+0.221730
114	+0.001782	-0.206014	-0.055773	+0.260005
115	+0.110169	-0.062314	-0.079469	+0.031614
116	-0.117519	-0.075685	+0.183716	+0.009487
117	-0.090109	-0.022994	+0.032680	+0.080423
118	-0.031519	+0.021513	-0.055732	+0.065738
119	+0.010067	+0.021455	-0.000828	-0.030694
120	-0.044945	+0.051267	-0.001753	-0.004570
121	+0.024947	-0.026509	+0.042608	-0.041046
122	+0.061269	-0.027346	+0.018904	-0.052827
123	+0.050370	-0.029950	-0.000921	-0.019499
124	+0.071054	-0.058489	-0.033175	+0.020609
125	+0.039112	-0.036156	-0.030644	+0.027689
126	-0.000394	+0.012566	-0.025617	+0.013445
127	-0.001425	-0.010501	+0.003151	+0.008775
128	-0.025301	+0.019419	-0.014662	+0.020544
129	+0.003171	-0.028019	+0.029541	-0.004693
130	+0.002399	+0.005033	+0.004033	-0.011465
131	+0.018888	+0.021654	-0.059853	+0.019311
132	+0.042919	-0.018673	-0.078760	+0.054513
133	+0.010959	-0.007516	-0.056627	+0.053183
134	-0.012735	-0.000335	-0.059306	+0.072376
135	-0.017181	+0.010681	-0.010956	+0.017456
136	+0.019139	-0.016354	+0.013425	-0.016210
