pos	val_A	val_C	val_G	val_T
0	+0.003733	-0.008354	-0.012453	+0.017074
1	+0.027095	-0.017492	-0.014627	+0.005024
2	+0.036593	-0.024128	-0.018124	+0.005659
3	-0.000306	-0.011822	+0.003227	+0.008902
4	-0.011120	+0.011607	-0.006479	+0.005993
5	-0.004278	+0.004241	-0.005657	+0.005693
6	+0.015841	-0.006901	-0.020897	+0.011957
7	+0.003185	-0.025224	+0.012657	+0.009382
8	+0.010352	-0.012897	-0.020646	+0.023191
9	+0.024983	-0.028599	-0.012205	+0.015820
10	+0.004958	-0.011371	-0.019228	+0.025641
11	-0.000830	-0.008167	-0.006089	+0.015086
12	-0.008162	-0.010042	-0.006855	+0.025059
13	+0.002832	-0.006796	-0.014275	+0.018240
14	+0.025504	+0.000601	-0.020397	-0.005708
15	+0.027668	-0.017541	-0.016892	+0.006765
16	+0.053347	-0.044308	-0.010081	+0.001042
17	+0.065140	-0.072242	-0.036588	+0.043690
18	+0.060488	-0.103188	-0.036831	+0.079530
19	-0.034217	-0.089958	-0.124313	+0.248487
20	+0.016503	-0.125699	-0.121237	+0.230432
21	+0.070432	-0.049903	-0.155169	+0.134641
22	+0.257589	-0.045940	-0.107049	-0.104600
23	-0.049554	+0.068349	-0.151780	+0.132985
24	+0.068301	-0.138307	+0.166575	-0.096569
25	-0.034805	-0.099290	-0.084301	+0.218396
26	-0.071448	-0.068993	-0.086055	+0.226497
27	-0.128188	-0.037383	-0.146593	+0.312164
28	+0.098830	-0.094675	-0.085789	+0.081635
29	-0.118179	-0.101817	+0.198541	+0.021454
30	-0.149452	+0.020557	+0.054451	+0.074444
31	-0.058518	+0.014086	-0.020077	+0.064510
32	+0.013732	+0.033183	+0.020291	-0.067206
33	-0.038557	+0.034192	+0.012399	-0.008034
34	+0.019406	-0.002757	+0.012781	-0.029430
35	+0.040689	-0.008508	+0.019944	-0.052126
36	+0.022693	-0.016437	-0.004400	-0.001857
37	+0.031596	-0.019831	-0.032639	+0.020874
38	+0.013366	+0.002745	-0.032658	+0.016547
39	-0.029535	+0.020225	-0.011922	+0.021232
40	-0.008348	-0.000944	+0.003853	+0.005439
41	+0.016571	+0.005281	-0.004745	-0.017107
42	+0.014605	+0.012060	-0.011804	-0.014861
43	+0.037859	-0.045436	+0.039312	-0.031736
44	+0.018457	+0.023538	-0.074045	+0.032050
45	+0.062802	-0.119107	-0.033320	+0.089624
46	+0.009713	-0.087063	-0.065520	+0.142871
47	-0.026821	+0.001250	-0.072182	+0.097752
48	-0.003682	+0.011354	-0.013784	+0.006113
49	+0.022913	-0.015592	+0.043630	-0.050950
