pos	val_A	val_C	val_G	val_T
0	+0.021274	+0.004187	-0.020183	-0.005278
1	+0.036584	-0.056656	+0.003495	+0.016576
2	-0.005994	-0.023023	+0.037552	-0.008534
3	+0.004944	-0.024665	-0.022529	+0.042250
4	+0.058233	-0.045534	-0.019671	+0.006972
5	-0.007551	-0.002443	-0.007192	+0.017187
6	-0.027906	+0.007046	+0.004729	+0.016131
7	+0.016716	-0.043905	+0.000547	+0.026642
8	+0.021301	-0.053796	-0.013465	+0.045959
9	+0.006711	-0.031361	+0.006244	+0.018406
10	+0.029493	-0.017521	-0.023785	+0.011813
11	+0.009354	-0.036234	-0.007040	+0.033920
12	-0.022439	-0.026647	+0.032236	+0.016850
13	+0.031896	-0.059780	+0.021199	+0.006685
14	+0.020506	-0.015747	-0.049810	+0.045052
15	+0.058751	-0.090661	+0.079297	-0.047386
16	+0.071744	-0.103000	-0.000818	+0.032074
17	+0.118445	-0.103356	-0.096580	+0.081491
18	+0.106993	-0.141247	-0.082800	+0.117054
19	-0.035475	-0.082290	-0.087164	+0.204929
20	-0.036405	-0.140900	-0.027381	+0.204685
21	+0.022405	-0.083301	-0.064166	+0.125062
22	+0.142369	-0.049801	-0.042651	-0.049917
23	-0.034235	+0.045852	-0.172881	+0.161265
24	+0.052399	-0.080823	+0.150739	-0.122315
25	-0.089126	-0.047579	-0.086745	+0.223450
26	+0.029211	-0.118450	-0.109271	+0.198510
27	-0.056774	-0.062074	-0.055110	+0.173958
28	+0.078894	-0.067321	-0.114619	+0.103046
29	-0.089729	-0.092496	+0.075778	+0.106447
30	-0.160864	-0.013402	+0.092814	+0.081451
31	+0.019401	-0.024236	-0.042331	+0.047165
32	+0.040714	+0.035462	+0.019143	-0.095320
33	-0.083927	+0.057900	+0.028835	-0.002808
34	+0.011481	-0.018855	+0.007550	-0.000175
35	+0.056548	+0.019667	+0.024842	-0.101056
36	+0.011202	+0.018504	-0.028755	-0.000951
37	+0.064050	-0.039089	+0.013463	-0.038424
38	+0.018102	-0.050711	-0.022223	+0.054832
39	-0.082533	+0.034190	-0.003375	+0.051718
40	+0.040126	-0.001690	-0.004494	-0.033942
41	+0.036028	-0.020173	-0.009587	-0.006268
42	+0.005376	+0.008889	-0.010266	-0.004000
43	+0.005521	+0.023927	+0.049378	-0.078827
44	-0.025536	+0.038460	-0.091441	+0.078517
45	+0.083112	-0.119342	-0.062184	+0.098414
46	-0.055468	-0.112975	-0.011020	+0.179462
47	-0.064648	+0.006063	-0.078229	+0.136814
48	-0.028620	+0.079077	-0.065786	+0.015329
49	+0.128544	-0.028528	+0.032259	-0.132276
