pos	val_A	val_C	val_G	val_T
0	-0.020099	-0.000864	+0.075713	-0.054750
1	+0.022048	-0.051593	-0.010640	+0.040186
2	+0.033241	-0.022379	-0.029335	+0.018472
3	-0.027081	+0.006220	+0.016886	+0.003975
4	+0.002845	-0.011016	+0.009132	-0.000960
5	+0.001382	-0.021163	+0.014370	+0.005410
6	-0.003750	-0.056105	+0.066841	-0.006986
7	+0.013140	-0.040434	+0.018960	+0.008335
8	-0.007530	+0.039593	-0.056389	+0.024326
9	+0.024995	+0.001426	-0.042315	+0.015894
10	+0.035882	-0.033342	-0.058062	+0.055522
11	+0.037382	-0.017609	-0.067965	+0.048191
12	-0.028931	+0.017036	-0.003438	+0.015334
13	+0.019636	-0.022152	-0.037485	+0.040001
14	+0.008372	+0.002420	-0.069605	+0.058813
15	-0.004711	-0.026602	+0.011019	+0.020294
16	+0.052853	-0.055534	-0.010682	+0.013363
17	+0.136204	-0.176363	-0.036803	+0.076963
18	+0.080411	-0.069095	-0.165584	+0.154269
19	-0.034426	-0.109875	-0.088636	+0.232938
20	-0.066366	-0.076809	-0.030512	+0.173686
21	-0.038956	-0.031205	-0.063039	+0.133200
22	+0.150169	-0.049863	-0.105729	+0.005423
23	-0.071500	-0.001983	-0.002325	+0.075808
24	+0.007916	-0.063950	+0.133050	-0.077016
25	-0.086501	-0.086984	-0.009327	+0.182813
26	-0.144850	-0.044622	-0.005110	+0.194582
27	-0.117901	-0.084074	-0.032137	+0.234111
28	+0.105289	-0.151650	-0.056868	+0.103229
29	+0.002076	-0.119056	+0.154767	-0.037787
30	-0.232835	-0.025386	+0.127789	+0.130432
31	+0.031568	-0.071435	+0.042836	-0.002970
32	-0.030130	+0.035450	-0.016021	+0.010702
33	-0.072163	+0.028063	+0.048214	-0.004114
34	-0.013342	+0.000896	+0.042326	-0.029880
35	+0.043861	+0.000819	+0.034447	-0.079127
36	+0.044811	-0.005162	-0.024249	-0.015399
37	+0.012688	-0.027957	-0.006573	+0.021842
38	+0.056753	-0.070061	+0.006078	+0.007229
39	-0.030643	+0.045549	-0.038934	+0.024028
40	+0.016011	-0.014007	+0.032691	-0.034695
41	-0.006714	+0.016156	+0.014447	-0.023889
42	+0.040200	+0.012963	-0.027800	-0.025364
43	+0.033642	+0.003771	+0.065558	-0.102971
44	+0.037950	+0.036010	-0.108701	+0.034741
45	+0.059441	-0.136571	-0.019698	+0.096828
46	-0.117522	-0.003850	-0.095230	+0.216602
47	-0.035010	+0.028758	-0.114094	+0.120346
48	-0.017282	+0.027005	-0.033546	+0.023823
49	+0.025696	-0.025808	+0.047746	-0.047634
