pos	val_A	val_C	val_G	val_T
0	+0.005763	-0.028301	-0.017230	+0.039768
1	+0.010080	+0.015582	-0.047512	+0.021850
2	+0.027596	+0.010863	-0.021272	-0.017188
3	+0.028368	-0.030920	+0.002187	+0.000365
4	+0.059057	+0.001088	-0.118695	+0.058551
5	+0.071598	-0.061009	-0.004037	-0.006552
6	-0.015547	+0.017029	+0.007587	-0.009069
7	+0.044199	+0.011892	-0.049482	-0.006609
8	+0.009426	+0.029432	-0.057890	+0.019031
9	+0.022958	-0.015219	+0.008045	-0.015785
10	+0.078881	-0.022062	-0.109973	+0.053154
11	+0.043547	+0.009153	-0.074391	+0.021691
12	+0.026779	-0.020878	-0.037980	+0.032079
13	+0.014199	+0.012681	+0.032563	-0.059443
14	-0.022212	+0.052693	+0.028403	-0.058884
15	+0.019503	-0.007297	+0.039830	-0.052036
16	+0.032727	-0.043603	-0.009863	+0.020740
17	+0.119585	-0.123938	-0.083135	+0.087488
18	+0.095203	-0.129992	-0.066587	+0.101376
19	-0.115190	-0.050059	-0.007252	+0.172502
20	-0.091346	-0.048827	-0.070357	+0.210529
21	+0.069234	-0.079958	-0.101212	+0.111935
22	+0.149670	-0.055977	-0.037526	-0.056167
23	-0.105280	+0.026962	-0.071111	+0.149430
24	+0.018774	-0.081233	+0.155331	-0.092873
25	+0.000792	-0.090373	-0.108892	+0.198473
26	-0.041259	+0.026358	-0.151172	+0.166073
27	-0.003959	-0.103215	-0.081585	+0.188759
28	+0.054223	-0.082390	-0.079494	+0.107660
29	-0.080504	-0.008304	+0.054086	+0.034722
30	-0.109199	-0.077569	+0.096515	+0.090253
31	-0.083948	+0.013340	-0.035356	+0.105963
32	+0.016658	+0.055822	-0.000494	-0.071986
33	+0.014970	+0.040081	-0.052611	-0.002440
34	-0.011124	-0.033533	+0.062675	-0.018018
35	+0.057984	+0.000663	+0.051139	-0.109786
36	+0.056017	-0.023485	-0.042255	+0.009722
37	+0.105846	-0.096565	+0.019386	-0.028667
38	+0.043711	-0.040353	-0.043398	+0.040039
39	-0.036803	+0.016835	+0.010420	+0.009548
40	+0.032311	-0.004281	+0.005850	-0.033880
41	-0.054499	+0.044480	+0.027955	-0.017935
42	+0.038646	-0.026740	-0.043788	+0.031882
43	+0.062693	-0.037196	+0.084598	-0.110094
44	+0.004773	+0.014872	-0.071787	+0.052143
45	+0.055972	-0.133748	-0.085391	+0.163167
46	-0.046387	+0.022753	-0.200763	+0.224397
47	-0.042582	-0.050336	-0.037437	+0.130354
48	-0.000918	+0.069788	-0.062335	-0.006536
49	+0.017572	-0.010581	+0.044464	-0.051454
