pos	val_A	val_C	val_G	val_T
0	-0.002492	-0.027921	-0.023518	+0.053931
1	+0.027398	-0.025054	-0.015587	+0.013243
2	+0.018295	-0.023411	-0.023122	+0.028239
3	+0.016826	-0.033497	+0.008834	+0.007837
4	+0.026278	-0.019144	-0.012990	+0.005856
5	+0.000263	-0.007129	-0.007191	+0.014057
6	+0.015746	-0.011133	-0.013436	+0.008823
7	+0.002819	-0.004910	-0.008367	+0.010458
8	+0.015859	-0.023418	-0.013698	+0.021257
9	-0.002943	+0.000323	-0.016571	+0.019191
10	+0.005951	-0.007083	-0.031233	+0.032365
11	+0.011178	-0.013055	-0.035185	+0.037063
12	-0.008290	-0.017974	+0.000872	+0.025393
13	+0.015473	+0.003561	-0.033264	+0.014230
14	+0.002194	+0.002896	-0.017556	+0.012466
15	+0.035832	-0.024649	-0.006184	-0.004998
16	+0.025184	-0.046799	-0.006142	+0.027757
17	+0.059229	-0.076749	-0.032741	+0.050261
18	+0.068339	-0.099387	-0.046826	+0.077873
19	-0.036297	-0.074429	-0.133182	+0.243908
20	-0.017681	-0.129456	-0.086573	+0.233710
21	+0.051501	-0.043413	-0.140163	+0.132075
22	+0.246202	-0.071054	-0.131307	-0.043841
23	-0.075863	+0.052329	-0.114855	+0.138389
24	+0.048713	-0.100821	+0.139050	-0.086942
25	+0.018081	-0.146891	-0.123929	+0.252738
26	-0.080091	-0.044776	-0.140360	+0.265228
27	-0.139065	-0.076554	-0.042509	+0.258128
28	+0.092521	-0.083838	-0.066919	+0.058235
29	-0.158648	-0.062574	+0.194555	+0.026667
30	-0.141171	-0.006931	+0.076352	+0.071749
31	-0.072454	+0.046679	-0.042913	+0.068688
32	-0.008934	+0.036162	+0.045407	-0.072635
33	-0.014604	+0.030994	-0.014733	-0.001657
34	+0.004065	-0.007718	+0.019885	-0.016232
35	+0.037745	+0.002884	+0.008892	-0.049521
36	+0.023276	-0.017829	-0.014198	+0.008751
37	+0.042165	-0.023137	-0.052777	+0.033749
38	+0.032082	-0.011203	-0.025389	+0.004510
39	-0.009471	+0.014452	-0.018843	+0.013863
40	+0.011049	-0.016224	-0.007076	+0.012251
41	+0.013425	+0.003592	+0.000765	-0.017782
42	+0.016228	+0.005793	-0.005161	-0.016861
43	+0.042530	-0.046161	+0.041440	-0.037809
44	+0.003353	+0.002519	-0.043968	+0.038096
45	+0.088580	-0.114603	-0.068588	+0.094611
46	+0.019321	-0.083803	-0.108588	+0.173070
47	-0.031854	+0.006431	-0.059002	+0.084425
48	+0.013078	+0.013273	-0.042184	+0.015833
49	+0.028100	-0.025838	+0.016295	-0.018557
