pos	val_A	val_C	val_G	val_T
0	+0.002932	-0.007712	-0.016672	+0.021452
1	+0.033738	-0.038339	-0.025024	+0.029626
2	+0.012710	-0.044811	-0.034272	+0.066373
3	-0.033399	+0.004472	-0.004666	+0.033593
4	+0.017949	-0.017513	-0.036019	+0.035583
5	+0.022112	+0.016011	-0.014552	-0.023571
6	+0.013556	-0.017914	-0.029055	+0.033412
7	-0.053309	+0.037506	+0.025291	-0.009489
8	+0.005359	+0.031492	-0.068246	+0.031395
9	+0.015016	-0.014331	-0.014957	+0.014272
10	+0.014527	+0.021007	-0.051491	+0.015958
11	-0.010043	-0.067475	+0.056215	+0.021302
12	-0.030996	+0.002895	-0.012665	+0.040765
13	+0.011456	-0.009213	-0.011614	+0.009372
14	+0.004117	-0.007310	-0.070682	+0.073875
15	+0.018882	-0.056285	-0.012918	+0.050320
16	+0.079886	-0.083264	-0.027643	+0.031021
17	+0.069041	-0.108349	-0.064891	+0.104198
18	+0.076016	-0.140851	-0.072798	+0.137633
19	-0.081699	-0.079292	-0.044186	+0.205177
20	-0.062705	-0.068236	-0.071153	+0.202094
21	-0.071937	-0.039888	-0.029738	+0.141562
22	+0.226440	-0.105040	-0.106315	-0.015085
23	-0.135108	+0.004730	-0.021699	+0.152076
24	+0.007339	-0.064900	+0.115684	-0.058123
25	-0.054363	-0.107439	-0.010164	+0.171965
26	-0.038778	-0.137761	-0.016637	+0.193175
27	+0.116310	-0.100844	-0.180272	+0.164806
28	+0.088960	-0.094015	-0.042522	+0.047578
29	-0.099391	-0.064900	+0.165852	-0.001561
30	-0.205152	-0.010475	+0.103206	+0.112421
31	-0.079754	+0.047931	-0.044493	+0.076317
32	+0.020823	+0.034539	+0.033658	-0.089020
33	-0.035455	+0.035973	-0.012446	+0.011927
34	+0.027026	-0.014111	+0.029727	-0.042642
35	+0.045493	-0.033657	+0.062520	-0.074355
36	+0.071265	-0.062304	-0.033058	+0.024098
37	+0.061101	-0.021246	-0.026265	-0.013590
38	+0.047836	+0.006801	-0.071314	+0.016678
39	-0.038131	+0.010141	+0.001593	+0.026397
40	+0.027712	+0.018171	-0.066625	+0.020742
41	-0.004278	-0.010438	+0.021413	-0.006697
42	+0.038124	+0.011880	-0.026466	-0.023538
43	+0.048810	-0.061119	+0.050486	-0.038178
44	-0.010639	+0.054353	-0.159963	+0.116249
45	+0.106078	-0.118939	-0.094507	+0.107367
46	-0.015455	-0.073085	-0.030693	+0.119233
47	-0.061619	+0.016425	-0.098045	+0.143240
48	-0.030440	+0.015434	+0.006972	+0.008035
49	+0.042148	-0.013796	+0.054932	-0.083283
