pos	val_A	val_C	val_G	val_T
0	+0.004688	-0.012479	-0.000932	+0.008722
1	+0.014783	-0.007746	-0.014017	+0.006980
2	+0.037830	-0.018828	-0.024128	+0.005126
3	+0.001974	-0.007169	-0.004902	+0.010098
4	-0.005177	+0.003663	-0.004746	+0.006260
5	+0.005071	+0.004525	-0.003872	-0.005724
6	+0.013371	-0.009614	-0.016003	+0.012247
7	+0.011254	-0.028538	+0.008656	+0.008628
8	+0.012317	-0.018350	-0.013062	+0.019095
9	+0.027014	-0.016710	-0.026635	+0.016331
10	-0.008101	-0.008006	-0.010106	+0.026214
11	+0.006624	-0.000558	-0.026876	+0.020809
12	-0.003820	-0.006921	-0.006751	+0.017493
13	-0.005088	-0.002574	-0.010902	+0.018565
14	+0.032679	-0.003969	-0.024077	-0.004634
15	+0.027142	-0.017431	-0.018734	+0.009023
16	+0.051363	-0.041452	-0.014271	+0.004360
17	+0.072424	-0.090715	-0.035452	+0.053742
18	+0.072337	-0.114895	-0.040798	+0.083355
19	-0.030533	-0.159865	-0.064554	+0.254952
20	+0.003566	-0.083283	-0.139997	+0.219714
21	+0.065945	-0.043616	-0.152358	+0.130028
22	+0.268816	-0.000842	-0.169967	-0.098006
23	-0.078384	+0.060551	-0.109875	+0.127708
24	+0.044812	-0.128062	+0.157642	-0.074391
25	+0.018129	-0.152321	-0.094340	+0.228532
26	-0.099279	-0.052230	-0.092804	+0.244313
27	-0.117491	-0.077687	-0.068954	+0.264132
28	+0.098908	-0.098698	-0.075716	+0.075506
29	-0.117009	-0.128040	+0.196651	+0.048398
30	-0.144501	+0.019010	+0.060485	+0.065007
31	-0.055431	+0.022226	-0.030133	+0.063338
32	+0.017896	+0.035298	+0.025721	-0.078915
33	-0.044974	+0.043845	+0.008770	-0.007641
34	+0.029588	-0.017412	+0.011914	-0.024089
35	+0.049520	-0.000769	+0.002028	-0.050779
36	+0.014081	-0.017072	+0.005846	-0.002856
37	+0.033468	-0.016549	-0.037795	+0.020877
38	+0.006449	+0.008931	-0.026065	+0.010685
39	-0.025506	+0.024669	-0.012774	+0.013611
40	-0.000650	+0.011632	-0.009088	-0.001895
41	+0.007753	+0.011317	+0.001412	-0.020482
42	+0.025138	+0.008702	-0.021623	-0.012217
43	+0.045886	-0.046461	+0.039314	-0.038739
44	+0.030442	+0.019509	-0.086325	+0.036374
45	+0.072568	-0.122249	-0.048838	+0.098519
46	+0.007968	-0.070309	-0.069004	+0.131345
47	-0.014487	-0.008449	-0.067205	+0.090141
48	-0.009930	+0.017894	-0.010149	+0.002185
49	+0.020409	-0.014104	+0.037691	-0.043997
