pos	val_A	val_C	val_G	val_T
0	+0.028654	-0.026024	+0.002361	-0.004991
1	+0.016490	-0.040998	+0.004548	+0.019961
2	+0.007664	+0.009689	-0.011740	-0.005614
3	+0.019407	-0.023014	-0.026668	+0.030275
4	-0.008484	-0.003056	-0.004075	+0.015615
5	+0.018995	-0.027659	+0.031116	-0.022452
6	+0.000679	-0.023990	-0.008596	+0.031907
7	+0.001040	-0.020846	-0.009708	+0.029514
8	+0.036263	+0.000420	-0.027625	-0.009059
9	+0.018655	-0.014872	-0.034041	+0.030258
10	+0.019103	-0.025209	-0.046609	+0.052715
11	+0.007039	-0.012977	-0.036367	+0.042305
12	+0.004334	-0.027483	-0.027787	+0.050937
13	+0.028038	+0.001560	-0.020818	-0.008781
14	+0.009760	+0.030182	-0.058021	+0.018079
15	+0.048899	-0.019533	-0.017419	-0.011947
16	+0.031601	-0.031958	+0.009496	-0.009140
17	+0.085921	-0.093330	-0.032966	+0.040374
18	+0.074012	-0.104678	-0.066764	+0.097430
19	-0.045464	-0.131084	-0.073443	+0.249991
20	-0.025364	-0.059726	-0.140035	+0.225124
21	+0.035598	-0.072351	-0.107780	+0.144532
22	+0.230726	-0.053585	-0.104755	-0.072386
23	-0.065525	+0.061564	-0.124018	+0.127979
24	+0.040873	-0.105012	+0.162442	-0.098304
25	+0.003526	-0.163745	-0.050897	+0.211116
26	-0.126593	-0.067219	-0.079016	+0.272829
27	-0.093366	-0.086916	-0.072910	+0.253193
28	+0.117084	-0.060770	-0.128598	+0.072285
29	-0.140559	-0.107767	+0.236629	+0.011698
30	-0.087601	-0.009177	+0.038349	+0.058429
31	-0.044963	+0.007753	-0.061897	+0.099107
32	+0.004664	+0.053733	+0.007942	-0.066339
33	-0.025356	+0.028689	-0.021300	+0.017967
34	+0.012462	-0.016862	+0.000028	+0.004372
35	+0.022556	-0.008836	+0.000808	-0.014527
36	+0.000553	-0.024630	+0.006760	+0.017316
37	+0.039154	-0.031664	-0.044600	+0.037110
38	+0.011270	-0.003438	-0.031734	+0.023903
39	-0.011917	+0.016670	+0.007013	-0.011765
40	-0.014625	+0.034429	-0.006554	-0.013251
41	-0.011724	+0.000515	+0.003559	+0.007650
42	+0.010356	+0.009970	-0.034409	+0.014083
43	+0.033198	-0.050991	+0.065198	-0.047405
44	-0.004196	+0.031349	-0.046464	+0.019311
45	+0.066082	-0.129765	-0.053343	+0.117026
46	-0.035326	-0.067492	-0.062666	+0.165484
47	-0.030758	-0.039940	-0.035809	+0.106507
48	-0.031068	+0.006393	+0.001910	+0.022765
49	+0.017874	+0.012693	+0.009126	-0.039694
