pos	val_A	val_C	val_G	val_T
0	+0.001280	-0.013459	-0.002335	+0.014514
1	+0.016927	-0.011559	-0.009707	+0.004338
2	+0.011501	-0.014102	-0.012315	+0.014915
3	-0.008056	+0.002299	-0.000078	+0.005835
4	+0.003792	-0.002331	-0.007471	+0.006010
5	+0.021604	-0.007947	-0.001211	-0.012446
6	+0.012304	-0.011844	-0.008064	+0.007604
7	+0.013882	+0.000225	-0.014826	+0.000719
8	+0.000181	-0.020488	-0.002171	+0.022478
9	+0.002717	-0.016012	+0.001974	+0.011321
10	+0.013463	-0.015895	-0.017997	+0.020429
11	-0.000838	-0.003396	-0.005925	+0.010159
12	+0.006905	-0.003256	-0.024794	+0.021146
13	+0.008586	-0.009241	-0.016761	+0.017416
14	+0.012163	+0.006294	-0.021985	+0.003528
15	+0.021119	-0.014810	-0.012115	+0.005805
16	+0.028570	-0.033220	-0.007357	+0.012007
17	+0.072832	-0.080115	-0.010974	+0.018256
18	+0.067154	-0.097649	-0.045834	+0.076329
19	-0.013332	-0.095213	-0.121154	+0.229700
20	+0.006334	-0.109743	-0.138249	+0.241659
21	+0.038629	-0.041043	-0.137157	+0.139571
22	+0.248036	-0.114348	-0.100209	-0.033480
23	-0.072411	+0.075665	-0.119015	+0.115760
24	+0.063845	-0.136815	+0.170904	-0.097934
25	+0.007319	-0.137678	-0.107345	+0.237705
26	-0.104403	-0.036021	-0.116992	+0.257415
27	-0.063449	-0.131532	-0.082787	+0.277769
28	+0.098309	-0.083519	-0.092600	+0.077810
29	-0.167386	-0.078514	+0.218402	+0.027497
30	-0.162330	+0.017423	+0.072244	+0.072664
31	-0.074492	+0.032206	-0.021881	+0.064167
32	+0.009669	+0.031737	+0.019788	-0.061194
33	-0.051719	+0.037789	+0.022144	-0.008214
34	+0.008144	-0.002627	+0.021902	-0.027419
35	+0.038157	-0.004842	+0.030694	-0.064008
36	+0.021435	-0.017529	-0.005634	+0.001729
37	+0.030519	-0.019207	-0.039247	+0.027935
38	+0.005375	-0.016687	+0.003602	+0.007710
39	-0.000107	+0.005102	-0.014335	+0.009340
40	-0.015525	+0.009384	+0.016632	-0.010490
41	-0.002184	+0.021363	-0.004085	-0.015094
42	+0.012726	+0.016134	-0.023808	-0.005052
43	+0.033788	-0.038822	+0.040985	-0.035951
44	+0.022670	+0.026416	-0.071144	+0.022058
45	+0.073017	-0.110826	-0.060512	+0.098321
46	+0.002613	-0.062604	-0.078633	+0.138625
47	-0.015749	+0.007924	-0.077817	+0.085642
48	-0.010966	+0.019532	-0.015082	+0.006517
49	+0.019510	-0.013433	+0.018698	-0.024776
