pos	val_A	val_C	val_G	val_T
0	-0.001213	-0.021576	+0.007251	+0.015538
1	+0.016276	-0.006043	-0.011852	+0.001619
2	+0.008853	-0.019878	+0.001789	+0.009236
3	-0.012170	+0.002991	+0.001641	+0.007538
4	+0.002735	+0.000915	-0.004002	+0.000353
5	+0.007204	+0.002721	-0.002438	-0.007487
6	+0.010373	-0.013748	-0.009694	+0.013069
7	+0.001115	+0.003769	-0.012246	+0.007361
8	+0.000117	-0.022253	-0.004720	+0.026856
9	+0.014824	-0.009866	-0.011825	+0.006867
10	+0.003169	-0.026619	-0.001970	+0.025420
11	+0.000265	-0.005473	-0.003308	+0.008515
12	+0.002847	+0.002422	-0.034151	+0.028882
13	+0.020335	+0.001941	-0.021270	-0.001005
14	+0.011172	+0.003280	-0.012802	-0.001650
15	+0.021346	+0.000629	-0.022265	+0.000290
16	+0.046729	-0.047380	-0.012929	+0.013580
17	+0.075113	-0.072514	-0.033465	+0.030865
18	+0.066795	-0.097779	-0.048783	+0.079768
19	-0.006912	-0.099772	-0.123142	+0.229826
20	+0.003154	-0.119438	-0.116343	+0.232626
21	+0.058138	-0.050670	-0.145204	+0.137736
22	+0.268147	-0.139517	-0.053501	-0.075129
23	-0.058227	+0.066537	-0.126839	+0.118529
24	+0.084200	-0.125093	+0.167267	-0.126373
25	-0.011179	-0.154679	-0.061084	+0.226942
26	-0.103243	-0.052497	-0.083889	+0.239630
27	-0.045834	-0.146829	-0.084535	+0.277197
28	+0.099153	-0.085286	-0.110562	+0.096694
29	-0.158619	-0.080309	+0.211012	+0.027916
30	-0.158917	+0.010579	+0.063683	+0.084655
31	-0.059611	+0.018952	-0.025565	+0.066225
32	+0.015533	+0.030803	+0.041851	-0.088187
33	-0.034790	+0.034838	+0.011933	-0.011982
34	+0.003153	+0.007752	+0.014534	-0.025439
35	+0.031313	+0.001483	+0.030482	-0.063278
36	+0.018063	-0.021587	-0.001661	+0.005185
37	+0.031420	-0.017527	-0.036455	+0.022563
38	+0.013772	-0.018972	-0.006297	+0.011497
39	-0.002025	+0.012961	-0.013074	+0.002137
40	-0.001949	+0.010832	+0.007262	-0.016146
41	+0.006299	+0.016222	-0.005834	-0.016687
42	+0.019588	+0.003271	-0.017328	-0.005531
43	+0.032612	-0.041605	+0.039384	-0.030391
44	-0.003241	+0.017390	-0.048292	+0.034143
45	+0.065379	-0.090389	-0.063269	+0.088279
46	+0.000797	-0.074963	-0.068674	+0.142840
47	-0.015426	+0.014511	-0.093108	+0.094022
48	-0.016195	+0.024913	-0.014394	+0.005677
49	+0.030523	-0.013971	+0.017828	-0.034380
