pos	val_A	val_C	val_G	val_T
0	+0.004950	+0.003863	-0.031088	+0.022274
1	+0.004484	-0.010549	+0.012102	-0.006037
2	+0.012995	+0.003595	-0.014224	-0.002365
3	+0.011724	-0.011167	+0.006697	-0.007254
4	-0.000134	+0.021497	-0.036894	+0.015530
5	+0.026619	-0.042544	-0.015157	+0.031081
6	+0.004620	+0.015657	-0.039787	+0.019510
7	+0.012918	-0.008866	-0.017002	+0.012950
8	-0.016182	-0.003480	-0.002702	+0.022364
9	+0.034670	-0.029555	-0.007226	+0.002110
10	-0.013588	-0.006311	-0.012219	+0.032118
11	-0.026041	+0.000015	-0.009681	+0.035706
12	-0.007384	-0.006931	-0.003831	+0.018146
13	+0.017670	-0.004461	-0.040242	+0.027033
14	-0.003480	+0.002349	-0.028689	+0.029820
15	+0.011599	-0.007984	+0.003618	-0.007234
16	+0.026629	-0.022811	-0.001594	-0.002224
17	+0.090173	-0.144680	+0.001686	+0.052821
18	+0.049476	-0.136407	-0.001672	+0.088603
19	-0.042835	-0.123912	-0.094804	+0.261551
20	-0.002951	-0.141293	-0.076846	+0.221090
21	+0.066141	-0.060101	-0.130761	+0.124721
22	+0.235675	-0.105439	-0.108005	-0.022231
23	-0.052971	+0.041182	-0.090171	+0.101959
24	+0.063618	-0.147261	+0.163241	-0.079598
25	+0.026101	-0.224585	-0.028732	+0.227215
26	-0.074880	-0.097477	-0.061079	+0.233436
27	-0.025388	-0.154816	-0.060255	+0.240458
28	+0.097273	-0.084666	-0.061235	+0.048627
29	-0.137454	-0.085003	+0.195791	+0.026666
30	-0.136955	+0.026378	+0.025629	+0.084949
31	-0.025617	+0.009422	-0.045484	+0.061679
32	+0.040412	+0.043921	-0.015290	-0.069043
33	-0.037780	+0.009027	+0.035889	-0.007136
34	+0.005958	-0.017950	+0.035163	-0.023172
35	+0.021850	+0.003696	+0.028915	-0.054461
36	+0.031254	-0.037958	-0.004673	+0.011377
37	+0.026880	-0.021745	-0.030815	+0.025680
38	+0.038378	-0.020029	-0.026719	+0.008370
39	-0.039407	+0.035581	-0.011394	+0.015220
40	-0.004248	+0.007727	+0.013771	-0.017250
41	+0.002718	+0.006171	+0.004278	-0.013167
42	+0.015176	+0.028145	-0.042884	-0.000438
43	+0.061748	-0.029744	+0.045056	-0.077061
44	+0.019502	+0.020877	-0.071599	+0.031220
45	+0.091237	-0.129874	-0.063958	+0.102595
46	+0.000510	-0.048678	-0.117145	+0.165314
47	-0.030498	+0.027477	-0.091668	+0.094688
48	-0.042859	+0.029632	+0.019712	-0.006485
49	+0.007709	-0.027965	+0.033527	-0.013271
