pos	val_A	val_C	val_G	val_T
0	+0.001878	-0.016234	+0.000981	+0.013376
1	+0.026595	-0.006728	-0.023603	+0.003736
2	+0.025694	-0.018755	-0.009056	+0.002117
3	+0.002755	+0.004955	-0.016507	+0.008797
4	+0.003802	+0.001535	-0.008407	+0.003070
5	+0.017743	-0.010512	-0.005301	-0.001930
6	+0.005839	-0.015742	-0.000509	+0.010412
7	+0.021175	-0.004190	-0.022322	+0.005337
8	+0.005826	-0.025075	-0.003944	+0.023193
9	+0.008297	-0.018696	+0.000964	+0.009435
10	+0.012844	-0.029925	-0.008139	+0.025219
11	-0.002683	-0.003761	-0.012377	+0.018820
12	+0.002637	-0.008701	-0.020650	+0.026714
13	+0.022898	-0.007569	-0.018250	+0.002921
14	+0.009578	+0.004350	-0.007713	-0.006215
15	+0.019620	-0.007448	-0.004070	-0.008102
16	+0.033170	-0.045169	-0.012714	+0.024712
17	+0.070019	-0.078426	-0.019781	+0.028188
18	+0.079891	-0.102398	-0.061028	+0.083535
19	-0.034752	-0.085778	-0.097450	+0.217980
20	+0.025077	-0.105850	-0.166651	+0.247424
21	+0.048495	-0.050333	-0.136444	+0.138282
22	+0.246933	-0.127590	-0.080085	-0.039258
23	-0.052074	+0.079603	-0.154701	+0.127172
24	+0.062900	-0.133102	+0.172943	-0.102741
25	-0.014841	-0.142446	-0.058009	+0.215297
26	-0.100107	-0.086857	-0.064030	+0.250994
27	-0.059861	-0.085393	-0.123744	+0.268998
28	+0.100530	-0.083155	-0.112112	+0.094737
29	-0.160419	-0.075836	+0.215841	+0.020414
30	-0.157431	+0.011998	+0.072524	+0.072908
31	-0.076195	+0.026119	-0.009318	+0.059394
32	+0.007730	+0.036274	+0.026504	-0.070509
33	-0.040885	+0.036075	+0.015963	-0.011153
34	+0.005181	+0.001894	+0.016417	-0.023492
35	+0.036345	-0.002600	+0.024538	-0.058284
36	+0.018430	-0.020525	+0.002269	-0.000174
37	+0.036951	-0.021438	-0.041378	+0.025865
38	+0.023103	-0.013082	-0.018838	+0.008817
39	+0.004170	+0.009442	-0.013955	+0.000344
40	+0.008107	+0.011531	-0.002535	-0.017104
41	+0.002205	+0.015165	-0.004855	-0.012514
42	+0.021305	+0.004147	-0.027377	+0.001924
43	+0.025339	-0.025058	+0.043215	-0.043495
44	+0.016728	+0.018002	-0.059939	+0.025209
45	+0.070613	-0.108053	-0.061579	+0.099018
46	-0.001822	-0.060643	-0.091018	+0.153483
47	-0.007626	+0.001235	-0.090766	+0.097157
48	-0.017981	+0.028636	-0.015117	+0.004463
49	+0.035187	-0.015332	+0.012428	-0.032282
