pos	val_A	val_C	val_G	val_T
0	+0.000360	-0.026261	-0.028009	+0.053910
1	+0.013978	-0.013430	-0.014288	+0.013741
2	+0.008115	+0.009297	-0.031479	+0.014067
3	+0.033457	-0.017071	-0.020981	+0.004595
4	+0.057061	-0.024375	-0.065013	+0.032327
5	+0.087241	-0.050393	-0.003645	-0.033203
6	-0.025648	+0.003404	+0.026091	-0.003847
7	+0.039330	+0.022367	-0.056649	-0.005048
8	+0.018528	+0.048078	-0.047430	-0.019176
9	+0.024180	-0.024150	+0.009531	-0.009561
10	+0.064797	-0.060907	-0.050237	+0.046347
11	+0.042323	-0.029281	-0.031967	+0.018925
12	+0.018585	-0.027067	-0.014857	+0.023338
13	+0.024192	+0.006172	+0.059535	-0.089899
14	+0.029602	+0.052031	-0.119633	+0.038000
15	+0.016149	-0.012412	+0.022085	-0.025822
16	+0.037747	-0.059991	+0.002586	+0.019657
17	+0.100316	-0.104510	-0.053415	+0.057610
18	+0.082276	-0.114460	-0.055903	+0.088087
19	-0.066736	-0.080383	-0.032463	+0.179582
20	-0.084058	-0.063660	-0.092303	+0.240021
21	+0.060418	-0.092900	-0.087530	+0.120011
22	+0.175420	-0.114180	-0.034835	-0.026405
23	-0.094151	-0.020722	-0.010110	+0.124983
24	-0.012384	-0.101235	+0.140657	-0.027039
25	-0.079572	-0.136377	+0.039542	+0.176407
26	-0.023925	-0.057620	-0.073211	+0.154756
27	+0.050473	-0.105242	-0.151175	+0.205945
28	+0.062077	-0.053622	-0.148738	+0.140283
29	-0.096105	-0.010506	+0.056675	+0.049935
30	-0.121054	-0.072678	+0.093110	+0.100621
31	-0.070336	+0.003599	-0.025315	+0.092053
32	+0.042094	+0.047578	-0.038339	-0.051333
33	+0.045265	+0.045564	-0.084139	-0.006690
34	+0.006386	-0.044265	+0.051790	-0.013910
35	+0.060633	-0.008624	+0.061678	-0.113687
36	+0.044973	+0.009268	-0.067448	+0.013207
37	+0.112320	+0.002493	-0.106219	-0.008593
38	+0.049399	-0.061098	-0.027500	+0.039199
39	-0.032290	+0.001531	-0.005861	+0.036621
40	-0.020219	-0.003648	+0.018777	+0.005090
41	-0.012481	+0.014245	-0.002196	+0.000432
42	+0.003456	+0.013976	-0.046623	+0.029191
43	+0.044073	-0.077047	+0.089173	-0.056198
44	+0.021296	+0.002278	-0.081007	+0.057433
45	-0.042088	-0.056452	-0.038859	+0.137399
46	-0.095613	-0.090950	+0.026771	+0.159792
47	-0.022515	-0.103633	-0.128353	+0.254501
48	-0.030179	+0.060515	-0.028201	-0.002134
49	+0.030875	-0.015029	+0.066751	-0.082597
