pos	val_A	val_C	val_G	val_T
0	-0.003456	+0.004211	+0.007903	-0.008657
1	+0.011729	-0.007747	-0.008315	+0.004333
2	+0.019666	-0.016737	-0.019726	+0.016797
3	+0.007270	-0.004858	-0.011748	+0.009336
4	+0.006466	-0.008205	-0.003999	+0.005738
5	+0.005768	-0.017171	-0.005112	+0.016515
6	+0.002200	-0.008524	+0.001644	+0.004680
7	+0.022081	-0.025415	-0.001947	+0.005280
8	+0.012091	-0.009556	-0.016204	+0.013670
9	+0.012599	-0.002726	-0.008749	-0.001123
10	+0.015184	-0.020364	-0.014145	+0.019324
11	+0.005453	-0.012341	-0.021060	+0.027948
12	+0.013602	-0.005853	-0.023860	+0.016112
13	+0.003267	+0.001708	-0.016903	+0.011928
14	+0.002326	-0.018919	-0.001664	+0.018257
15	+0.018984	-0.028244	+0.000583	+0.008677
16	+0.058297	-0.036374	-0.018630	-0.003293
17	+0.093322	-0.055651	-0.099905	+0.062234
18	+0.077040	-0.113844	-0.063371	+0.100174
19	-0.075752	-0.043883	-0.126161	+0.245796
20	-0.021176	-0.189519	-0.025876	+0.236572
21	+0.035614	-0.084732	-0.078367	+0.127485
22	+0.214904	-0.017962	-0.138468	-0.058473
23	-0.101401	+0.037771	-0.070881	+0.134511
24	+0.015370	-0.079683	+0.120070	-0.055756
25	-0.052800	-0.107218	-0.053273	+0.213290
26	-0.071702	-0.038933	-0.120380	+0.231016
27	-0.027463	-0.125881	-0.057004	+0.210349
28	+0.108998	-0.073543	-0.144312	+0.108857
29	-0.077498	-0.108668	+0.214193	-0.028028
30	-0.226272	+0.011355	+0.093247	+0.121670
31	-0.050904	+0.018787	-0.062428	+0.094546
32	+0.006151	+0.035718	+0.014728	-0.056597
33	-0.066617	+0.057250	+0.011396	-0.002029
34	-0.002272	-0.001082	+0.025787	-0.022433
35	+0.060755	-0.002650	+0.035921	-0.094026
36	+0.024140	-0.034069	+0.007418	+0.002511
37	+0.050738	-0.018588	-0.055031	+0.022881
38	+0.027126	-0.026734	-0.011044	+0.010652
39	-0.026214	+0.016695	-0.003917	+0.013436
40	-0.002505	+0.007478	-0.002180	-0.002793
41	+0.002471	+0.020243	-0.010372	-0.012341
42	+0.048185	-0.021951	-0.003547	-0.022686
43	+0.030693	-0.047796	+0.058428	-0.041326
44	-0.000480	+0.021122	-0.056366	+0.035723
45	+0.085267	-0.136400	-0.052845	+0.103979
46	-0.047080	-0.044941	-0.081967	+0.173987
47	-0.014216	+0.019256	-0.129506	+0.124466
48	-0.007682	+0.041310	-0.022702	-0.010926
49	+0.052670	-0.032735	+0.049229	-0.069164
