pos	val_A	val_C	val_G	val_T
0	-0.001449	-0.018265	-0.006321	+0.026035
1	+0.023615	-0.017717	-0.014902	+0.009004
2	+0.033641	-0.019103	-0.029278	+0.014740
3	+0.000424	-0.007639	-0.000582	+0.007797
4	-0.019638	+0.013596	-0.004218	+0.010260
5	+0.007940	-0.005017	-0.002951	+0.000029
6	+0.020643	-0.006404	-0.023676	+0.009437
7	+0.010366	-0.013705	+0.000324	+0.003015
8	+0.007824	-0.017779	-0.010311	+0.020267
9	+0.023594	-0.020604	-0.019865	+0.016875
10	-0.005043	+0.002519	-0.020292	+0.022816
11	-0.003358	+0.001907	-0.017825	+0.019276
12	-0.008430	-0.004036	-0.008347	+0.020813
13	+0.000623	+0.006119	-0.014244	+0.007502
14	+0.030106	-0.003305	-0.026790	-0.000011
15	+0.030456	-0.014743	-0.021675	+0.005962
16	+0.047694	-0.046921	-0.005427	+0.004653
17	+0.066563	-0.089348	-0.020728	+0.043513
18	+0.062937	-0.112788	-0.028414	+0.078265
19	-0.019655	-0.133202	-0.097854	+0.250711
20	-0.006565	-0.128583	-0.090122	+0.225270
21	+0.045226	-0.031935	-0.141844	+0.128554
22	+0.239779	-0.043924	-0.122306	-0.073548
23	-0.065278	+0.071726	-0.132472	+0.126025
24	+0.059531	-0.169599	+0.165336	-0.055269
25	+0.004480	-0.134070	-0.100139	+0.229730
26	-0.087063	-0.054232	-0.095454	+0.236749
27	-0.129531	-0.111426	-0.036541	+0.277498
28	+0.097451	-0.100818	-0.065931	+0.069297
29	-0.158318	-0.117802	+0.216944	+0.059175
30	-0.149600	+0.018043	+0.059640	+0.071918
31	-0.066497	+0.029320	-0.025423	+0.062599
32	-0.002960	+0.032770	+0.017643	-0.047453
33	-0.043380	+0.039768	+0.011442	-0.007831
34	+0.028730	-0.007141	+0.005978	-0.027567
35	+0.045992	-0.011277	+0.022229	-0.056944
36	+0.015125	-0.016395	+0.003661	-0.002391
37	+0.030874	-0.018175	-0.036427	+0.023728
38	+0.008480	+0.008169	-0.023685	+0.007036
39	-0.021397	+0.021096	-0.021428	+0.021729
40	-0.007947	+0.006658	-0.005692	+0.006981
41	+0.001489	+0.013332	+0.001299	-0.016120
42	+0.022442	+0.007646	-0.013366	-0.016723
43	+0.029986	-0.044299	+0.038751	-0.024438
44	+0.031216	+0.032452	-0.097114	+0.033446
45	+0.073256	-0.133219	-0.033760	+0.093723
46	+0.024190	-0.085039	-0.083604	+0.144453
47	-0.025784	-0.006715	-0.060479	+0.092979
48	-0.000329	+0.013437	-0.016814	+0.003706
49	+0.012110	-0.023344	+0.047845	-0.036611
