pos	val_A	val_C	val_G	val_T
0	+0.007351	-0.005498	-0.017181	+0.015327
1	+0.014127	-0.009132	-0.008284	+0.003289
2	+0.021799	-0.014635	-0.013926	+0.006763
3	-0.006917	-0.003169	-0.004553	+0.014639
4	+0.003630	-0.006594	-0.001086	+0.004049
5	-0.006462	-0.006123	-0.007343	+0.019928
6	-0.000498	-0.012824	-0.003942	+0.017263
7	+0.008744	-0.007557	-0.004592	+0.003406
8	+0.006886	-0.017691	-0.005292	+0.016096
9	+0.027126	-0.026831	-0.007416	+0.007122
10	-0.004432	-0.009917	-0.011819	+0.026168
11	-0.000505	-0.014484	-0.008983	+0.023972
12	+0.014658	-0.015078	-0.028391	+0.028812
13	+0.017128	-0.005333	-0.009815	-0.001980
14	-0.002645	+0.002184	+0.010139	-0.009679
15	+0.014988	-0.009583	-0.003072	-0.002333
16	+0.040397	-0.042342	-0.015179	+0.017123
17	+0.074758	-0.082606	-0.016893	+0.024740
18	+0.078577	-0.104857	-0.044927	+0.071208
19	-0.006042	-0.090598	-0.159558	+0.256199
20	+0.014216	-0.100883	-0.130971	+0.217638
21	+0.071852	-0.023982	-0.195083	+0.147212
22	+0.256505	-0.080251	-0.059976	-0.116278
23	-0.048115	+0.068585	-0.138021	+0.117551
24	+0.055554	-0.099167	+0.167992	-0.124380
25	+0.022351	-0.097311	-0.158001	+0.232961
26	-0.078737	-0.044907	-0.122676	+0.246320
27	-0.079206	-0.042029	-0.138046	+0.259280
28	+0.099998	-0.096771	-0.083854	+0.080626
29	-0.141210	-0.083842	+0.201603	+0.023449
30	-0.149151	+0.015289	+0.059096	+0.074766
31	-0.061579	+0.016810	-0.029484	+0.074253
32	-0.003843	+0.032105	+0.033274	-0.061536
33	-0.036433	+0.036774	+0.009103	-0.009444
34	+0.009086	+0.001386	+0.016722	-0.027195
35	+0.040844	-0.011323	+0.027957	-0.057478
36	+0.025641	-0.018943	-0.002087	-0.004611
37	+0.024446	-0.017722	-0.041644	+0.034920
38	+0.022653	-0.006438	-0.022698	+0.006483
39	-0.005964	+0.016672	-0.006937	-0.003771
40	+0.000463	+0.003315	-0.000788	-0.002989
41	-0.005822	+0.018882	-0.002385	-0.010674
42	+0.020348	-0.008413	-0.003659	-0.008276
43	+0.040848	-0.038017	+0.041049	-0.043881
44	+0.004438	+0.022676	-0.049991	+0.022876
45	+0.079945	-0.109232	-0.059147	+0.088435
46	-0.015223	-0.066052	-0.062417	+0.143692
47	-0.029988	+0.016530	-0.076595	+0.090053
48	+0.000704	+0.021284	-0.027809	+0.005820
49	+0.007761	-0.020319	+0.042223	-0.029664
