pos	val_A	val_C	val_G	val_T
0	-0.004239	-0.004442	+0.019368	-0.010687
1	-0.010353	-0.005380	+0.010504	+0.005229
2	+0.019394	-0.008038	-0.020713	+0.009358
3	+0.014462	-0.017748	+0.001998	+0.001289
4	+0.000344	+0.006106	-0.007165	+0.000714
5	-0.008179	-0.006328	+0.005925	+0.008582
6	+0.001069	-0.012170	+0.004614	+0.006487
7	+0.015737	-0.002072	-0.019981	+0.006315
8	-0.008674	-0.013977	-0.003202	+0.025852
9	+0.023062	-0.014699	-0.014098	+0.005734
10	+0.003923	-0.010272	-0.009449	+0.015798
11	-0.000101	-0.001189	-0.026557	+0.027847
12	-0.009190	-0.006745	-0.004280	+0.020215
13	-0.008014	-0.008626	+0.000040	+0.016600
14	-0.003866	-0.005852	+0.006690	+0.003028
15	+0.010728	-0.026657	-0.000336	+0.016265
16	+0.056767	-0.047247	-0.016516	+0.006996
17	+0.081033	-0.038009	-0.061628	+0.018603
18	+0.078510	-0.097463	-0.079160	+0.098113
19	-0.123340	-0.066040	-0.066119	+0.255499
20	-0.021830	-0.093490	-0.113535	+0.228855
21	+0.020324	-0.067847	-0.101118	+0.148641
22	+0.193941	-0.043575	+0.001656	-0.152022
23	-0.091017	+0.059950	-0.130772	+0.161839
24	+0.053607	-0.106519	+0.149615	-0.096703
25	-0.056501	-0.135258	-0.012362	+0.204121
26	-0.051507	-0.067792	-0.098801	+0.218100
27	+0.002185	-0.122555	-0.073472	+0.193842
28	+0.096875	-0.146873	-0.062574	+0.112572
29	-0.145312	-0.088526	+0.230097	+0.003741
30	-0.225775	+0.006630	+0.089916	+0.129229
31	-0.054161	+0.035405	-0.085973	+0.104729
32	-0.004292	+0.041251	+0.020868	-0.057827
33	-0.051839	+0.055501	+0.005098	-0.008760
34	+0.016300	-0.009592	+0.023717	-0.030425
35	+0.054781	+0.004368	+0.037784	-0.096933
36	+0.030156	-0.025935	-0.003878	-0.000342
37	+0.038772	-0.025241	-0.040065	+0.026534
38	+0.031788	-0.032257	-0.008560	+0.009029
39	-0.003878	+0.010599	-0.025209	+0.018488
40	-0.029032	+0.003827	+0.029793	-0.004587
41	-0.007628	+0.027882	-0.005551	-0.014703
42	+0.041425	+0.002310	-0.023388	-0.020346
43	+0.035006	-0.032990	+0.053710	-0.055727
44	+0.005206	+0.029597	-0.080944	+0.046141
45	+0.098348	-0.103737	-0.096482	+0.101870
46	-0.027272	-0.034436	-0.093477	+0.155186
47	-0.021196	-0.017675	-0.060607	+0.099479
48	-0.011439	+0.042267	-0.026395	-0.004433
49	+0.044810	-0.036777	+0.056960	-0.064992
